family,variant,symbol,timeframe,requested_range,actual_range,net_perf_pct,asset_symbol,asset_perf_pct,excess_vs_asset_pct,beat_asset,max_drawdown_pct,positions,win_rate_pct,notes
VWAP trend / reclaim,"long-only reclaim, after 2 bars, no target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.87,QQQ,16.77,-9.9,False,-6.43,161,27.95,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only reclaim, after 2 bars, no target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.87,QQQ,16.77,-9.9,False,-6.43,161,27.95,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long-only, 3-bar ORB, volume >= 2.0x SMA20, no target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.83,QQQ,16.77,-9.94,False,-1.47,32,75.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 3-bar ORB, volume >= 2.0x SMA20, 1.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.83,QQQ,16.77,-9.94,False,-1.47,32,75.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 3-bar ORB, volume >= 2.0x SMA20, 2.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.83,QQQ,16.77,-9.94,False,-1.47,32,75.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 3-bar ORB, volume >= 2.0x SMA20, 3.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.83,QQQ,16.77,-9.94,False,-1.47,32,75.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
VWAP trend / reclaim,"long-only reclaim, after 1 bars, 2.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.79,QQQ,16.77,-9.98,False,-6.18,170,29.41,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only reclaim, after 1 bars, 2.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.79,QQQ,16.77,-9.98,False,-6.18,170,29.41,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only reclaim, after 1 bars, 2.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.79,QQQ,16.77,-9.98,False,-6.18,170,29.41,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only reclaim, after 1 bars, 2.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.79,QQQ,16.77,-9.98,False,-6.18,170,29.41,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only reclaim, after 2 bars, 2.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.7,QQQ,16.77,-10.07,False,-6.43,161,27.95,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only reclaim, after 2 bars, 2.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.7,QQQ,16.77,-10.07,False,-6.43,161,27.95,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only reclaim, after 2 bars, 2.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.7,QQQ,16.77,-10.07,False,-6.43,161,27.95,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only reclaim, after 2 bars, 2.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.7,QQQ,16.77,-10.07,False,-6.43,161,27.95,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long-only, 1-bar ORB, no volume filter, 1.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.65,QQQ,16.77,-10.11,False,-5.28,93,59.14,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 2-bar ORB, volume >= 2.0x SMA20, 1.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.58,QQQ,16.77,-10.19,False,-1.46,36,75.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 2-bar ORB, volume >= 1.0x SMA20, 1.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.49,QQQ,16.77,-10.28,False,-3.57,56,60.71,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 3-bar ORB, volume >= 2.0x SMA20, 1.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.46,QQQ,16.77,-10.3,False,-1.47,35,74.29,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long+short, 3-bar ORB, volume >= 1.0x SMA20, 1.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.43,QQQ,16.77,-10.33,False,-4.29,99,57.58,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
VWAP trend / reclaim,"long-only pullback, after 2 bars, no target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.43,QQQ,16.77,-10.34,False,-7.17,185,27.57,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only pullback, after 2 bars, no target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.43,QQQ,16.77,-10.34,False,-7.17,185,27.57,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only pullback, after 2 bars, no target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.43,QQQ,16.77,-10.34,False,-7.17,185,27.57,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only pullback, after 2 bars, no target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.43,QQQ,16.77,-10.34,False,-7.17,185,27.57,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, no target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.35,QQQ,16.77,-10.42,False,-6.99,169,28.4,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, no target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.35,QQQ,16.77,-10.42,False,-6.99,169,28.4,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, no target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.35,QQQ,16.77,-10.42,False,-6.99,169,28.4,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, no target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.35,QQQ,16.77,-10.42,False,-6.99,169,28.4,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long+short, 3-bar ORB, volume >= 1.0x SMA20, 2.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.28,QQQ,16.77,-10.49,False,-4.1,79,54.43,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
VWAP trend / reclaim,"long-only pullback, after 2 bars, 2.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.26,QQQ,16.77,-10.51,False,-7.17,185,27.57,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only pullback, after 2 bars, 2.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.26,QQQ,16.77,-10.51,False,-7.17,185,27.57,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only pullback, after 2 bars, 2.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.26,QQQ,16.77,-10.51,False,-7.17,185,27.57,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only pullback, after 2 bars, 2.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.26,QQQ,16.77,-10.51,False,-7.17,185,27.57,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long+short, 3-bar ORB, no volume filter, 2.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.26,QQQ,16.77,-10.51,False,-3.83,97,53.61,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 1-bar ORB, no volume filter, 1.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.25,QQQ,16.77,-10.51,False,-5.72,76,52.63,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 1-bar ORB, no volume filter, 0.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.23,QQQ,16.77,-10.54,False,-5.57,121,66.12,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, 2.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.2,QQQ,16.77,-10.57,False,-6.99,170,28.82,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, 2.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.2,QQQ,16.77,-10.57,False,-6.99,170,28.82,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, 2.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.2,QQQ,16.77,-10.57,False,-6.99,170,28.82,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, 2.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.2,QQQ,16.77,-10.57,False,-6.99,170,28.82,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, 1.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.19,QQQ,16.77,-10.58,False,-6.99,178,29.78,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, 1.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.19,QQQ,16.77,-10.58,False,-6.99,179,29.61,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, 1.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.19,QQQ,16.77,-10.58,False,-6.99,178,29.78,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long-only state, after 6 bars, 1.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.19,QQQ,16.77,-10.58,False,-6.99,178,29.78,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long+short, 3-bar ORB, no volume filter, 1.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.15,QQQ,16.77,-10.62,False,-3.89,105,52.38,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 1-bar ORB, no volume filter, no target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.12,QQQ,16.77,-10.65,False,-5.67,61,47.54,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 2-bar ORB, no volume filter, 0.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.12,QQQ,16.77,-10.65,False,-4.62,100,66.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, no target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.11,QQQ,16.77,-10.66,False,-2.2,169,26.63,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, no target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.11,QQQ,16.77,-10.66,False,-2.2,169,26.63,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, no target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.11,QQQ,16.77,-10.66,False,-2.2,169,26.63,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, no target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.11,QQQ,16.77,-10.66,False,-2.2,169,26.63,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long-only, 3-bar ORB, volume >= 0.8x SMA20, 2.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.09,QQQ,16.77,-10.67,False,-4.84,50,60.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 6-bar ORB, volume >= 2.0x SMA20, 0.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.09,QQQ,16.77,-10.68,False,-1.14,36,77.78,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long+short, 3-bar ORB, no volume filter, no target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,6.0,QQQ,16.77,-10.76,False,-3.79,83,48.19,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long+short, 3-bar ORB, no volume filter, 3.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.97,QQQ,16.77,-10.8,False,-3.79,84,48.81,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 2-bar ORB, volume >= 1.0x SMA20, 1.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.95,QQQ,16.77,-10.82,False,-3.63,61,62.3,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 3-bar ORB, volume >= 1.0x SMA20, 0.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.95,QQQ,16.77,-10.82,False,-2.68,71,69.01,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, 2.0% target, no stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.94,QQQ,16.77,-10.83,False,-2.2,169,26.63,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, 2.0% target, 0.5% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.94,QQQ,16.77,-10.83,False,-2.2,169,26.63,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, 2.0% target, 1.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.94,QQQ,16.77,-10.83,False,-2.2,169,26.63,Intraday VWAP parameter search; source proxy only; no costs/slippage.
VWAP trend / reclaim,"long+short reclaim, after 3 bars, 2.0% target, 2.0% stop",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.94,QQQ,16.77,-10.83,False,-2.2,169,26.63,Intraday VWAP parameter search; source proxy only; no costs/slippage.
Opening range breakout,"long-only, 2-bar ORB, volume >= 1.0x SMA20, 2.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.93,QQQ,16.77,-10.84,False,-3.57,51,58.82,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long+short, 3-bar ORB, volume >= 1.0x SMA20, 3.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.87,QQQ,16.77,-10.9,False,-4.29,74,51.35,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 1-bar ORB, volume >= 0.8x SMA20, 3.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.86,QQQ,16.77,-10.91,False,-5.36,60,53.33,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long+short, 3-bar ORB, volume >= 1.0x SMA20, no target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.85,QQQ,16.77,-10.92,False,-4.29,74,51.35,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 1-bar ORB, no volume filter, 3.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.81,QQQ,16.77,-10.96,False,-5.75,65,50.77,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 6-bar ORB, volume >= 1.0x SMA20, 1.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.78,QQQ,16.77,-10.99,False,-2.41,45,66.67,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 1-bar ORB, volume >= 0.8x SMA20, no target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.75,QQQ,16.77,-11.02,False,-5.36,57,50.88,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 2-bar ORB, volume >= 2.0x SMA20, 0.5R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.74,QQQ,16.77,-11.03,False,-1.44,45,73.33,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 3-bar ORB, volume >= 0.8x SMA20, no target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.74,QQQ,16.77,-11.03,False,-4.84,47,57.45,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 3-bar ORB, volume >= 0.8x SMA20, 3.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.74,QQQ,16.77,-11.03,False,-4.84,47,57.45,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
Opening range breakout,"long-only, 6-bar ORB, volume >= 0.8x SMA20, 1.0R target",QQQ,5m,period=60d; interval=5m,2026-02-24 09:30:00-05:00 to 2026-05-19 15:55:00-04:00,5.74,QQQ,16.77,-11.03,False,-3.53,50,66.0,Intraday ORB parameter search; ETF proxy for stocks-in-play; no costs/slippage.
