date,baseline,is_rank_1_with_exit_profiles,is_rank_2_with_exit_profiles,is_rank_3_with_exit_profiles,risk_first_trend_runner__one_r_invalidation,risk_first_trend_runner__trend_structure_break,risk_first_trend_runner__time_and_volatility_failure,volatility_ladder__one_r_invalidation,volatility_ladder__trend_structure_break,volatility_ladder__time_and_volatility_failure,structure_ladder__one_r_invalidation,structure_ladder__trend_structure_break,structure_ladder__time_and_volatility_failure
2014-09-08,4.437193653678022,3.7853285773807515,4.124953811818571,3.1225528058801335,3.7853285773807515,3.4843476013458825,3.1225528058801335,4.124953811818571,4.136836612211024,4.023992906858927,4.28741026326978,4.3513848892192915,4.427897066672504
2014-09-09,4.329368932865301,3.7240057340257446,4.049775890618982,3.071967021140881,3.7240057340257446,3.427900691181065,3.071967021140881,4.049775890618982,4.036310629444922,3.950655013767179,4.1832253097319825,4.245645339078214,4.3202982548411395
2014-09-10,4.429774344395966,3.7815830752141975,4.12021677147424,3.1194631062515494,3.7815830752141975,3.4808999134574776,3.1194631062515494,4.12021677147424,4.129919521664417,4.019371808632208,4.280241402668916,4.344109058408613,4.420493301957498
2014-09-11,4.426312990097604,3.7796131631578325,4.11780216822529,3.1178381074454493,3.7796131631578325,3.479086634053023,3.1178381074454493,4.11780216822529,4.126692469093153,4.0170163043550895,4.276896891001884,4.340714641584447,4.417039199716157
2014-09-12,4.356571482846283,3.7399118106001814,4.069141737340048,3.0850880918809063,3.7399118106001814,3.442542035684192,3.0850880918809063,4.069141737340048,4.06167181795504,3.96954686889962,4.209509601353759,4.272321831964063,4.3474438113951015
2014-09-15,4.225499493946462,3.664899050182895,3.9959101291400643,3.0232093670279405,3.664899050182895,3.3734937281232247,3.0232093670279405,3.9959101291400643,3.9394721925078517,3.898107651541526,4.082862122271917,4.1437845815274414,4.216646437994152
2014-09-16,4.33975537184022,3.730964022141916,4.103957999088583,3.077706977828157,3.730964022141916,3.4343057083444184,3.077706977828157,4.103957999088583,4.0459940023998815,4.003510980186889,4.193261140605171,4.255830919680674,4.330662932666749
2014-09-17,4.361023662435474,3.743153837807294,4.124070692970293,3.087762470325304,3.743153837807294,3.4455262811708596,3.087762470325304,4.124070692970293,4.065822626093296,4.023131402914034,4.2138114916823,4.27668791298296,4.351886662999501
2014-09-18,4.454999995954955,3.7969283489779206,4.212940892469292,3.1321215655288333,3.7969283489779206,3.4950250459889376,3.1321215655288333,4.212940892469292,4.153437629522883,4.10982644696289,4.304615528711855,4.368846883164922,4.445666101988516
2014-09-19,4.445108672615471,3.791308199927312,4.203587006809273,3.127485452222235,3.791308199927312,3.4898517690954307,3.127485452222235,4.203587006809273,4.144215857446274,4.100701503687248,4.29505810018541,4.3591468433935825,4.435795502456737
2014-09-22,4.324420152590777,3.72268334966203,4.089456007544335,3.070876173960522,3.72268334966203,3.42668345291718,3.070876173960522,4.089456007544335,4.031696835902585,3.989363934238839,4.178443582136643,4.240792260896967,4.315359843004411
2014-09-23,4.28682997559496,3.701110310799723,4.053908264791332,3.0530803732383904,3.701110310799723,3.4068257405212767,3.0530803732383904,4.053908264791332,3.996651166816925,3.95468624541646,4.142122311705634,4.203929022343678,4.277848423074044
2014-09-24,4.425817874462169,3.781108747640366,4.185344359791941,3.119071829017276,3.781108747640366,3.480463300859563,3.119071829017276,4.185344359791941,4.126230868214802,4.082905357221378,4.276418488655141,4.3402291007533265,4.416545121422325
2014-09-25,4.144875541054848,3.6210971152053846,3.919666818621992,2.987076742826095,3.6210971152053846,3.333174594934844,2.987076742826095,3.919666818621992,3.8643057368209903,3.8237304452219956,4.004959738451827,4.06471977667474,4.136191404390557
2014-09-26,4.277433767890914,3.6983018801476004,4.0450225930278165,3.050763672631392,3.6983018801476004,3.4042406152392224,3.050763672631392,4.0450225930278165,3.9878909956186677,3.9460180562002285,4.1330432855259325,4.19471452340346,4.268471901836097
2014-09-29,4.263089670942279,3.690033869685756,4.031457871893066,3.043943313780393,3.690033869685756,3.39663001504119,3.043943313780393,4.031457871893066,3.9745178615935104,3.9327853403639046,4.119183392702924,4.180647820080732,4.254157857924519
2014-09-30,4.278917926757303,3.6991675895249294,4.046426111228672,3.0514778043613053,3.6991675895249294,3.4050374898911038,3.0514778043613053,4.046426111228672,3.9892746906331347,3.94738722238791,4.134477344630116,4.196169980831841,4.269952951166797
2014-10-01,4.074147366652404,3.5811501168531334,3.8527816068463894,2.9541240917572615,3.5811501168531334,3.296403882685091,2.9541240917572615,3.8527816068463894,3.798365206787927,3.7584822921426473,3.9366190879183502,3.9953593805870575,4.065611416134222
2014-10-02,4.072166904110661,3.5799895740410204,3.850908751260376,2.9531667491804607,3.5799895740410204,3.2953356175448314,2.9531667491804607,3.850908751260376,3.7965188032745254,3.756655275905012,3.934705478531378,3.9934172172625737,4.063635102958895
2014-10-03,4.194832619567327,3.6518828260888596,3.966909516517529,3.012472162519549,3.6518828260888596,3.3615124566765027,3.012472162519549,3.966909516517529,3.910881182375011,3.86981684761706,4.053230449142995,4.113710759154974,4.186043815321862
2014-10-06,4.166145316699997,3.6352333467303217,3.9397809168645184,2.998737851897717,3.6352333467303217,3.3461868192105153,2.998737851897717,3.9397809168645184,3.8841357450401346,3.843352237937321,4.025511524449012,4.085578226308253,4.157416616661803
2014-10-07,3.9900620594624283,3.532803933791532,3.7732650121352465,2.9142428749787026,3.532803933791532,3.251901825983456,2.9142428749787026,3.7732650121352465,3.719971698529803,3.6809119173717972,3.8553721924312288,3.91290015891019,3.9817022802892876
2014-10-08,4.220551901711855,3.668854519682665,3.9912313606409904,3.0264722706656553,3.668854519682665,3.377134688315182,3.0264722706656553,3.9912313606409904,3.934859506586098,3.8935433989190704,4.07808154261262,4.138932668411177,4.211709211708221
2014-10-09,4.010341603836706,3.5470330108052335,3.7924426825847672,2.9259805731589124,3.5470330108052335,3.2649995133700456,2.9259805731589124,3.7924426825847672,3.7388785049922464,3.6996202019683047,3.874967173734928,3.932787526881462,4.00193933597287
2014-10-10,3.7101090662960403,3.403832741910557,3.5963191162260553,2.807853337359143,3.403832741910557,3.1227159255634933,2.807853337359143,3.5963191162260553,3.458968938177254,3.5082968863873725,3.584869385969367,3.638361042695109,3.702335830682086
2014-10-13,3.5364987141458375,3.2445542435095804,3.428033435925062,2.676463020262156,3.2445542435095804,2.9765919702256083,2.676463020262156,3.428033435925062,3.2971104039123613,3.3441301066486737,3.417119482829198,3.4681080580564423,3.52908921828944
2014-10-14,3.5429301682368557,3.250454769241283,3.4342676357502846,2.6813304189048504,3.250454769241283,2.9820051814697197,2.6813304189048504,3.4342676357502846,3.3031065079434363,3.350211720412387,3.4233338346086666,3.474415137334843,3.535507197518373
2014-10-15,3.467254104589827,3.040610867805723,3.2125570843286035,2.508228229800347,3.040610867805723,2.918310329132008,2.508228229800347,3.2125570843286035,3.2325530150834747,3.1339276777303917,3.2762770283928195,3.400202536864651,3.3072607899998543
2014-10-16,3.467254104589827,3.040610867805723,3.2125570843286035,2.508228229800347,3.040610867805723,2.918310329132008,2.508228229800347,3.2125570843286035,3.2325530150834747,3.1339276777303917,3.2762770283928195,3.400202536864651,3.3072607899998543
2014-10-17,3.467254104589827,3.040610867805723,3.2125570843286035,2.508228229800347,3.040610867805723,2.918310329132008,2.508228229800347,3.2125570843286035,3.2325530150834747,3.1339276777303917,3.2762770283928195,3.400202536864651,3.3072607899998543
2014-10-20,3.467254104589827,3.040610867805723,3.2125570843286035,2.508228229800347,3.040610867805723,2.918310329132008,2.508228229800347,3.2125570843286035,3.2325530150834747,3.1339276777303917,3.2762770283928195,3.400202536864651,3.3072607899998543
2014-10-21,3.73842292618391,3.2784125521003844,3.4638064282137027,2.7043930544273076,3.2784125521003844,3.146547068962815,2.7043930544273076,3.4638064282137027,3.4853662111743575,3.379027531879029,3.532509814974276,3.6661273543974215,3.5659167708065076
2014-10-22,3.680482906746028,3.2276020122698923,3.410122557837746,2.662478966793264,3.2276020122698923,3.0977802488523856,2.662478966793264,3.410122557837746,3.431348196088591,3.32665760885428,3.4777611438406324,3.6093078092657622,3.510650341327032
2014-10-23,3.84874603184072,3.375160475359346,3.566025436094824,2.7842013175832587,3.375160475359346,3.239403562622739,2.7842013175832587,3.566025436094824,3.5882214611983483,3.478744663615456,3.636756301058434,3.7743169743137988,3.671149116219779
2014-10-24,3.9372798022283977,3.4528002260924215,3.648055706355302,2.848247071219566,3.4528002260924215,3.313920459511646,2.848247071219566,3.648055706355302,3.6707623127686286,3.558767190105361,3.7204136129855234,3.8611386324875903,3.7555975755947095
2014-10-27,3.9521140638478607,3.461472836701165,3.661800275059772,2.855401188500813,3.461472836701165,3.3264061261525244,2.855401188500813,3.661800275059772,3.684592431842121,3.572175351626141,3.7344308003940494,3.875686021421168,3.76974732358627
2014-10-28,4.128721217549274,3.564594162895776,3.8254342475498566,2.9404669311101035,3.564594162895776,3.4750524224142194,2.9404669311101035,3.8254342475498566,3.8492449118628635,3.7318042771027526,3.9013103953899373,4.048877853900094,3.9382050994086333
2014-10-29,4.079121886545873,3.5360459391299024,3.7909673443348586,2.9169172353833708,3.5360459391299024,3.4472213231025854,2.9169172353833708,3.7909673443348586,3.8030029976146618,3.6981809735735918,3.85444300583952,4.000237700621075,3.8908944848157696
2014-10-30,4.10461769961222,3.550780215895927,3.8087384107751467,2.929071677545483,3.550780215895927,3.4615854784112785,2.929071677545483,3.8087384107751467,3.8267729795408565,3.715517081701191,3.878534504226931,4.0252404623606495,3.915213816575122
2014-10-31,4.2738074441562155,3.6483541584851986,3.9264837513731567,3.009561331741827,3.6483541584851986,3.5567083872374265,3.009561331741827,3.9264837513731567,3.9845101405187346,3.8303805291474533,4.038405242502318,4.1911583274079325,4.076596452898121
2014-11-03,4.31784399663924,3.6734154871288927,3.956827094525089,3.030234655199945,3.6734154871288927,3.5811401813863117,3.030234655199945,3.956827094525089,4.025565824990907,3.859981199405609,4.080016252528598,4.234343278078073,4.118600978370045
2014-11-04,4.271954205257608,3.647388258340079,3.9252874007492817,3.0087645517142314,3.647388258340079,3.5557667502695924,3.0087645517142314,3.9252874007492817,3.982782348782492,3.8292134599766916,4.036654080387145,4.189340927409439,4.0748287300376145
2014-11-05,4.2714913130544865,3.647124780548976,3.924968404188425,3.008547206429911,3.647124780548976,3.555509890976673,3.008547206429911,3.924968404188425,3.982350790107609,3.828902271062401,4.03621668438271,4.188886986857096,4.074387197577863
2014-11-06,4.308110178032406,3.667968955741901,3.950204535582919,3.025741760721407,3.667968955741901,3.5758304655462494,3.025741760721407,3.950204535582919,4.016490896030798,3.8535207318648106,4.07081857467225,4.2247976971307395,4.10931631804684
2014-11-07,4.297448348237834,3.6619172286377824,3.9428724792975056,3.0207496346580833,3.6619172286377824,3.5699307563586338,3.0207496346580833,3.9428724792975056,4.006550773671976,3.846368132385839,4.060744000677126,4.214342051359888,4.099146468775464
2014-11-10,4.341484622373173,3.686933188167555,3.9731746608438336,3.04138553271149,3.686933188167555,3.5943183210547316,3.04138553271149,3.9731746608438336,4.04760619863803,3.875928648495235,4.102354747687168,4.257526729065175,4.141150728743805
2014-11-11,4.382739924769853,3.6986116466385237,4.0014912166476755,3.051019201895398,3.6986116466385237,3.6170885179102616,3.051019201895398,4.0014912166476755,4.086068897975246,3.9035521383328335,4.129642813927799,4.297984214913304,4.168696858308079
2014-11-12,4.40684399940228,3.7053921547755366,4.017996686613272,3.056612506221749,3.7053921547755366,3.6303506283836753,3.056612506221749,4.017996686613272,4.10854134930949,3.9196536262757133,4.1455412825137925,4.3216221523824565,4.1847456787588
2014-11-13,4.463395342230797,3.7212421146778487,4.05666774715104,3.069687285796181,3.7212421146778487,3.6614085620585515,3.069687285796181,4.05666774715104,4.161264688370608,3.957378187665671,4.182779984046296,4.377079875857088,4.22233654680251
2014-11-14,4.504649809584416,3.7327070682661607,4.084789107848557,3.0791448328134705,3.7327070682661607,3.6839697811022,3.0791448328134705,4.084789107848557,4.1901111289847535,3.984811259923065,4.20984253238625,4.417536542810654,4.249655025742648
2014-11-17,4.462467609390746,3.7210558631430364,4.05610118550503,3.0695336451700794,3.7210558631430364,3.660971626249963,3.0695336451700794,4.05610118550503,4.1606835185242526,3.9568254929813547,4.182247425198344,4.376170083998424,4.221798951543949
2014-11-18,4.5625926124991665,3.7488858115389845,4.124356663082973,3.092490828853034,3.7488858115389845,3.7157327774848747,3.092490828853034,4.124356663082973,4.23069889230793,4.02341037372377,4.247933790046545,4.474358817590855,4.288106512539988
2014-11-19,4.504649809584416,3.7330161098016554,4.085073605360844,3.0793997640549904,3.7330161098016554,3.6842740594130676,3.0793997640549904,4.085073605360844,4.190402961968275,3.9850887941752497,4.210171042436316,4.417536542810654,4.249986642513235
2014-11-20,4.564445016354713,3.7495335957771103,4.125742885642862,3.0930251921055274,3.7495335957771103,3.71687769321272,3.0930251921055274,4.125742885642862,4.232120857168804,4.024762667592452,4.249291427164028,4.476175398694787,4.289476988835732
2014-11-21,4.597355733449298,3.758545267438185,4.148053564667563,3.1004590040073814,3.758545267438185,3.7347440654000943,3.1004590040073814,4.148053564667563,4.255006793751671,4.046527278358609,4.270738297321852,4.508449671182317,4.31112668210846
2014-11-24,4.701189441136427,3.786841510848178,4.218318050321324,3.1238008387912135,3.786841510848178,3.790978177073102,3.1238008387912135,4.218318050321324,4.327082975786263,4.1150719954084645,4.338258113576694,4.610275388490569,4.37928503346655
2014-11-25,4.7164863166113244,3.7909487581565395,4.228612320538025,3.1271889453571284,3.7909487581565395,3.7992016450314177,3.1271889453571284,4.228612320538025,4.337642673009529,4.1251143067222555,4.3481392843911415,4.625276445011634,4.389259650542793
2014-11-26,4.812900945054914,3.816780340640521,4.293443435007829,3.1484976583834343,3.816780340640521,3.8509772805927027,3.1484976583834343,4.293443435007829,4.404145390058607,4.188358637852169,4.410358687516374,4.719826557099118,4.452067462748533
2014-11-28,4.884750833444449,3.835773407026963,4.325490991682463,3.164165215776375,3.835773407026963,3.870140517828069,3.164165215776375,4.325490991682463,4.453456194239835,4.219621809907914,4.4564470338487485,4.769148849548493,4.498591666709323
2014-12-01,4.704434418468953,3.788575304674235,4.245655084465983,3.125231061469563,3.788575304674235,3.8225195379377404,3.125231061469563,4.245655084465983,4.330159538600162,4.141739938011237,4.36078775751121,4.666777313607717,4.402027740310798
2014-12-02,4.754957863792477,3.8021378189769326,4.26845326841775,3.136418905860071,3.8021378189769326,3.836203567351557,3.136418905860071,4.26845326841775,4.365037468532354,4.16398012170695,4.407620596963527,4.716896339077703,4.449303478065181
2014-12-03,4.798068353521572,3.8136284236670916,4.2878030835011245,3.1458976127102285,3.8136284236670916,3.847797123609146,3.1458976127102285,4.2878030835011245,4.394718946530383,4.182856337586371,4.447581977888066,4.759661746680458,4.48964277388804
2014-12-04,4.7836978191482915,3.8098210666009225,4.281381955553657,3.1427568883987393,3.8098210666009225,3.843955654032078,3.1427568883987393,4.281381955553657,4.384847089509682,4.176592370886766,4.434261173559734,4.745406242653372,4.476195994673534
