strategy,universe,top_n,date,equity,daily_return,holdings
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-11-17,3.8596982165542655,-0.025578920494342995,"ALNY, CEG, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-11-18,3.9426799257657272,0.021499533008967675,"ALNY, CEG, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-11-21,3.9855860746714162,0.010882483415733056,"ALNY, CEG, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-11-22,3.8591499390080513,-0.03172334840962857,"ALNY, CEG, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-11-23,3.967024084312755,0.027952825624710426,"ALNY, CEG, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-11-25,3.9096976233851537,-0.014450746884621593,"ALNY, CEG, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-11-28,4.113390828143624,0.05209947785734506,"ALNY, CEG, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-11-29,4.129332644967897,0.0038755901129550185,"ALNY, CEG, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-11-30,4.149360718919137,0.004850196308511838,"ALNY, CEG, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-01,4.258794875459956,0.02637373898148957,"ALNY, CEG, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-02,4.269575239689177,0.0025313180241054818,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-05,4.4044334016467905,0.031585849736057416,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-06,4.314767394181997,-0.020358125390491272,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-07,4.265178866541688,-0.01149274644727638,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-08,4.451473798001329,0.04367810525392901,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-09,4.5031718083256225,0.011613684067399191,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-12,4.424982582133885,-0.017363145249572533,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-13,4.547029203972594,0.027581266044182613,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-14,4.467496716901196,-0.017491087807818124,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-15,4.3749815282006965,-0.020708507372932245,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-16,4.218864896415831,-0.035683952212952876,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-19,4.27259528206097,0.01273574455792259,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-20,4.18648188066401,-0.020154822938301287,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-21,4.27372097705949,0.020838283523549734,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-22,4.325526650887375,0.012121912990101086,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-23,4.312034225668179,-0.0031192560601673485,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-27,4.263114092114314,-0.011345024411600974,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-28,4.161914527875227,-0.023738413294235018,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-29,4.171848364247102,0.002386842955409252,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2022-12-30,4.213903678474169,0.010080738932767359,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-03,4.323726041213453,0.026061906279512066,"DXCM, ALNY, NFLX"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-04,4.259814350632183,-0.014781623528426192,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-05,4.3076098891286225,0.011220098943829913,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-06,4.336805902753128,0.006777775698349401,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-09,4.412861621763966,0.01753726607007137,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-10,4.427924027469631,0.003413296630779828,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-11,4.519796093205663,0.020748338310703367,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-12,4.568204024288711,0.010710202426126449,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-13,4.565837428667787,-0.0005180582146378694,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-17,4.619955143569397,0.011852746784591695,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-18,4.5724295003396564,-0.010287035642736288,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-19,4.482123694435649,-0.019750070700335295,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-20,4.576730038206434,0.02110748168066723,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-23,4.642447121081967,0.014358959852761439,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-24,4.741530780862036,0.021342980802111347,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-25,4.74582100697937,0.0009048187843998892,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-26,4.832564192053855,0.01827780376607483,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-27,4.8381143198255145,0.0011484850590884142,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-30,4.809175143890895,-0.005981498993529917,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-01-31,4.719062478383655,-0.018737655171846036,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-01,4.829332968344106,0.02336703327526616,"AXON, NFLX, CEG"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-02,4.842238782830898,0.0026723803414238074,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-03,4.763317937955051,-0.016298420713095767,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-06,4.686873695818011,-0.016048528175689948,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-07,4.682935061832525,-0.0008403541979378933,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-08,4.559362605682926,-0.026387821850607247,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-09,4.591648518536738,0.007081233857901566,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-10,4.440547328922874,-0.03290783016249173,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-13,4.549684670603196,0.024577452641811066,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-14,4.596227443615739,0.010229889845612608,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-15,4.646534119491069,0.010945210282230129,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-16,4.658321650411296,0.0025368437241817254,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-17,4.6341158019998,-0.005196259560427463,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-21,4.433852782705394,-0.043214936322477124,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-22,4.313592653744267,-0.02712316688326044,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-23,4.36167988782371,0.011147838458437326,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-24,4.238722712086424,-0.02819032549374837,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-27,4.2946226605689715,0.013187922938000233,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-02-28,4.2762360041655345,-0.004281320585450757,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-01,4.5110741571929465,0.05491702347547071,"PDD, ALNY, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-02,4.4745111195251335,-0.008105173267771047,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-03,4.548754520638369,0.016592516842625266,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-06,4.587585220641486,0.008536556507267515,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-07,4.585006254161818,-0.0005621620865079819,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-08,4.566124832885819,-0.004118079721016631,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-09,4.516541114147485,-0.010859037050679402,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-10,4.347045035795643,-0.037527850199551405,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-13,4.228759732430451,-0.02721050791771758,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-14,4.42824985221076,0.04717461676775232,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-15,4.3812383179039776,-0.010616278637329538,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-16,4.411900058555041,0.006998418809075849,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-17,4.54739438265927,0.030711104582139024,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-20,4.250907711170864,-0.06519924302563433,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-21,4.324866678248437,0.017398393967297254,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-22,4.325808820476784,0.0002178430685702744,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-23,4.256442370856677,-0.016035486656680677,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-24,4.259982920114816,0.0008318095135929999,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-27,4.268709344619686,0.0020484646695799373,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-28,4.267096667851442,-0.00037779024947596595,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-29,4.254834136171368,-0.002873741242484703,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-30,4.3708022142693705,0.027255604892357493,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-03-31,4.383470658309943,0.002898425373542272,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-03,4.401487882298617,0.0041102645353670395,"PDD, NFLX, AXON"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-04,4.4679796018484925,0.015106646054231954,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-05,4.328648087061152,-0.03118445633227518,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-06,4.275449609976583,-0.012289859562292744,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-10,4.269744056742604,-0.0013344919843438037,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-11,4.377586905220302,0.025257450340003,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-12,4.302633378339613,-0.017122110537955648,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-13,4.2424305422047315,-0.01399209062012019,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-14,4.226740889730039,-0.0036982697344383197,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-17,4.264052332816096,0.00882747347411672,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-18,4.3305187525139495,0.015587618188062313,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-19,4.296794942346197,-0.007787475841820416,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-20,4.327374882431261,0.007116918655737936,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-21,4.269990796221459,-0.013260715276315855,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-24,4.274772122021565,0.0011197508445068838,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-25,4.1840001158205204,-0.021234349717364116,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-26,4.1956706591839765,0.002789326730495996,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-27,4.189763170939939,-0.001407996176036079,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-04-28,4.148987671344513,-0.009732172901380953,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-01,4.212549395289765,0.01531981509230514,"AXON, NVDA, PDD"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-02,4.191779042359798,-0.004930589764286396,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-03,4.0583499495883855,-0.03183113695236598,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-04,4.250533986184029,0.047355215539048166,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-05,4.381652396786883,0.030847514930840036,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-08,4.613714215788745,0.0529621699731441,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-09,4.764717865262091,0.03272930277228525,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-10,4.816918250498171,0.010955608854965824,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-11,4.792172730330209,-0.005137209909136981,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-12,4.750241075984971,-0.008750029830904782,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-15,4.680805455363693,-0.014617283525316806,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-16,4.746222495802325,0.013975594812143166,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-17,4.839844007741553,0.01972547895131982,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-18,4.9278663639213,0.01818702339144636,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-19,5.023854232087744,0.019478585878303235,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-22,4.950164934602529,-0.014667881288146369,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-23,5.0252851202117235,0.015175289430073548,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-24,4.866268963590323,-0.03164321084625358,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-25,5.534349794434618,0.13728810220785373,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-26,5.539424224820131,0.0009168973003144502,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-30,5.874040889476777,0.06040639804356406,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-05-31,5.62170460552267,-0.042957869838148754,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-01,5.43970877062945,-0.032373781204090735,"NVDA, AMD, SHOP"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-02,5.602684877498687,0.029960447101358215,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-05,5.465115942842195,-0.02455410890749743,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-06,5.3089587748314875,-0.02857344101093247,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-07,5.511932907346888,0.03823238060872739,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-08,5.324833882901815,-0.0339443581027062,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-09,5.422622986800444,0.018364723867280233,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-12,5.3739694147538195,-0.008972331686170064,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-13,5.503898786615222,0.02417754211713441,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-14,5.511844084939354,0.001443576386879382,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-15,5.530223679604426,0.003334563601915419,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-16,5.724089091243177,0.03505561851932485,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-20,5.764395345660299,0.0070415141648972526,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-21,5.973680313907784,0.03630649108844437,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-22,5.937478664231906,-0.00606019200451576,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-23,5.931915780366505,-0.0009369101229638934,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-26,5.964138167001443,0.005432037107065522,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-27,5.768462324661466,-0.032808737299651725,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-28,5.8279253276262475,0.010308293548276188,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-29,5.964167323291203,0.02337744360229258,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-06-30,6.056700108770003,0.015514786970754885,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-03,6.093863064724498,0.006135842172651543,"META, NVDA, MSTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-05,6.078176041805037,-0.0025742329213577957,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-06,6.068460542110164,-0.00159842354483497,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-07,6.059471534198476,-0.0014812665995454686,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-10,6.09951524108488,0.0066084487170878035,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-11,6.346048169136392,0.040418446107147024,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-12,6.512823395457484,0.02628017025338584,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-13,6.5811981659094245,0.01049848372974919,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-14,6.723877691763664,0.021679870786040018,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-17,6.611673948812596,-0.01668735632840416,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-18,6.858401268824425,0.03731692184490416,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-19,6.90568729388158,0.006894613365960126,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-20,6.755301156866439,-0.021777142609452106,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-21,6.744391999711721,-0.0016149031555210043,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-24,6.662341943085254,-0.012165671365183685,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-25,6.555196569323341,-0.01608223874986144,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-26,6.598231938110229,0.00656507678019643,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-27,6.862926636711291,0.04011600396649154,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-28,6.936552916323514,0.010728116954999903,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-07-31,7.200759540801571,0.03808903754721034,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-01,7.254257447075505,0.007429481011107074,"NVDA, APP, PLTR"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-02,7.152407205250367,-0.01404006441296035,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-03,7.0023034309449,-0.020986469309980126,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-04,7.103551736335418,0.014459285632078878,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-07,7.057786751292786,-0.006442549690817182,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-08,6.843845631303022,-0.03031277757869007,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-09,6.716145864988477,-0.018659065851874306,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-10,7.050946501226902,0.0498501138850711,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-11,6.900084746267497,-0.0213959579658071,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-14,6.92751535599369,0.003975401858800631,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-15,7.299741804760023,0.05373159489921334,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-16,7.217427301554186,-0.011276358179156657,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-17,7.168549695712494,-0.006772164623142969,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-18,6.774310661392594,-0.054995647802468975,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-21,7.039512537425235,0.03914817156881371,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-22,7.419079708724429,0.05391952486500218,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-23,7.190855940703592,-0.030761735549553155,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-24,7.669268180074777,0.06653063881632633,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-25,7.181324677106347,-0.0636232156069515,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-28,7.269369720342261,0.012260278875371919,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-29,7.312371059842316,0.0059154151122237835,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-30,7.627747543128706,0.04312916846060477,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-08-31,7.782222616123654,0.020251728589798883,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-09-01,7.752597107768475,-0.003806818413778057,"APP, PLTR, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-09-05,7.612689864632932,-0.01804649992650187,"PLTR, APP, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-09-06,7.612779628200193,1.1791307521750397e-05,"PLTR, APP, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-09-07,7.379088780744275,-0.030697177492206868,"PLTR, APP, NVDA"
Nasdaq-100 Top3 current constituents,Nasdaq-100,3,2023-09-08,7.477844898965161,0.013383240282809718,"PLTR, APP, NVDA"
