variant,unit_exposure,max_exposure,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard_pct,equity_dd_guard_exposure,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,trade_events,rotation_resets
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,extra_profit,15.0,20,200,0.5,none,none,2010-06-25 to 2019-12-31,9467.71,-36.86,1.334,2020-01-02 to 2026-05-20,10801.4,-50.47,1.485,1086498.4,-50.47,1.388,0.737,0.0,311,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,extra_profit,15.0,20,200,0.75,none,none,2010-06-25 to 2019-12-31,5837.75,-43.19,1.163,2020-01-02 to 2026-05-20,6767.79,-63.58,1.308,424732.39,-63.58,1.215,0.778,0.0,311,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.67,1.0,rolling_high,10.0,20.0,extra_profit,15.0,20,none,none,35.0,0.5,2010-06-25 to 2019-12-31,2029.89,-46.94,0.929,2020-01-02 to 2026-05-20,2806.57,-58.28,1.161,64393.39,-58.28,1.032,0.754,0.0,311,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.67,1.0,rolling_high,10.0,20.0,extra_profit,15.0,20,none,none,45.0,0.5,2010-06-25 to 2019-12-31,2583.75,-49.24,0.963,2020-01-02 to 2026-05-20,3438.84,-60.88,1.176,98842.32,-60.88,1.056,0.776,0.0,311,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,10.0,20.0,extra_profit,15.0,20,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,19613.95,-35.71,1.573,2020-01-02 to 2026-05-20,10642.4,-45.9,1.608,2206144.92,-45.9,1.576,0.685,0.0,311,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,10,none,none,none,none,2010-06-25 to 2019-12-31,4938.93,-51.33,1.117,2020-01-02 to 2026-05-20,3701.3,-73.41,1.163,199448.93,-73.41,1.12,0.762,0.0,722,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,10,100,0.25,none,none,2010-06-25 to 2019-12-31,49927.89,-32.29,2.045,2020-01-02 to 2026-05-20,49042.47,-34.95,2.128,25612164.62,-34.95,2.051,0.619,0.0,722,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,10,100,0.5,none,none,2010-06-25 to 2019-12-31,22874.75,-35.84,1.679,2020-01-02 to 2026-05-20,22289.98,-51.62,1.742,5358894.62,-51.62,1.678,0.678,0.0,722,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,10,200,0.5,none,none,2010-06-25 to 2019-12-31,11568.36,-35.83,1.435,2020-01-02 to 2026-05-20,10296.98,-51.89,1.495,1263750.94,-51.89,1.439,0.702,0.0,722,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,10,200,0.75,none,none,2010-06-25 to 2019-12-31,7251.85,-43.19,1.248,2020-01-02 to 2026-05-20,6374.35,-65.57,1.308,495774.14,-65.57,1.254,0.742,0.0,722,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,10,none,none,35.0,0.5,2010-06-25 to 2019-12-31,2598.09,-47.91,1.004,2020-01-02 to 2026-05-20,2832.75,-58.27,1.169,82334.63,-58.27,1.073,0.723,0.0,722,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,10,none,none,45.0,0.5,2010-06-25 to 2019-12-31,4832.54,-49.82,1.115,2020-01-02 to 2026-05-20,3107.75,-62.98,1.166,164735.18,-62.98,1.128,0.741,0.0,722,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,10,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,22418.57,-35.71,1.674,2020-01-02 to 2026-05-20,10967.15,-45.9,1.64,2596203.89,-45.9,1.639,0.652,0.0,722,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,20,none,none,none,none,2010-06-25 to 2019-12-31,4938.93,-51.33,1.117,2020-01-02 to 2026-05-20,3701.3,-73.41,1.163,199448.93,-73.41,1.12,0.762,0.0,690,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,20,100,0.25,none,none,2010-06-25 to 2019-12-31,49927.89,-32.29,2.045,2020-01-02 to 2026-05-20,49042.47,-34.95,2.128,25612164.62,-34.95,2.051,0.619,0.0,690,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,20,100,0.5,none,none,2010-06-25 to 2019-12-31,22874.75,-35.84,1.679,2020-01-02 to 2026-05-20,22289.98,-51.62,1.742,5358894.62,-51.62,1.678,0.678,0.0,690,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,20,200,0.5,none,none,2010-06-25 to 2019-12-31,11568.36,-35.83,1.435,2020-01-02 to 2026-05-20,10296.98,-51.89,1.495,1263750.94,-51.89,1.439,0.702,0.0,690,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,20,200,0.75,none,none,2010-06-25 to 2019-12-31,7251.85,-43.19,1.248,2020-01-02 to 2026-05-20,6374.35,-65.57,1.308,495774.14,-65.57,1.254,0.742,0.0,690,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,20,none,none,35.0,0.5,2010-06-25 to 2019-12-31,2598.09,-47.91,1.004,2020-01-02 to 2026-05-20,2832.75,-58.27,1.169,82334.63,-58.27,1.073,0.723,0.0,690,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,20,none,none,45.0,0.5,2010-06-25 to 2019-12-31,4832.54,-49.82,1.115,2020-01-02 to 2026-05-20,3107.75,-62.98,1.166,164735.18,-62.98,1.128,0.741,0.0,690,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,10.0,20.0,rebound_from_low,5.0,20,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,22418.57,-35.71,1.674,2020-01-02 to 2026-05-20,10967.15,-45.9,1.64,2596203.89,-45.9,1.639,0.652,0.0,690,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,10,none,none,none,none,2010-06-25 to 2019-12-31,4296.69,-51.75,1.077,2020-01-02 to 2026-05-20,3621.43,-73.03,1.152,170357.21,-73.03,1.095,0.775,0.0,441,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,10,100,0.25,none,none,2010-06-25 to 2019-12-31,44701.89,-32.29,1.973,2020-01-02 to 2026-05-20,46409.78,-34.95,2.086,21707876.69,-34.95,1.995,0.629,0.0,441,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,10,100,0.5,none,none,2010-06-25 to 2019-12-31,20474.77,-35.84,1.624,2020-01-02 to 2026-05-20,21090.49,-51.62,1.713,4541979.04,-51.62,1.638,0.688,0.0,441,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,10,200,0.5,none,none,2010-06-25 to 2019-12-31,10203.8,-35.83,1.385,2020-01-02 to 2026-05-20,10073.89,-50.47,1.478,1092002.31,-50.47,1.407,0.712,0.0,441,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,10,200,0.75,none,none,2010-06-25 to 2019-12-31,6374.74,-43.19,1.205,2020-01-02 to 2026-05-20,6240.04,-64.39,1.297,427554.21,-64.39,1.228,0.752,0.0,441,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,10,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1882.63,-48.36,0.929,2020-01-02 to 2026-05-20,2100.35,-58.45,1.093,45347.57,-58.45,0.999,0.73,0.0,441,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,10,none,none,45.0,0.5,2010-06-25 to 2019-12-31,4188.64,-50.26,1.073,2020-01-02 to 2026-05-20,3088.09,-62.42,1.157,142339.1,-62.42,1.103,0.753,0.0,441,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,10,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,20066.24,-35.71,1.619,2020-01-02 to 2026-05-20,10335.92,-45.9,1.607,2192374.24,-45.9,1.596,0.662,0.0,441,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,20,none,none,none,none,2010-06-25 to 2019-12-31,4315.78,-51.75,1.077,2020-01-02 to 2026-05-20,4031.34,-72.21,1.174,189954.06,-72.21,1.106,0.776,0.0,334,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,20,100,0.25,none,none,2010-06-25 to 2019-12-31,44896.4,-32.29,1.971,2020-01-02 to 2026-05-20,50234.51,-34.95,2.105,23595034.96,-34.95,2.003,0.63,0.0,334,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,20,100,0.5,none,none,2010-06-25 to 2019-12-31,20564.1,-35.84,1.623,2020-01-02 to 2026-05-20,22833.09,-51.62,1.731,4936839.52,-51.62,1.646,0.69,0.0,334,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,20,200,0.5,none,none,2010-06-25 to 2019-12-31,10248.53,-35.83,1.384,2020-01-02 to 2026-05-20,10862.58,-50.47,1.495,1181772.14,-50.47,1.415,0.713,0.0,334,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,20,200,0.75,none,none,2010-06-25 to 2019-12-31,6402.85,-43.19,1.205,2020-01-02 to 2026-05-20,6781.4,-64.21,1.314,466086.29,-64.21,1.237,0.754,0.0,334,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,20,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1856.95,-48.36,0.925,2020-01-02 to 2026-05-20,2270.92,-58.45,1.111,48236.5,-58.45,1.005,0.731,0.0,334,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,20,none,none,45.0,0.5,2010-06-25 to 2019-12-31,4207.26,-50.26,1.073,2020-01-02 to 2026-05-20,3335.23,-62.42,1.174,154047.46,-62.42,1.111,0.754,0.0,334,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,10.0,20.0,recover_to_anchor,5.0,20,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,20153.79,-35.71,1.618,2020-01-02 to 2026-05-20,11194.12,-45.9,1.627,2382974.5,-45.9,1.605,0.663,0.0,334,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,10,none,none,none,none,2010-06-25 to 2019-12-31,2707.3,-52.11,1.011,2020-01-02 to 2026-05-20,3195.74,-74.37,1.145,96287.46,-74.37,1.059,0.734,0.0,257,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,10,100,0.25,none,none,2010-06-25 to 2019-12-31,24598.57,-32.29,1.915,2020-01-02 to 2026-05-20,36833.35,-33.39,2.094,9503086.56,-33.39,1.967,0.596,0.0,257,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,10,100,0.5,none,none,2010-06-25 to 2019-12-31,11242.54,-35.84,1.535,2020-01-02 to 2026-05-20,16727.34,-50.45,1.694,1988303.85,-50.45,1.583,0.656,0.0,257,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,10,200,0.5,none,none,2010-06-25 to 2019-12-31,6841.42,-35.83,1.343,2020-01-02 to 2026-05-20,8597.71,-50.73,1.472,628872.62,-50.73,1.381,0.677,0.0,257,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,10,200,0.75,none,none,2010-06-25 to 2019-12-31,4200.95,-44.33,1.149,2020-01-02 to 2026-05-20,5353.62,-65.16,1.283,244258.9,-65.16,1.193,0.716,0.0,257,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,10,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1568.1,-48.74,0.915,2020-01-02 to 2026-05-20,2818.52,-57.99,1.185,50618.07,-57.99,1.036,0.693,0.0,257,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,10,none,none,45.0,0.5,2010-06-25 to 2019-12-31,2591.96,-50.62,1.003,2020-01-02 to 2026-05-20,2893.74,-62.36,1.162,83857.89,-62.36,1.068,0.715,0.0,257,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,10,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,11017.33,-35.71,1.531,2020-01-02 to 2026-05-20,8422.65,-46.62,1.591,986983.68,-46.62,1.541,0.631,0.0,257,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,20,none,none,none,none,2010-06-25 to 2019-12-31,2737.58,-52.11,1.012,2020-01-02 to 2026-05-20,3208.55,-74.37,1.146,97705.8,-74.37,1.06,0.735,0.0,184,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,20,100,0.25,none,none,2010-06-25 to 2019-12-31,24697.86,-32.29,1.914,2020-01-02 to 2026-05-20,36976.93,-33.39,2.094,9578384.75,-33.39,1.966,0.598,0.0,184,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,20,100,0.5,none,none,2010-06-25 to 2019-12-31,11288.14,-35.84,1.535,2020-01-02 to 2026-05-20,16792.75,-50.45,1.694,2004058.91,-50.45,1.583,0.657,0.0,184,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,20,200,0.5,none,none,2010-06-25 to 2019-12-31,6892.97,-35.83,1.344,2020-01-02 to 2026-05-20,8631.52,-50.73,1.472,636006.73,-50.73,1.382,0.678,0.0,184,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,20,200,0.75,none,none,2010-06-25 to 2019-12-31,4236.93,-44.33,1.15,2020-01-02 to 2026-05-20,5374.83,-65.16,1.284,247261.23,-65.16,1.194,0.717,0.0,184,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,20,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1535.58,-48.74,0.91,2020-01-02 to 2026-05-20,2750.4,-57.99,1.177,48468.88,-57.99,1.029,0.696,0.0,184,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,20,none,none,45.0,0.5,2010-06-25 to 2019-12-31,2621.0,-50.62,1.004,2020-01-02 to 2026-05-20,2900.32,-62.36,1.162,84949.97,-62.36,1.069,0.716,0.0,184,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,15.0,30.0,extra_profit,10.0,20,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,11062.02,-35.71,1.53,2020-01-02 to 2026-05-20,8441.39,-46.62,1.591,993130.63,-46.62,1.541,0.632,0.0,184,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,15.0,10,none,none,none,none,2010-06-25 to 2019-12-31,2675.6,-52.11,1.005,2020-01-02 to 2026-05-20,3438.0,-74.37,1.161,102204.29,-74.37,1.064,0.737,0.0,239,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,15.0,10,100,0.25,none,none,2010-06-25 to 2019-12-31,22922.81,-32.29,1.876,2020-01-02 to 2026-05-20,38735.95,-33.39,2.107,9314648.61,-33.39,1.955,0.6,0.0,239,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,15.0,10,100,0.5,none,none,2010-06-25 to 2019-12-31,10472.97,-35.84,1.505,2020-01-02 to 2026-05-20,17594.19,-50.45,1.706,1948875.95,-50.45,1.575,0.659,0.0,239,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,15.0,10,200,0.5,none,none,2010-06-25 to 2019-12-31,6485.26,-35.83,1.323,2020-01-02 to 2026-05-20,8995.35,-50.73,1.482,623880.85,-50.73,1.377,0.68,0.0,239,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,15.0,10,200,0.75,none,none,2010-06-25 to 2019-12-31,4021.69,-44.33,1.134,2020-01-02 to 2026-05-20,5639.69,-65.16,1.295,246358.14,-65.16,1.192,0.719,0.0,239,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.67,1.0,rolling_high,15.0,30.0,extra_profit,15.0,10,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1428.53,-48.74,0.892,2020-01-02 to 2026-05-20,2967.36,-57.99,1.198,48744.8,-57.99,1.03,0.696,0.0,239,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.67,1.0,rolling_high,15.0,30.0,extra_profit,15.0,10,none,none,45.0,0.5,2010-06-25 to 2019-12-31,2549.73,-50.62,0.996,2020-01-02 to 2026-05-20,3060.01,-62.36,1.175,87130.62,-62.36,1.071,0.718,0.0,239,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.67,1.0,rolling_high,15.0,30.0,extra_profit,15.0,10,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,10263.03,-35.71,1.5,2020-01-02 to 2026-05-20,8945.87,-46.62,1.607,976498.63,-46.62,1.534,0.634,0.0,239,123
"unit=0.67, cap=1.00, anchor=rolling_high, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.67,1.0,rolling_high,15.0,30.0,extra_profit,15.0,20,none,none,none,none,2010-06-25 to 2019-12-31,2904.59,-52.11,1.02,2020-01-02 to 2026-05-20,3628.58,-74.37,1.172,116609.78,-74.37,1.077,0.743,0.0,173,123
