variant,unit_exposure,max_exposure,anchor_mode,add1_drop,add2_drop,sell_mode,sell_param,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard,equity_dd_guard_exposure,equity_dd_guard_pct,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,trade_events,rotation_resets
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=125, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,20,125,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,606954.88,-43.6,1.965,2020-01-02 to 2026-05-20,6841.72,-55.49,1.349,43900838.07,-55.49,1.687,0.818,39.95,475,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=150, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,20,150,0.25,,none,none,2010-06-25 to 2019-12-31,478497.86,-45.66,1.869,2020-01-02 to 2026-05-20,195692.63,-55.22,1.867,976215713.82,-55.22,1.839,0.929,48.38,475,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=150, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,20,150,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,10488.96,-46.67,1.324,2020-01-02 to 2026-05-20,3470.69,-52.62,1.241,393798.06,-52.62,1.276,0.629,25.52,475,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=150, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,20,150,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,112077.75,-57.09,1.691,2020-01-02 to 2026-05-20,5434.13,-55.49,1.288,6467375.62,-57.09,1.498,0.78,37.5,475,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=200, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,20,200,0.25,,none,none,2010-06-25 to 2019-12-31,109398.38,-48.02,1.57,2020-01-02 to 2026-05-20,154743.52,-55.22,1.817,176635991.33,-55.22,1.667,0.94,49.3,475,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=200, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,20,200,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,528.17,-47.43,0.741,2020-01-02 to 2026-05-20,1236.62,-52.62,0.995,8647.06,-52.62,0.851,0.5,15.55,475,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=200, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,20,200,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,38677.28,-57.09,1.46,2020-01-02 to 2026-05-20,2751.25,-55.49,1.139,1151738.89,-57.09,1.312,0.78,37.48,475,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,75,0.2,,none,none,2010-06-25 to 2019-12-31,3241378.56,-32.11,2.452,2020-01-02 to 2026-05-20,2519443.87,-35.29,2.576,85083201394.3,-35.29,2.473,0.848,42.7,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,75,0.2,0.35,0.25,35.0,2010-06-25 to 2019-12-31,3241378.56,-32.11,2.452,2020-01-02 to 2026-05-20,2519443.87,-35.29,2.576,85083201394.3,-35.29,2.473,0.848,42.7,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=75, trend_exp=0.2, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,75,0.2,0.45,0.25,45.0,2010-06-25 to 2019-12-31,3241378.56,-32.11,2.452,2020-01-02 to 2026-05-20,2519443.87,-35.29,2.576,85083201394.3,-35.29,2.473,0.848,42.7,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,75,0.25,,none,none,2010-06-25 to 2019-12-31,2639743.78,-32.11,2.394,2020-01-02 to 2026-05-20,2141266.7,-36.01,2.524,58890876081.3,-36.01,2.419,0.862,42.7,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=75, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,75,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,2639743.78,-32.11,2.394,2020-01-02 to 2026-05-20,2141266.7,-36.01,2.524,58890876081.3,-36.01,2.419,0.862,42.7,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=75, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,75,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,2639743.78,-32.11,2.394,2020-01-02 to 2026-05-20,2141266.7,-36.01,2.524,58890876081.3,-36.01,2.419,0.862,42.7,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.1, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.1,,none,none,2010-06-25 to 2019-12-31,952325.45,-43.1,2.101,2020-01-02 to 2026-05-20,1940776.6,-41.16,2.439,19257843800.34,-43.1,2.233,0.853,44.98,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.1, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.1,0.35,0.25,35.0,2010-06-25 to 2019-12-31,405980.45,-41.71,1.982,2020-01-02 to 2026-05-20,636806.9,-41.16,2.246,2694429090.45,-41.71,2.079,0.811,42.0,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.1, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.1,0.45,0.25,45.0,2010-06-25 to 2019-12-31,952325.45,-43.1,2.101,2020-01-02 to 2026-05-20,1940776.6,-41.16,2.439,19257843800.34,-43.1,2.233,0.853,44.98,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.2,,none,none,2010-06-25 to 2019-12-31,718512.74,-44.27,2.033,2020-01-02 to 2026-05-20,1498541.19,-42.2,2.368,11219443530.64,-44.27,2.164,0.877,44.98,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.2,0.35,0.25,35.0,2010-06-25 to 2019-12-31,382288.34,-42.53,1.959,2020-01-02 to 2026-05-20,132997.1,-44.52,1.992,530214880.13,-44.52,1.957,0.795,38.65,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.2, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.2,0.45,0.25,45.0,2010-06-25 to 2019-12-31,718512.74,-44.27,2.033,2020-01-02 to 2026-05-20,1498541.19,-42.2,2.368,11219443530.64,-44.27,2.164,0.877,44.98,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.25,,none,none,2010-06-25 to 2019-12-31,621048.38,-44.86,1.995,2020-01-02 to 2026-05-20,1304651.72,-43.87,2.327,8443100788.75,-44.86,2.125,0.889,44.98,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,309222.81,-43.14,1.908,2020-01-02 to 2026-05-20,18246.3,-47.4,1.61,59120555.94,-47.4,1.768,0.776,36.68,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,621048.38,-44.86,1.995,2020-01-02 to 2026-05-20,1304651.72,-43.87,2.327,8443100788.75,-44.86,2.125,0.889,44.98,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.33, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.33,,none,none,2010-06-25 to 2019-12-31,488495.13,-45.79,1.932,2020-01-02 to 2026-05-20,1031846.78,-47.93,2.256,5252731138.11,-47.93,2.059,0.908,44.98,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.33, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.33,0.35,0.25,35.0,2010-06-25 to 2019-12-31,249491.45,-43.14,1.849,2020-01-02 to 2026-05-20,2604.36,-53.3,1.233,7031801.01,-53.3,1.6,0.719,31.5,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=100, trend_exp=0.33, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,100,0.33,0.45,0.25,45.0,2010-06-25 to 2019-12-31,486708.55,-45.6,1.931,2020-01-02 to 2026-05-20,989001.51,-47.76,2.248,5016234078.34,-47.76,2.055,0.908,44.98,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=125, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,125,0.25,,none,none,2010-06-25 to 2019-12-31,561258.05,-43.6,1.944,2020-01-02 to 2026-05-20,323832.66,-46.99,2.001,1894407555.54,-46.99,1.942,0.912,46.92,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=125, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,125,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,96995.92,-43.69,1.677,2020-01-02 to 2026-05-20,1949.49,-52.6,1.145,2073021.04,-52.6,1.458,0.702,31.18,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=125, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,125,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,561258.05,-43.6,1.944,2020-01-02 to 2026-05-20,60328.03,-48.17,1.718,353392218.66,-48.17,1.816,0.893,45.35,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=150, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,150,0.25,,none,none,2010-06-25 to 2019-12-31,439379.7,-45.66,1.848,2020-01-02 to 2026-05-20,160031.38,-55.0,1.825,733151856.92,-55.0,1.808,0.933,48.62,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=150, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,150,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,28281.71,-46.67,1.469,2020-01-02 to 2026-05-20,1960.94,-52.6,1.145,609273.36,-52.6,1.332,0.669,28.8,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=150, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,150,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,101507.06,-57.09,1.667,2020-01-02 to 2026-05-20,3868.31,-59.75,1.218,4200465.55,-59.75,1.457,0.757,35.08,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=200, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,200,0.25,,none,none,2010-06-25 to 2019-12-31,100238.02,-48.02,1.55,2020-01-02 to 2026-05-20,126540.65,-55.0,1.775,132378387.0,-55.0,1.637,0.945,49.55,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=200, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,200,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,7008.79,-46.67,1.222,2020-01-02 to 2026-05-20,671.48,-52.6,0.875,57034.21,-52.6,1.072,0.602,23.47,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 15%, max_days=30, trend_sma=200, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.15,30,200,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,34949.7,-57.09,1.437,2020-01-02 to 2026-05-20,1769.59,-59.75,1.04,682566.9,-59.75,1.256,0.757,35.08,382,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,75,0.2,,none,none,2010-06-25 to 2019-12-31,2816217.9,-25.89,2.471,2020-01-02 to 2026-05-20,2231529.79,-35.29,2.555,65476064648.1,-35.29,2.468,0.828,40.3,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,75,0.2,0.35,0.25,35.0,2010-06-25 to 2019-12-31,2816217.9,-25.89,2.471,2020-01-02 to 2026-05-20,2231529.79,-35.29,2.555,65476064648.1,-35.29,2.468,0.828,40.3,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,75,0.2,0.45,0.25,45.0,2010-06-25 to 2019-12-31,2816217.9,-25.89,2.471,2020-01-02 to 2026-05-20,2231529.79,-35.29,2.555,65476064648.1,-35.29,2.468,0.828,40.3,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,75,0.25,,none,none,2010-06-25 to 2019-12-31,2293495.09,-26.42,2.411,2020-01-02 to 2026-05-20,1896567.79,-36.01,2.503,45319672340.61,-36.01,2.413,0.841,40.3,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,75,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,2293495.09,-26.42,2.411,2020-01-02 to 2026-05-20,1896567.79,-36.01,2.503,45319672340.61,-36.01,2.413,0.841,40.3,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,75,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,2293495.09,-26.42,2.411,2020-01-02 to 2026-05-20,1896567.79,-36.01,2.503,45319672340.61,-36.01,2.413,0.841,40.3,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.1, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.1,,none,none,2010-06-25 to 2019-12-31,898314.42,-43.13,2.129,2020-01-02 to 2026-05-20,1753102.58,-41.33,2.426,16409205573.26,-43.13,2.238,0.832,42.5,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.1, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.1,0.35,0.25,35.0,2010-06-25 to 2019-12-31,401964.29,-41.74,2.023,2020-01-02 to 2026-05-20,415699.3,-41.85,2.17,1741638311.96,-41.85,2.061,0.777,38.65,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.1, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.1,0.45,0.25,45.0,2010-06-25 to 2019-12-31,898314.42,-43.13,2.129,2020-01-02 to 2026-05-20,1753102.58,-41.33,2.426,16409205573.26,-43.13,2.238,0.832,42.5,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.2,,none,none,2010-06-25 to 2019-12-31,677760.97,-44.3,2.059,2020-01-02 to 2026-05-20,1353629.34,-42.37,2.354,9559852967.01,-44.3,2.168,0.856,42.5,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.2,0.35,0.25,35.0,2010-06-25 to 2019-12-31,313348.87,-42.56,1.96,2020-01-02 to 2026-05-20,21294.0,-45.65,1.663,69861325.65,-45.65,1.816,0.745,34.7,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.2,0.45,0.25,45.0,2010-06-25 to 2019-12-31,677760.97,-44.3,2.059,2020-01-02 to 2026-05-20,1353629.34,-42.37,2.354,9559852967.01,-44.3,2.168,0.856,42.5,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.25,,none,none,2010-06-25 to 2019-12-31,585823.72,-44.88,2.02,2020-01-02 to 2026-05-20,1178488.1,-44.9,2.313,7194189432.36,-44.9,2.128,0.868,42.5,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,275949.98,-43.16,1.924,2020-01-02 to 2026-05-20,158002.07,-46.6,2.014,454677982.94,-46.6,1.945,0.786,36.75,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,585823.72,-44.88,2.02,2020-01-02 to 2026-05-20,1178488.1,-44.9,2.313,7194189432.36,-44.9,2.128,0.868,42.5,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.33, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.33,,none,none,2010-06-25 to 2019-12-31,460787.42,-45.81,1.954,2020-01-02 to 2026-05-20,932062.18,-48.89,2.241,4475742235.36,-48.89,2.061,0.887,42.5,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.33, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.33,0.35,0.25,35.0,2010-06-25 to 2019-12-31,222643.73,-43.16,1.862,2020-01-02 to 2026-05-20,11820.17,-57.76,1.565,27660823.5,-57.76,1.731,0.716,30.6,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.33, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,100,0.33,0.45,0.25,45.0,2010-06-25 to 2019-12-31,459102.15,-45.63,1.953,2020-01-02 to 2026-05-20,869648.21,-48.86,2.23,4160793801.68,-48.86,2.055,0.885,42.5,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=125, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,125,0.25,,none,none,2010-06-25 to 2019-12-31,538845.86,-43.63,1.971,2020-01-02 to 2026-05-20,319430.94,-47.09,2.006,1794059226.33,-47.09,1.954,0.889,44.35,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=125, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,125,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,89871.72,-43.25,1.69,2020-01-02 to 2026-05-20,8771.24,-49.18,1.412,8315027.56,-49.18,1.55,0.755,34.55,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=125, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,125,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,538845.86,-43.63,1.971,2020-01-02 to 2026-05-20,6440.5,-56.31,1.328,36722612.51,-56.31,1.673,0.805,38.22,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=150, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,150,0.25,,none,none,2010-06-25 to 2019-12-31,436890.14,-43.63,1.877,2020-01-02 to 2026-05-20,161141.73,-55.13,1.832,734053570.93,-55.13,1.823,0.91,46.02,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=150, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,150,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,46642.42,-47.28,1.567,2020-01-02 to 2026-05-20,7790.75,-49.18,1.377,3842348.36,-49.18,1.466,0.741,33.85,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=150, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,150,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,436890.14,-43.63,1.877,2020-01-02 to 2026-05-20,2988.66,-60.46,1.183,14061016.66,-60.46,1.58,0.761,34.55,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=200, trend_exp=0.25, dd_guard=none, dd_exp=none",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,200,0.25,,none,none,2010-06-25 to 2019-12-31,106749.99,-44.85,1.585,2020-01-02 to 2026-05-20,127418.77,-55.13,1.781,141947266.14,-55.13,1.656,0.922,46.95,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=200, trend_exp=0.25, dd_guard=0.35, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,200,0.25,0.35,0.25,35.0,2010-06-25 to 2019-12-31,117.0,-50.77,0.427,2020-01-02 to 2026-05-20,830.3,-51.89,0.88,2003.06,-51.89,0.653,0.493,15.7,665,123
"unit=0.67, cap=1.50, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=200, trend_exp=0.25, dd_guard=0.45, dd_exp=0.25",0.67,1.5,rolling_high,0.05,0.15,extra_profit,0.18,10,200,0.25,0.45,0.25,45.0,2010-06-25 to 2019-12-31,106749.99,-44.85,1.585,2020-01-02 to 2026-05-20,2467.15,-60.46,1.131,2857525.37,-60.46,1.393,0.77,35.3,665,123
