strategy,date,equity,daily_return,holding
Top1 PIT S&P membership,2023-02-06,1.3351236139049039,-0.0019304738482266437,PCG
Top1 PIT S&P membership,2023-02-07,1.3420101529861195,0.005157978639201977,PCG
Top1 PIT S&P membership,2023-02-08,1.3420102486621879,7.129310319875515e-08,PCG
Top1 PIT S&P membership,2023-02-09,1.3342628889416706,-0.005772951233599333,PCG
Top1 PIT S&P membership,2023-02-10,1.3351235296490864,0.0006450308365382185,PCG
Top1 PIT S&P membership,2023-02-13,1.336845200609098,0.0012895218470638792,PCG
Top1 PIT S&P membership,2023-02-14,1.3428709029565549,0.004507404705280216,PCG
Top1 PIT S&P membership,2023-02-15,1.3351236293718949,-0.005769187170265644,PCG
Top1 PIT S&P membership,2023-02-16,1.3454533657123409,0.0077369137308322955,PCG
Top1 PIT S&P membership,2023-02-17,1.3351234053534902,-0.007677679971748064,PCG
Top1 PIT S&P membership,2023-02-21,1.3359845715013232,0.0006450086519194098,PCG
Top1 PIT S&P membership,2023-02-22,1.3187681975940269,-0.012886656234322613,PCG
Top1 PIT S&P membership,2023-02-23,1.3428709833736028,0.018276741753061154,PCG
Top1 PIT S&P membership,2023-02-24,1.3213506740150116,-0.01602559711620788,PCG
Top1 PIT S&P membership,2023-02-27,1.3652521221141563,0.033224676054954605,PCG
Top1 PIT S&P membership,2023-02-28,1.3506181943516946,-0.010718846376741253,PCG
Top1 PIT S&P membership,2023-03-01,1.337705937512376,-0.009560256846322446,PCG
Top1 PIT S&P membership,2023-03-02,1.3594798244448196,0.01627703542449299,WYNN
Top1 PIT S&P membership,2023-03-03,1.3867278786259012,0.020043000043938886,WYNN
Top1 PIT S&P membership,2023-03-06,1.4154355890372123,0.02070176193454576,WYNN
Top1 PIT S&P membership,2023-03-07,1.4013250564816044,-0.00996903897633794,WYNN
Top1 PIT S&P membership,2023-03-08,1.380159092760477,-0.015104249812152859,WYNN
Top1 PIT S&P membership,2023-03-09,1.3722522245517486,-0.005728954183762847,WYNN
Top1 PIT S&P membership,2023-03-10,1.319824221603008,-0.03820580649148975,WYNN
Top1 PIT S&P membership,2023-03-13,1.3014562390759188,-0.013916991540570689,WYNN
Top1 PIT S&P membership,2023-03-14,1.3109444986529621,0.007290494518494395,WYNN
Top1 PIT S&P membership,2023-03-15,1.286372386958429,-0.018743823037345897,WYNN
Top1 PIT S&P membership,2023-03-16,1.2560834398870537,-0.0235460177616158,WYNN
Top1 PIT S&P membership,2023-03-17,1.3038889135840113,0.03805915449474928,WYNN
Top1 PIT S&P membership,2023-03-20,1.301091209276089,-0.002145661550440048,WYNN
Top1 PIT S&P membership,2023-03-21,1.3316237520277943,0.02346687344747589,WYNN
Top1 PIT S&P membership,2023-03-22,1.3246900199312415,-0.005206975383244772,WYNN
Top1 PIT S&P membership,2023-03-23,1.2980502123783797,-0.020110219864300394,WYNN
Top1 PIT S&P membership,2023-03-24,1.2754246035088648,-0.017430457353462936,WYNN
Top1 PIT S&P membership,2023-03-27,1.2981718643413793,0.017835049418000626,WYNN
Top1 PIT S&P membership,2023-03-28,1.2976851334350317,-0.0003749356458241371,WYNN
Top1 PIT S&P membership,2023-03-29,1.3183644419580216,0.015935536279321427,WYNN
Top1 PIT S&P membership,2023-03-30,1.3413548767596954,0.017438603522656138,WYNN
Top1 PIT S&P membership,2023-03-31,1.3315020251989784,-0.00734544730214759,WYNN
Top1 PIT S&P membership,2023-04-03,1.4030277835029012,0.05371809952240514,WYNN
Top1 PIT S&P membership,2023-04-04,1.4263359224941863,0.01661274228874654,NVDA
Top1 PIT S&P membership,2023-04-05,1.3683461002271469,-0.04065649707933783,NVDA
Top1 PIT S&P membership,2023-04-06,1.3558504773345577,-0.009131916910871452,NVDA
Top1 PIT S&P membership,2023-04-10,1.3680401221989449,0.008990404965856236,NVDA
Top1 PIT S&P membership,2023-04-11,1.4139934157053122,0.03359060363851274,NVDA
Top1 PIT S&P membership,2023-04-12,1.3959384722747625,-0.01276876061091392,NVDA
Top1 PIT S&P membership,2023-04-13,1.3635006203041145,-0.02323730781471245,NVDA
Top1 PIT S&P membership,2023-04-14,1.3517702452138831,-0.008603131465840463,NVDA
Top1 PIT S&P membership,2023-04-17,1.3548813579649575,0.002301510010365826,NVDA
Top1 PIT S&P membership,2023-04-18,1.4042517367865335,0.03643889446949866,NVDA
Top1 PIT S&P membership,2023-04-19,1.395479590084646,-0.006246847678437972,NVDA
Top1 PIT S&P membership,2023-04-20,1.411290296971228,0.011329944915656531,NVDA
Top1 PIT S&P membership,2023-04-21,1.3746194015843636,-0.02598394920277125,NVDA
Top1 PIT S&P membership,2023-04-24,1.3777306249357755,0.0022633343802844763,NVDA
Top1 PIT S&P membership,2023-04-25,1.3810455756052233,0.0024060949284643307,NVDA
Top1 PIT S&P membership,2023-04-26,1.377169333131549,-0.0028067447897043296,NVDA
Top1 PIT S&P membership,2023-04-27,1.3955814535539486,0.013369539953762999,NVDA
Top1 PIT S&P membership,2023-04-28,1.3885430379101646,-0.005043357108150182,NVDA
Top1 PIT S&P membership,2023-05-01,1.4199095991553043,0.022589549181239788,NVDA
Top1 PIT S&P membership,2023-05-02,1.4627517461893849,0.030172446935753605,NVDA
Top1 PIT S&P membership,2023-05-03,1.4199096190347313,-0.029288720568108384,NVDA
Top1 PIT S&P membership,2023-05-04,1.410270160582878,-0.006788783118749642,NVDA
Top1 PIT S&P membership,2023-05-05,1.41919569440237,0.0063289531814265665,NVDA
Top1 PIT S&P membership,2023-05-08,1.4546930496014208,0.025012304743496916,NVDA
Top1 PIT S&P membership,2023-05-09,1.4739212274378704,0.013218031007790954,NVDA
Top1 PIT S&P membership,2023-05-10,1.479327598301106,0.0036680188619262477,NVDA
Top1 PIT S&P membership,2023-05-11,1.4737682309332039,-0.003758036674423426,NVDA
Top1 PIT S&P membership,2023-05-12,1.4550501502923652,-0.012700830597349944,NVDA
Top1 PIT S&P membership,2023-05-15,1.4539793216528984,-0.0007359393346350052,NVDA
Top1 PIT S&P membership,2023-05-16,1.4709630257853032,0.011680842966251825,NVDA
Top1 PIT S&P membership,2023-05-17,1.5088579312415646,0.025761970078092444,NVDA
Top1 PIT S&P membership,2023-05-18,1.5509859669393442,0.027920478678277183,NVDA
Top1 PIT S&P membership,2023-05-19,1.6084147536807982,0.03702727681977791,NVDA
Top1 PIT S&P membership,2023-05-22,1.5760281740748818,-0.02013571408232917,NVDA
Top1 PIT S&P membership,2023-05-23,1.5810775381136546,0.0032038539169749747,NVDA
Top1 PIT S&P membership,2023-05-24,1.5407855583395655,-0.02548387337294067,NVDA
Top1 PIT S&P membership,2023-05-25,1.9647692244635115,0.27517370203083535,NVDA
Top1 PIT S&P membership,2023-05-26,1.9324846672774822,-0.01643172988667141,NVDA
Top1 PIT S&P membership,2023-05-30,2.0704465442338127,0.07139092966294713,NVDA
Top1 PIT S&P membership,2023-05-31,2.013986674393686,-0.027269416830570936,NVDA
Top1 PIT S&P membership,2023-06-01,1.9630351244505662,-0.02529885157182521,NVDA
Top1 PIT S&P membership,2023-06-02,2.012941619058147,0.025423128697989572,META
Top1 PIT S&P membership,2023-06-05,1.9955184888083783,-0.008655556666328446,META
Top1 PIT S&P membership,2023-06-06,1.994337720161609,-0.0005917102013294206,META
Top1 PIT S&P membership,2023-06-07,2.0056327117337336,0.005663530032019581,META
Top1 PIT S&P membership,2023-06-08,1.9240552348885762,-0.0406741854417797,META
Top1 PIT S&P membership,2023-06-09,1.9377868696639717,0.007136819425140217,META
Top1 PIT S&P membership,2023-06-12,1.9724111737513776,0.01786796299915583,META
Top1 PIT S&P membership,2023-06-13,2.0293309851878307,0.028857984680849214,META
Top1 PIT S&P membership,2023-06-14,2.007257050495817,-0.010877444267658909,META
Top1 PIT S&P membership,2023-06-15,2.0102838587906224,0.0015079325759785878,META
Top1 PIT S&P membership,2023-06-16,2.102197462909256,0.045721704284054976,META
Top1 PIT S&P membership,2023-06-20,2.0577537177033114,-0.02114156542860557,META
Top1 PIT S&P membership,2023-06-21,2.0931905116514646,0.017221105540125015,META
Top1 PIT S&P membership,2023-06-22,2.0603377469300037,-0.01569506671207921,META
Top1 PIT S&P membership,2023-06-23,2.0782779430101725,0.008707405427532677,META
Top1 PIT S&P membership,2023-06-26,2.1313584969111212,0.025540642472520858,META
Top1 PIT S&P membership,2023-06-27,2.0819686570863287,-0.023172938713206137,META
Top1 PIT S&P membership,2023-06-28,2.1027142004029895,0.009964387910475825,META
Top1 PIT S&P membership,2023-06-29,2.100351633251163,-0.0011235797767350508,META
Top1 PIT S&P membership,2023-06-30,2.1022713056637365,0.0009139766799914906,META
Top1 PIT S&P membership,2023-07-03,2.1165935946599377,0.006812769102453764,META
Top1 PIT S&P membership,2023-07-05,2.0975768252862137,-0.008984610660120351,NVDA
Top1 PIT S&P membership,2023-07-06,2.083090571737295,-0.006906184972243823,NVDA
Top1 PIT S&P membership,2023-07-07,2.1068863339758446,0.011423296980651143,NVDA
Top1 PIT S&P membership,2023-07-10,2.1235635215646678,0.00791556113867431,NVDA
Top1 PIT S&P membership,2023-07-11,2.1148017263839805,-0.004125986857332897,NVDA
Top1 PIT S&P membership,2023-07-12,2.142281378208994,0.012993961316647873,NVDA
Top1 PIT S&P membership,2023-07-13,2.216208470398902,0.034508581805305694,NVDA
Top1 PIT S&P membership,2023-07-14,2.3190086520813775,0.04638560995300778,NVDA
Top1 PIT S&P membership,2023-07-17,2.304372747320289,-0.006311276479262995,NVDA
Top1 PIT S&P membership,2023-07-18,2.3248830901116126,0.008900618537159177,NVDA
Top1 PIT S&P membership,2023-07-19,2.3628671251254656,0.016338040899953166,NVDA
Top1 PIT S&P membership,2023-07-20,2.315225078948471,-0.020162812233660787,NVDA
Top1 PIT S&P membership,2023-07-21,2.2794317188566326,-0.015459991521902139,NVDA
Top1 PIT S&P membership,2023-07-24,2.2268122601873803,-0.02308446365554928,NVDA
Top1 PIT S&P membership,2023-07-25,2.2372662094981486,0.004694580453714847,NVDA
Top1 PIT S&P membership,2023-07-26,2.291031088428275,0.024031507158992493,NVDA
Top1 PIT S&P membership,2023-07-27,2.3158228686890556,0.0108212325821333,NVDA
Top1 PIT S&P membership,2023-07-28,2.3232403517744737,0.0032029578711332274,NVDA
Top1 PIT S&P membership,2023-07-31,2.3275213092784197,0.001842666644747304,NVDA
Top1 PIT S&P membership,2023-08-01,2.312885291203537,-0.00628824235315828,NVDA
Top1 PIT S&P membership,2023-08-02,2.2815726704254766,-0.013538337113885412,NVDA
Top1 PIT S&P membership,2023-08-03,2.1804645984243436,-0.04431507850340699,NVDA
Top1 PIT S&P membership,2023-08-04,2.239456457186212,0.027054719808107697,NVDA
Top1 PIT S&P membership,2023-08-07,2.2457295517650953,0.002801168363311346,NVDA
Top1 PIT S&P membership,2023-08-08,2.232885715918308,-0.005719226447677972,NVDA
Top1 PIT S&P membership,2023-08-09,2.2040612523384864,-0.012909063537973053,NVDA
Top1 PIT S&P membership,2023-08-10,2.0988217496286925,-0.047747993663123434,NVDA
Top1 PIT S&P membership,2023-08-11,2.0784607918124944,-0.00970113723082977,NVDA
Top1 PIT S&P membership,2023-08-14,2.015485924086087,-0.030298799945843946,NVDA
Top1 PIT S&P membership,2023-08-15,2.2182994940961978,0.10062762909251055,NVDA
Top1 PIT S&P membership,2023-08-16,2.2163075826377234,-0.0008979452340748262,NVDA
Top1 PIT S&P membership,2023-08-17,2.188927345299691,-0.012353988026087004,NVDA
Top1 PIT S&P membership,2023-08-18,2.1224679906395028,-0.030361608302302723,NVDA
Top1 PIT S&P membership,2023-08-21,2.215013719125365,0.04360288536458823,NVDA
Top1 PIT S&P membership,2023-08-22,2.396270831337572,0.08183114652841939,NVDA
Top1 PIT S&P membership,2023-08-23,2.2833150282185053,-0.047138162198475775,NVDA
Top1 PIT S&P membership,2023-08-24,2.499868083272811,0.09484151436749633,NVDA
Top1 PIT S&P membership,2023-08-25,2.340365381152648,-0.06380444759762816,NVDA
Top1 PIT S&P membership,2023-08-28,2.313980879006642,-0.011273667931719022,NVDA
Top1 PIT S&P membership,2023-08-29,2.3231405616851757,0.0039584089746089735,NVDA
Top1 PIT S&P membership,2023-08-30,2.4415230202833134,0.05095794053557601,NVDA
Top1 PIT S&P membership,2023-08-31,2.4582499199362546,0.006851010420127146,NVDA
Top1 PIT S&P membership,2023-09-01,2.477266906639128,0.007735985893316588,NVDA
Top1 PIT S&P membership,2023-09-05,2.4006518699440735,-0.030927243443055863,NVDA
Top1 PIT S&P membership,2023-09-06,2.411702802246682,0.004603304811066078,NVDA
Top1 PIT S&P membership,2023-09-07,2.266525803156952,-0.060196886181202114,NVDA
Top1 PIT S&P membership,2023-09-08,2.2872868066583645,0.009159835494700896,NVDA
Top1 PIT S&P membership,2023-09-11,2.297542645058487,0.004483844514062474,NVDA
Top1 PIT S&P membership,2023-09-12,2.2273441302287877,-0.030553737481513465,NVDA
Top1 PIT S&P membership,2023-09-13,2.2204733282989593,-0.00308475095364924,NVDA
Top1 PIT S&P membership,2023-09-14,2.287685001759438,0.030269074887725678,NVDA
Top1 PIT S&P membership,2023-09-15,2.2573648428714637,-0.013253642378498576,NVDA
Top1 PIT S&P membership,2023-09-18,2.128268631408171,-0.0571888996459593,NVDA
Top1 PIT S&P membership,2023-09-19,2.182287254535904,0.025381487247684298,NVDA
Top1 PIT S&P membership,2023-09-20,2.170687202414935,-0.005315547756995831,NVDA
Top1 PIT S&P membership,2023-09-21,2.0702675667882633,-0.04626167948793025,NVDA
Top1 PIT S&P membership,2023-09-22,2.0697201503744043,-0.0002644181953294078,NVDA
Top1 PIT S&P membership,2023-09-25,2.07066616164061,0.00045707206649869825,NVDA
Top1 PIT S&P membership,2023-09-26,2.091078774888384,0.009857993348189487,NVDA
Top1 PIT S&P membership,2023-09-27,2.107458244548578,0.00783302372770156,NVDA
Top1 PIT S&P membership,2023-09-28,2.113930482698423,0.0030711109776844214,NVDA
Top1 PIT S&P membership,2023-09-29,2.181988731138325,0.0321951213613354,NVDA
Top1 PIT S&P membership,2023-10-02,2.1920951377561217,0.004631740977197651,NVDA
Top1 PIT S&P membership,2023-10-03,2.230828810376621,0.01766970418088154,NVDA
Top1 PIT S&P membership,2023-10-04,2.17775698316248,-0.0237901837053921,NVDA
Top1 PIT S&P membership,2023-10-05,2.1930908475420727,0.007041127406844705,NVDA
Top1 PIT S&P membership,2023-10-06,2.2002103318134667,0.0032463243733715785,NVDA
Top1 PIT S&P membership,2023-10-09,2.2325216968786137,0.014685580100205708,NVDA
Top1 PIT S&P membership,2023-10-10,2.2558216911598796,0.01043662613171592,NVDA
Top1 PIT S&P membership,2023-10-11,2.299932639101318,0.01955427067409654,NVDA
Top1 PIT S&P membership,2023-10-12,2.3288586901390826,0.01257691227385993,NVDA
Top1 PIT S&P membership,2023-10-13,2.337969379228937,0.003912083257104015,NVDA
Top1 PIT S&P membership,2023-10-16,2.243524445241455,-0.04039613813018783,NVDA
Top1 PIT S&P membership,2023-10-17,2.190601872766902,-0.02358903313347116,NVDA
Top1 PIT S&P membership,2023-10-18,2.1204522239512973,-0.032023002302559056,NVDA
Top1 PIT S&P membership,2023-10-19,2.1314055993095042,0.00516558460241856,NVDA
Top1 PIT S&P membership,2023-10-20,2.0855521018695278,-0.021513266857716484,NVDA
Top1 PIT S&P membership,2023-10-23,2.0526434962597846,-0.015779325570549618,NVDA
Top1 PIT S&P membership,2023-10-24,2.1446489346940734,0.044822902078191396,NVDA
Top1 PIT S&P membership,2023-10-25,2.1606299214202034,0.007451563035611564,NVDA
Top1 PIT S&P membership,2023-10-26,2.0837101912181564,-0.03560060399028775,NVDA
Top1 PIT S&P membership,2023-10-27,2.047714621589658,-0.01727474856158151,NVDA
Top1 PIT S&P membership,2023-10-30,2.0455738590991315,-0.0010454398615685756,NVDA
Top1 PIT S&P membership,2023-10-31,2.0138600989385314,-0.015503600625091485,NVDA
Top1 PIT S&P membership,2023-11-01,2.0354671156561515,0.010729154785383832,NVDA
Top1 PIT S&P membership,2023-11-02,2.1571451520826304,0.05977892518654371,NVDA
Top1 PIT S&P membership,2023-11-03,2.191597143213172,0.015971104724816332,NVDA
Top1 PIT S&P membership,2023-11-06,2.2545770285781086,0.028736980954720437,NVDA
Top1 PIT S&P membership,2023-11-07,2.276184491134808,0.009583820948591226,NVDA
Top1 PIT S&P membership,2023-11-08,2.295152830127185,0.008333392598998124,NVDA
Top1 PIT S&P membership,2023-11-09,2.36321103295421,0.029653015665738414,NVDA
Top1 PIT S&P membership,2023-11-10,2.364854161101382,0.0006952947173395341,NVDA
Top1 PIT S&P membership,2023-11-13,2.4056784678896777,0.017262927862444988,NVDA
Top1 PIT S&P membership,2023-11-14,2.4733885267810076,0.02814593047038705,NVDA
Top1 PIT S&P membership,2023-11-15,2.486084177502227,0.005132897878256992,NVDA
Top1 PIT S&P membership,2023-11-16,2.4235523203977354,-0.025152751330937417,NVDA
Top1 PIT S&P membership,2023-11-17,2.465621827999222,0.01735861332450317,NVDA
Top1 PIT S&P membership,2023-11-20,2.455066928087115,-0.0042808267643671405,NVDA
Top1 PIT S&P membership,2023-11-21,2.4955929817336155,0.016507107477545135,NVDA
Top1 PIT S&P membership,2023-11-22,2.4819516045919365,-0.00546618669050869,NVDA
Top1 PIT S&P membership,2023-11-24,2.413146958807302,-0.027721993312575854,NVDA
Top1 PIT S&P membership,2023-11-27,2.3797898495088092,-0.01382307413013062,NVDA
Top1 PIT S&P membership,2023-11-28,2.4014969294656963,0.009121427239202395,NVDA
Top1 PIT S&P membership,2023-11-29,2.408616162460964,0.0029644980628193984,NVDA
Top1 PIT S&P membership,2023-11-30,2.3909420242180897,-0.007337880779150874,NVDA
Top1 PIT S&P membership,2023-12-01,2.3163125769763937,-0.031213407303801954,NVDA
Top1 PIT S&P membership,2023-12-04,2.3353062962311752,0.008199981057640748,MPC
Top1 PIT S&P membership,2023-12-05,2.357725241694359,0.00960000214933876,MPC
Top1 PIT S&P membership,2023-12-06,2.300432291976309,-0.024300096001379945,MPC
Top1 PIT S&P membership,2023-12-07,2.2358219278467195,-0.028086183781606877,MPC
Top1 PIT S&P membership,2023-12-08,2.22025361389803,-0.006963127856824847,MPC
Top1 PIT S&P membership,2023-12-11,2.218541085841004,-0.0007713209186132053,MPC
Top1 PIT S&P membership,2023-12-12,2.2190075789498773,0.00021027021399344648,MPC
Top1 PIT S&P membership,2023-12-13,2.229595195245101,0.004771329487857967,MPC
Top1 PIT S&P membership,2023-12-14,2.3206720343021243,0.0408490470607652,MPC
Top1 PIT S&P membership,2023-12-15,2.2685165624610106,-0.022474296699489416,MPC
Top1 PIT S&P membership,2023-12-18,2.349785367863304,0.03582464714920519,MPC
Top1 PIT S&P membership,2023-12-19,2.3644198545005053,0.00622800994395023,MPC
Top1 PIT S&P membership,2023-12-20,2.4027186381438437,0.016197962291019996,MPC
Top1 PIT S&P membership,2023-12-21,2.392131905820406,-0.00440614733467759,MPC
Top1 PIT S&P membership,2023-12-22,2.3952459495800476,0.0013017859726149883,MPC
Top1 PIT S&P membership,2023-12-26,2.363641404182781,-0.013194697355738194,MPC
Top1 PIT S&P membership,2023-12-27,2.3583477330318856,-0.002239625326213801,MPC
Top1 PIT S&P membership,2023-12-28,2.3198929610682764,-0.01630581081195004,MPC
Top1 PIT S&P membership,2023-12-29,2.3027675848825715,-0.007381968251594984,MPC
Top1 PIT S&P membership,2024-01-02,2.3202045195807073,0.007572164387152025,MPC
Top1 PIT S&P membership,2024-01-03,2.3299398655609926,0.004195899929565039,KEY
Top1 PIT S&P membership,2024-01-04,2.3039794176070267,-0.01114211072040494,KEY
Top1 PIT S&P membership,2024-01-05,2.326694886993091,0.009859232774595217,KEY
Top1 PIT S&P membership,2024-01-08,2.359144971098174,0.01394685838976506,KEY
Top1 PIT S&P membership,2024-01-09,2.3753703529298784,0.006877653569611564,KEY
Top1 PIT S&P membership,2024-01-10,2.3591451154942416,-0.006830613767501048,KEY
Top1 PIT S&P membership,2024-01-11,2.328317551863602,-0.01306726043606743,KEY
Top1 PIT S&P membership,2024-01-12,2.3445421173775944,0.006968364560498319,KEY
Top1 PIT S&P membership,2024-01-16,2.2601714683979,-0.035985981379624055,KEY
Top1 PIT S&P membership,2024-01-17,2.2179857695371914,-0.018664822315720975,KEY
Top1 PIT S&P membership,2024-01-18,2.182290295550368,-0.01609364427720006,KEY
Top1 PIT S&P membership,2024-01-19,2.1465946257912676,-0.016356975894491477,KEY
Top1 PIT S&P membership,2024-01-22,2.273151282674907,0.058956942947245405,KEY
Top1 PIT S&P membership,2024-01-23,2.31046944610982,0.01641692909721315,KEY
Top1 PIT S&P membership,2024-01-24,2.3688800496022937,0.02528083787942781,KEY
Top1 PIT S&P membership,2024-01-25,2.3769927386402876,0.0034246938925235337,KEY
Top1 PIT S&P membership,2024-01-26,2.375370304540166,-0.000682557449060428,KEY
Top1 PIT S&P membership,2024-01-29,2.375370016023252,-1.2146186800787717e-07,KEY
Top1 PIT S&P membership,2024-01-30,2.4094434363022152,0.014344468461384263,KEY
Top1 PIT S&P membership,2024-01-31,2.3559000644466455,-0.022222298747026525,KEY
Top1 PIT S&P membership,2024-02-01,2.3607674514121975,0.002066041356765025,KEY
Top1 PIT S&P membership,2024-02-02,2.3525605514761057,-0.003476369487889319,INTC
Top1 PIT S&P membership,2024-02-05,2.331770415695475,-0.008837237267957154,INTC
Top1 PIT S&P membership,2024-02-06,2.34299505173085,0.004813782677668632,INTC
Top1 PIT S&P membership,2024-02-07,2.3534205322277746,0.00444963829062428,INTC
Top1 PIT S&P membership,2024-02-08,2.3440926050792856,-0.0039635615567860105,INTC
Top1 PIT S&P membership,2024-02-09,2.334764419956373,-0.003979443944620464,INTC
Top1 PIT S&P membership,2024-02-12,2.380856024147475,0.019741436779288968,INTC
Top1 PIT S&P membership,2024-02-13,2.3594564614362477,-0.008988180089088083,INTC
Top1 PIT S&P membership,2024-02-14,2.4044506032773705,0.019069706339795767,INTC
Top1 PIT S&P membership,2024-02-15,2.4560293688832138,0.02145137252374374,INTC
Top1 PIT S&P membership,2024-02-16,2.4159736435781793,-0.01630913938266476,INTC
Top1 PIT S&P membership,2024-02-20,2.4285938143879804,0.0052236376184593425,INTC
Top1 PIT S&P membership,2024-02-21,2.4406654036008755,0.004970608564255574,INTC
Top1 PIT S&P membership,2024-02-22,2.4516398673586104,0.004496504822637082,INTC
Top1 PIT S&P membership,2024-02-23,2.3665895375728865,-0.034691200334148964,INTC
Top1 PIT S&P membership,2024-02-26,2.3868917768361952,0.008578690533775468,INTC
Top1 PIT S&P membership,2024-02-27,2.3731740879398715,-0.005747092947174348,INTC
Top1 PIT S&P membership,2024-02-28,2.3287285253989705,-0.018728319496983836,INTC
Top1 PIT S&P membership,2024-02-29,2.324887479588482,-0.001649417597884395,INTC
Top1 PIT S&P membership,2024-03-01,2.381953407044882,0.024545672836820742,INTC
Top1 PIT S&P membership,2024-03-04,2.4692110589145617,0.036632812216899735,AMD
Top1 PIT S&P membership,2024-03-05,2.4131254068787316,-0.022713996777774415,AMD
Top1 PIT S&P membership,2024-03-06,2.532638212943806,0.049526148008884,AMD
Top1 PIT S&P membership,2024-03-07,2.5577926273309326,0.0099320993652261,AMD
Top1 PIT S&P membership,2024-03-08,2.568504248973163,0.004187838188199011,AMD
Top1 PIT S&P membership,2024-03-11,2.443334541619738,-0.04873252882624779,AMD
Top1 PIT S&P membership,2024-03-12,2.4133661690638757,-0.012265357872768279,AMD
Top1 PIT S&P membership,2024-03-13,2.391822452862973,-0.008926832768712978,AMD
Top1 PIT S&P membership,2024-03-14,2.3218960053689783,-0.029235634697840407,AMD
Top1 PIT S&P membership,2024-03-15,2.224528545496062,-0.041934462029208586,AMD
Top1 PIT S&P membership,2024-03-18,2.3263490957316026,0.04577174360908698,AMD
Top1 PIT S&P membership,2024-03-19,2.2044292187582912,-0.05240824655122078,AMD
Top1 PIT S&P membership,2024-03-20,2.190829001837534,-0.006169495851818696,AMD
Top1 PIT S&P membership,2024-03-21,2.2382490516855227,0.0216447973841023,AMD
Top1 PIT S&P membership,2024-03-22,2.1328178032637575,-0.04710434182575429,AMD
Top1 PIT S&P membership,2024-03-25,2.080944479405406,-0.02432149796338523,AMD
Top1 PIT S&P membership,2024-03-26,2.160860445633934,0.03840369938719501,AMD
Top1 PIT S&P membership,2024-03-27,2.1659155332832913,0.002339386451156944,AMD
Top1 PIT S&P membership,2024-03-28,2.160018053457534,-0.0027228577177326185,AMD
Top1 PIT S&P membership,2024-04-01,2.167600501283831,0.003510363172270603,AMD
Top1 PIT S&P membership,2024-04-02,2.146139110182011,-0.00990099009900991,SMCI
Top1 PIT S&P membership,2024-04-03,2.0924856324274606,-0.025000000000000022,SMCI
Top1 PIT S&P membership,2024-04-04,2.212025574315102,0.057128201998197126,SMCI
Top1 PIT S&P membership,2024-04-05,2.0774627241511543,-0.06083241158078001,SMCI
Top1 PIT S&P membership,2024-04-08,2.0656588935501854,-0.005681849529113325,SMCI
Top1 PIT S&P membership,2024-04-09,1.98517867691836,-0.038961038961038974,SMCI
Top1 PIT S&P membership,2024-04-10,1.880339735539491,-0.052810833905194254,SMCI
Top1 PIT S&P membership,2024-04-11,1.9572788029910262,0.04091764163536138,SMCI
Top1 PIT S&P membership,2024-04-12,1.9750917969025175,0.00910089757487298,SMCI
Top1 PIT S&P membership,2024-04-15,1.9572788029910264,-0.009018818233879955,SMCI
Top1 PIT S&P membership,2024-04-16,1.9343581840030102,-0.011710451752192874,SMCI
Top1 PIT S&P membership,2024-04-17,2.1289913814075945,0.10061900583572658,SMCI
Top1 PIT S&P membership,2024-04-18,2.0643283632760356,-0.03037260681102738,SMCI
Top1 PIT S&P membership,2024-04-19,1.8692871322210478,-0.0944816893110273,SMCI
Top1 PIT S&P membership,2024-04-22,1.5708021663422036,-0.15967850028700015,SMCI
Top1 PIT S&P membership,2024-04-23,1.5666815504328684,-0.0026232558100748316,SMCI
Top1 PIT S&P membership,2024-04-24,1.6932823410790836,0.08080824760541527,SMCI
Top1 PIT S&P membership,2024-04-25,1.558011162836626,-0.07988695975902804,SMCI
Top1 PIT S&P membership,2024-04-26,1.715237236764498,0.10091460040736489,SMCI
Top1 PIT S&P membership,2024-04-29,1.8006107461901917,0.04977358676443866,SMCI
Top1 PIT S&P membership,2024-04-30,1.880017827771958,0.04410008201371629,SMCI
Top1 PIT S&P membership,2024-05-01,1.6683227000009877,-0.1126027235719641,SMCI
Top1 PIT S&P membership,2024-05-02,1.646432153121596,-0.013121290550910047,SMCI
Top1 PIT S&P membership,2024-05-03,1.6525271148401486,0.0037019209731763425,SMCI
Top1 PIT S&P membership,2024-05-06,1.699377302797636,0.02835063191203324,SMCI
Top1 PIT S&P membership,2024-05-07,1.740518785610127,0.02420974008818466,SMCI
Top1 PIT S&P membership,2024-05-08,1.7219547281535301,-0.010665818496230273,SMCI
Top1 PIT S&P membership,2024-05-09,1.77809766964032,0.03260419136976522,SMCI
Top1 PIT S&P membership,2024-05-10,1.7543400249617485,-0.01336127091566186,SMCI
Top1 PIT S&P membership,2024-05-13,1.7401325290365703,-0.008098484742424916,SMCI
Top1 PIT S&P membership,2024-05-14,1.6632578103910585,-0.04417750795571518,SMCI
Top1 PIT S&P membership,2024-05-15,1.8113628913431088,0.08904517389112909,SMCI
Top1 PIT S&P membership,2024-05-16,1.983032570555662,0.09477376401658621,SMCI
Top1 PIT S&P membership,2024-05-17,1.9856078326959314,0.0012986484329644554,SMCI
Top1 PIT S&P membership,2024-05-20,1.9358174118892058,-0.025075656928248202,SMCI
Top1 PIT S&P membership,2024-05-21,1.9079177016992912,-0.014412366589205639,SMCI
Top1 PIT S&P membership,2024-05-22,1.9532441492271402,0.02375702447096062,SMCI
