date,OOS Rank 1 - IS#4 rebound 8/20,OOS Rank 3 - IS#8 profit 5/15
2024-07-29,4386795.05343978,221846554.7497738
2024-07-30,4351009.034452522,220036804.14054304
2024-07-31,5111861.459005614,258514208.94379723
2024-08-01,5038193.41721176,254788709.7882545
2024-08-02,4964719.7272350835,251073039.28450084
2024-08-05,4878170.947260785,246696142.61593214
2024-08-06,4902308.2837905,247916802.54754993
2024-08-07,4870732.447751679,246319966.9641179
2024-08-08,4959923.721169647,250830498.33849928
2024-08-09,4973421.2250914555,251513086.5848836
2024-08-12,4980182.2185849715,251854999.78004095
2024-08-13,5052636.425790626,255519113.5692404
2024-08-14,5054385.2014636025,255607551.67800865
2024-08-15,5309151.987769817,270029854.59536266
2024-08-16,5318505.012226117,270562361.39157814
2024-08-19,5456597.705845856,278426206.8393074
2024-08-20,5434036.216674949,277137534.8247862
2024-08-21,5483875.059579229,279982829.3782051
2024-08-22,5307403.284782958,269897140.6491291
2024-08-23,5419209.525456095,276261705.2731047
2024-08-26,5387399.4287630245,274640082.87300193
2024-08-27,5417980.489293469,276385196.65610904
2024-08-28,5381253.6876630485,274511667.5226556
2024-08-29,5375606.307800881,274223580.0707201
2024-08-30,5412226.8816194795,276091690.2487678
2024-09-03,5313464.126458981,271053546.6893226
2024-09-04,5304430.880758063,270592737.4644786
2024-09-05,5307863.084754226,270767823.0666357
2024-09-06,5221766.449251443,266375811.02785316
2024-09-09,5260615.933781015,268357623.70564193
2024-09-10,5288916.984377562,269801333.48831064
2024-09-11,5356357.054523253,273241625.8789075
2024-09-12,5388045.656322789,274858143.40927315
2024-09-13,5402147.993568803,275577540.10343856
2024-09-16,5387710.258040361,274841033.87548465
2024-09-17,5388358.845924172,274874120.0208058
2024-09-18,5374257.811134959,274154789.76833016
2024-09-19,5918597.02469094,305238540.93825865
2024-09-20,5893313.533041819,302319272.0181074
2024-09-23,5922591.161774185,305681743.74964947
2024-09-24,5978757.707603193,312171851.69840854
2024-09-25,5992779.4422081355,313810934.849018
2024-09-26,6077934.771677573,323794095.6936581
2024-09-27,6007829.264472677,319613371.7979609
2024-09-30,6039166.948676035,321479582.68730396
2024-10-01,5867806.394979947,311268455.6853063
2024-10-02,5882530.500417915,313017113.00434905
2024-10-03,5873479.525701859,311938872.351491
2024-10-04,6012164.664112829,328428863.3781761
2024-10-07,5879515.9848328065,312205913.09700674
2024-10-08,6050444.020993136,332526175.3231466
2024-10-09,6148132.980475351,344546066.34464234
2024-10-10,6133731.435476762,342739185.2013311
2024-10-11,6144268.155924396,344057323.31451815
2024-10-14,6249539.155741263,357254646.4010879
2024-10-15,6082491.822779757,335875719.86202335
2024-10-16,6080262.807977769,335737936.59137803
2024-10-17,6092519.434755599,336495528.78013444
2024-10-18,6164875.80662065,340969009.98911476
2024-10-21,6187564.517981243,342373720.61439985
2024-10-22,6199717.115078494,343126445.4446517
2024-10-23,6007671.8187237745,331228486.85498285
2024-10-24,6103548.016013461,343062954.7809663
2024-10-25,6172539.282594835,351744599.97264767
2024-10-28,6176411.985841421,352238676.5345904
2024-10-29,6290916.752224519,366858455.4443913
2024-10-30,6197166.364706116,354618661.0377024
2024-10-31,5881215.815689165,314142063.24435794
2024-11-01,6049159.6122092465,324183813.190153
2024-11-04,5973733.549556571,319658963.25437224
2024-11-05,6277886.946704358,337877780.1569332
2024-11-06,6619271.591523801,379012314.0947507
2024-11-07,6826789.618275971,392313348.27530575
2024-11-08,6837870.899949275,393026189.849575
2024-11-11,6829566.460154533,392491874.8134974
2024-11-12,6804637.782895952,390888174.4387352
2024-11-13,6784658.619330891,389603446.1628972
2024-11-14,6688508.396899954,383422833.2728966
2024-11-15,6364418.204845078,362625816.3943351
2024-11-18,6536660.329944641,373611468.6111644
2024-11-19,6712375.624531042,384853901.5798334
2024-11-20,6701900.51181266,384181598.9536575
2024-11-21,6790309.661796362,389854722.7273697
2024-11-22,6824156.440434035,392030012.01606923
2024-11-25,6845191.537840251,394735411.0175599
2024-11-26,6916368.963079026,403924642.95563895
2024-11-27,6804336.88980194,389276552.0671345
2024-11-29,6920796.291388626,404192932.376787
2024-12-02,7071124.384448953,423848665.81131464
2024-12-03,7113055.180942155,426662133.4001745
2024-12-04,7287167.015281966,438352891.502432
2024-12-05,7246975.190528555,435646508.0017382
2024-12-06,7371853.681465093,444049840.83918136
2024-12-09,7256453.574957228,436268621.0532819
2024-12-10,7203687.747663583,432717473.0877888
2024-12-11,7461638.546575998,450062416.6378475
2024-12-12,7362536.860576298,443371185.31230354
2024-12-13,7468499.2696631495,450514146.11706585
2024-12-16,7686230.467425678,465216342.241572
2024-12-17,7617228.468934866,460541255.31983316
2024-12-18,7065509.03992619,423201084.76677495
2024-12-19,6931721.505503684,414230816.59565735
2024-12-20,7172743.464014625,430353761.54059434
2024-12-23,7440454.110268931,448333874.17706996
2024-12-24,7836636.618022762,475056791.5229122
2024-12-26,7814076.6249305755,473525911.1851798
2024-12-27,7388122.993604132,444631432.1517045
2024-12-30,6990529.077708751,417846396.1232342
2024-12-31,6744992.057339936,401417436.72804064
2025-01-02,6687881.265241975,397612745.3420318
2025-01-03,7117563.346547689,435740759.237041
2025-01-06,7442810.7279792875,458030094.3707547
2025-01-07,6905576.140028774,421021084.61108935
2025-01-08,6912463.0985219795,421491106.251478
2025-01-10,6846491.453703745,417468450.19395596
2025-01-13,6832233.397256644,416599057.63457006
2025-01-14,6827380.879095996,416303172.76422995
