date,base_rotation,soxl_only,soxl_buy_hold,tqqq_buy_hold,best_drawdown,best_return
2025-02-20,1437.7451717586086,99.8318087105004,61.03822621508382,201.90946073898704,27.460896244354252,5993.119858143588
2025-02-21,1347.7452225789011,90.73041421585826,55.47353713239215,189.27033555716935,26.887897330275003,5242.805416814511
2025-02-24,1299.2837114821357,84.27441573228947,51.526271216104455,182.46465276695983,26.565623725192463,4865.769358917796
2025-02-25,1249.6952548561596,78.95215321386222,48.272183488235264,175.5007076027535,26.227655897689527,4494.355493455796
2025-02-26,1257.745397457486,82.79426245986738,50.62128981346267,176.63122779745365,26.28397265951725,4552.257934043261
2025-02-27,1153.4160952007835,68.49659021740285,41.87954142728039,161.97976273138815,25.557225541580404,3797.0432540112874
2025-02-28,1206.2247329255824,68.49659021740285,43.766521566801295,169.39593339557652,25.947267571365373,4144.735092994284
2025-03-03,1128.299873589572,68.49659021740285,39.491922738220566,158.45257108370714,25.38851675142807,3609.2164781118745
2025-03-04,1115.9027284185047,68.49659021740285,39.76149080147873,156.71158043713007,25.29553261202898,3529.9050575807705
2025-03-05,1159.373250349082,68.49659021740285,42.26463549189455,162.81635464430704,25.623998142457435,3804.922505495426
2025-03-06,1063.2552424156831,68.49659021740285,37.02728671492341,149.31804108335805,24.915877711583672,3174.027198123
2025-03-07,1085.3125587083418,68.49659021740285,40.20435341184152,152.4156559635753,25.08817071093403,3305.7173610739856
2025-03-10,962.9511975470824,68.49659021740285,34.63967172257735,135.2318622477955,24.145333267130688,2560.325245587549
2025-03-11,951.681059934372,68.49659021740285,33.52288340899852,133.64914268626626,24.051136306329873,2500.3944455125893
2025-03-12,984.2033755213162,68.49659021740285,35.2365763948423,138.21640768644082,24.325107692326377,2671.2894559728024
2025-03-13,930.4288819601384,68.49659021740285,34.83221875488443,130.66459724762095,23.882086023882312,2379.38387594807
2025-03-14,996.4395550578444,68.49659021740285,38.12481884658603,139.93479315575448,24.446868400450743,2717.0011374090777
2025-03-17,1015.7597112135888,68.49659021740285,40.0310662581644,142.64801548988194,24.604871086065156,2822.362724708366
2025-03-18,964.5612260673478,68.49659021740285,38.375134424641736,135.45796628673554,24.191474898558265,2537.84491860205
2025-03-19,1002.0746548787728,68.49659021740285,39.24160716016486,140.72615729204458,24.505090266302183,2735.2468142934563
2025-03-20,991.7704351315874,68.49659021740285,38.375134424641736,139.2790862161978,24.42109691997491,2678.9950240408543
2025-03-21,1001.1085509258088,68.49659021740285,37.12356023107696,140.5904826732092,24.497742849886347,2729.4433881381547
2025-03-24,1064.704119213971,68.49659021740285,40.43541650469477,149.52151381188173,25.01648477053793,3076.220651859603
2025-03-25,1083.702406129784,68.49659021740285,39.69179296046353,152.18953450253332,25.165280506787038,3186.003106338718
2025-03-26,1023.439353724318,68.49659021740285,36.2924058987075,143.72650457714687,24.698811865656246,2831.6647855117803
2025-03-27,1005.9998592539612,68.49659021740285,34.30298242778672,141.27739259733528,24.558522406281888,2735.161506556592
2025-03-28,925.9073914019748,68.49659021740285,30.961533960611742,130.02962260936943,23.90678140443607,2299.642576467216
2025-03-31,925.2614819019932,68.49659021740285,30.80701502263602,129.93891443563382,23.901222310957788,2296.434132511599
2025-04-01,946.5763713430932,68.49659021740285,30.80701502263602,132.93226674680832,24.08475723724709,2402.2385630353515
2025-04-02,967.7299229747772,68.49659021740285,31.405771748489,135.90296161441364,24.26416752884665,2509.6059697749183
2025-04-03,812.2278156383842,68.49659021740285,22.03812166739812,114.06505372030271,22.964518010965865,1703.0813235505334
2025-04-04,663.5077890663712,68.49659021740285,16.861770515634962,93.17958600594162,21.562906433915067,767.5717479753743
2025-04-07,695.4290770091679,68.49659021740285,17.672988470758476,93.5424187008842,21.908702799083656,804.4995417219324
2025-04-08,655.810708064239,68.49659021740285,15.934662432851216,88.21333744930492,21.492659543060775,758.6675344310795
2025-04-09,886.9460421531696,68.49659021740285,24.664926977773625,119.30343550919734,24.01763256899597,1026.0539492560968
2025-04-10,777.8689680035637,68.49659021740285,18.60009655354222,104.63143849599894,23.0330662749532,899.8693890495547
2025-04-11,819.0046915761653,68.49659021740285,19.758981194932684,110.16461967177167,23.439081647618,995.0440742564228
2025-04-14,836.2006649833914,68.49659021740285,20.222536160502997,112.47765632440336,23.60312602440471,1036.8284890617588
2025-04-15,839.4039476103045,68.49659021740285,20.473628048445896,112.9085310384614,23.63326470294562,1044.7720065013339
2025-04-16,763.5389361965521,68.49659021740285,18.039968638004737,102.70390069293008,22.92127680128468,855.9199698556492
2025-04-17,761.3472880826084,68.49659021740285,17.76956326908252,102.40910130605197,22.89934521804016,851.0061912126157
2025-04-21,705.7129593314276,68.49659021740285,16.82314170531947,94.92570746153918,22.341567255648048,726.6342946021316
2025-04-22,759.6614248445558,68.49659021740285,17.730934458767027,102.18233522723833,22.91086940472102,837.7297591521943
2025-04-23,810.0693962264476,68.49659021740285,19.87487132259292,108.96272983648608,23.41762671144218,948.9064244307242
2025-04-24,879.0222517940458,68.49659021740285,23.177690979452397,118.23760357898972,24.082060364000544,1110.4476521451131
2025-04-25,908.0196564347674,68.49659021740285,23.834393693313928,122.13805504962272,24.346868085117713,1183.7109297234792
2025-04-28,907.3452334261212,68.49659021740285,23.73781889498988,122.04733816483608,24.340840283146424,1181.9525495365874
2025-04-29,925.0470564704258,68.49659021740285,22.907283762173307,124.4284168365832,24.499133145998886,1228.071249789871
2025-04-30,925.2156298419936,68.49659021740285,23.486727007046976,124.45109170225436,24.50062075125603,1228.5186660889979
2025-05-01,957.0789760829298,68.49659021740285,23.370838727743617,128.73704202245014,24.781877772230757,1313.1359916034921
2025-05-02,1001.9235728747724,68.49659021740285,25.66929268118836,134.76910508719251,25.16893569336897,1374.6639789198541
2025-05-05,984.558961334791,68.49659021740285,25.205739563974923,132.43338485783872,25.023532998974506,1350.8393902852276
2025-05-06,956.5732559682266,68.49659021740285,24.413835089830723,128.66901742543664,24.78643718779221,1312.4421310696964
2025-05-07,967.7000699095126,68.49659021740285,25.649977351852176,130.16568922549845,24.882543193336904,1327.7085733304425
2025-05-08,996.5287068951036,68.49659021740285,26.38393953470157,134.04343969730732,25.12963413239214,1367.2621779150124
2025-05-09,994.168485409592,68.49659021740285,27.253101629476763,133.72596544475803,25.109794220251025,1364.0238066748113
2025-05-12,1114.5409468720518,68.49659021740285,33.08615364674458,149.91730912368936,26.123213233716736,1529.1778077445551
2025-05-13,1165.6234060237775,68.49659021740285,35.92542203474749,156.78842932877473,26.522312664643355,1599.2642079966622
2025-05-14,1186.1911706682968,68.49659021740285,36.38897515196093,159.55500685008465,26.678311625407915,1627.483868656348
2025-05-15,1189.9001734099131,68.49659021740285,35.67432645009084,160.05390616115622,26.706116717640548,1632.5725346533386
2025-05-16,1204.5672871988725,68.49659021740285,35.51981120882886,162.02678498451644,26.815847242534367,1652.6963560664765
2025-05-19,1207.770505064598,68.49659021740285,34.882423824303515,162.45765098752352,26.839617048408094,1657.091250383626
2025-05-20,1195.1262717344516,68.49659021740285,34.7085895569916,160.75687055221735,26.745956079345884,1639.7432265214918
