strategy,passed_is_dd_lt_50,universe,top_n,lookback,skip,cash_filter,dca_steps,is_return,is_cagr,is_max_drawdown,is_sharpe,is_calmar,oos_return,oos_cagr,oos_max_drawdown,oos_sharpe,oos_calmar
NASDAQ100 Top3 L126 S0 benchmark_sma100 DCA3,True,NASDAQ100,3,126,0,benchmark_sma100,3,2.4612360569910177,0.13225768234722568,-0.2682191376418036,0.6893823482595788,0.49309562140137353,2.320639659473491,0.20660887203032563,-0.319080967759676,0.8251184263284722,0.6475123649052563
NASDAQ100 Top3 L126 S0 both_sma200 DCA1,True,NASDAQ100,3,126,0,both_sma200,1,4.574132207340741,0.18754037191554884,-0.305218101168227,0.8456565624514628,0.614447082914595,4.943534300288165,0.32169437783555055,-0.3470677558682752,0.9624124120147686,0.9268921482802488
NASDAQ100 Top3 L126 S0 both_sma200 DCA3,True,NASDAQ100,3,126,0,both_sma200,3,3.629431125509246,0.16568204124232921,-0.2797317835251312,0.7943906857258575,0.5922889389058084,3.1318336796648882,0.24859275158849004,-0.3470677558682752,0.8431245799502973,0.7162657647829435
NASDAQ100 Top3 L126 S21 none DCA1,True,NASDAQ100,3,126,21,none,1,7.2886518103216975,0.23562340255913905,-0.3189208250424872,0.9396729578164056,0.7388147278489854,21.237271268541505,0.6248232824331388,-0.37498238809548,1.3977583744602573,1.666273676496089
NASDAQ100 Top3 L126 S21 none DCA3,True,NASDAQ100,3,126,21,none,3,7.503511484823536,0.23879094575910131,-0.3189208250424872,0.9544145960469875,0.7487467954696566,21.237271268541505,0.6248232824331388,-0.37498238809548,1.3977583744602573,1.666273676496089
NASDAQ100 Top3 L126 S21 benchmark_sma200 DCA1,True,NASDAQ100,3,126,21,benchmark_sma200,1,2.919109517119852,0.14641830231882236,-0.262400925753132,0.6911288427767744,0.5579946103413269,5.339829291483553,0.3351126848601933,-0.42081075986796146,0.9964316199427391,0.7963500861179077
NASDAQ100 Top3 L126 S21 benchmark_sma200 DCA3,True,NASDAQ100,3,126,21,benchmark_sma200,3,2.306731838978048,0.12709685258634673,-0.2752568936196288,0.6405808292729392,0.46173903554248114,3.6362679619423215,0.27130390492616385,-0.37984928913676963,0.9061429605656997,0.714240917872239
NASDAQ100 Top3 L126 S21 benchmark_sma100 DCA1,True,NASDAQ100,3,126,21,benchmark_sma100,1,2.168068652372836,0.12227692461631401,-0.2880823480266185,0.6196870197209436,0.4244512912850036,5.686022379020857,0.3462674338792726,-0.33404093066883545,1.0492801653264827,1.0366018115982272
NASDAQ100 Top3 L126 S21 benchmark_sma100 DCA3,True,NASDAQ100,3,126,21,benchmark_sma100,3,1.979753030402338,0.11541764022290679,-0.3134873843651881,0.6163035911286551,0.3681731577703757,3.1532296322498823,0.2496023588464389,-0.346358308303805,0.929933829452225,0.7206478171948527
NASDAQ100 Top3 L126 S21 both_sma200 DCA1,True,NASDAQ100,3,126,21,both_sma200,1,3.472561649717594,0.16166889671647344,-0.262400925753132,0.7664047046160729,0.6161140485783663,6.140901531151244,0.3602059487744793,-0.42081075986796146,1.0317874256146482,0.8559808425228997
NASDAQ100 Top3 L126 S21 both_sma200 DCA3,True,NASDAQ100,3,126,21,both_sma200,3,2.7737047011082674,0.14209041724847404,-0.2752568936196289,0.7193604201469346,0.516210204147786,4.222085874257686,0.29519789137638974,-0.37984928913676963,0.9439014084388416,0.7771447777281477
NASDAQ100 Top3 L252 S0 none DCA1,True,NASDAQ100,3,252,0,none,1,15.744837232565665,0.3256789970453491,-0.3594056151545325,1.1531266518436,0.9061600134024559,14.863947472901701,0.5411807011117307,-0.5631541019268588,1.05723428372576,0.9609815488514688
NASDAQ100 Top3 L252 S0 none DCA3,True,NASDAQ100,3,252,0,none,3,15.8018189443691,0.32612961369671933,-0.3594056151545326,1.1650107859056766,0.9074137964051961,14.863947472901701,0.5411807011117307,-0.5631541019268588,1.05723428372576,0.9609815488514688
NASDAQ100 Top3 L252 S0 benchmark_sma200 DCA1,True,NASDAQ100,3,252,0,benchmark_sma200,1,7.792707274852582,0.24294253520468057,-0.2738684284740214,1.001525546869047,0.887077552379228,7.3955126591687055,0.39509915609709534,-0.4212484395693088,0.9218535838437307,0.9379243196747532
NASDAQ100 Top3 L252 S0 benchmark_sma200 DCA3,True,NASDAQ100,3,252,0,benchmark_sma200,3,6.155863834725056,0.21759069438250345,-0.31483326829198577,0.9447928586927884,0.6911299290667826,5.849112485120188,0.3513543662980778,-0.3763707371224183,0.864661554698392,0.9335326358908619
NASDAQ100 Top3 L252 S0 benchmark_sma100 DCA1,True,NASDAQ100,3,252,0,benchmark_sma100,1,5.024061160744917,0.19679834159733778,-0.33177110892032435,0.8904655062575033,0.5931750423892377,2.9071780859405543,0.23771674510424945,-0.5154369968185255,0.7547146327568505,0.4611945719293109
NASDAQ100 Top3 L252 S0 benchmark_sma100 DCA3,True,NASDAQ100,3,252,0,benchmark_sma100,3,5.0525322313075645,0.19736300801154516,-0.3572925633429288,0.9340995643080412,0.552384875198526,2.6953866638611497,0.22696921095471168,-0.41119532533341163,0.7853059565629582,0.5519742005108571
NASDAQ100 Top3 L252 S0 both_sma200 DCA1,True,NASDAQ100,3,252,0,both_sma200,1,8.452863231671255,0.25197719474224,-0.2738684284740214,1.0321563391861042,0.9200666033183963,8.358042658887364,0.4189977850476776,-0.3869179804773475,0.9605968529911828,1.0829111237755162
NASDAQ100 Top3 L252 S0 both_sma200 DCA3,True,NASDAQ100,3,252,0,both_sma200,3,6.610927569917952,0.22512378764942764,-0.3148332682919859,0.9718000269948509,0.715057175725918,6.669135772832106,0.375481822189661,-0.3363681550460762,0.9060047138541387,1.1162823131643569
NASDAQ100 Top3 L252 S21 none DCA1,True,NASDAQ100,3,252,21,none,1,13.323415494360457,0.3051251382232092,-0.400453085422915,1.060637875640136,0.7619497747182274,15.7249777885281,0.553980988743306,-0.5447326548035951,1.0855196646119096,1.0169777483654718
NASDAQ100 Top3 L252 S21 none DCA3,True,NASDAQ100,3,252,21,none,3,13.346246501072986,0.3053331068012606,-0.4004530854229149,1.0701640589334547,0.7624691079076118,15.7249777885281,0.553980988743306,-0.5447326548035951,1.0855196646119096,1.0169777483654718
NASDAQ100 Top3 L252 S21 benchmark_sma200 DCA1,True,NASDAQ100,3,252,21,benchmark_sma200,1,8.47245995095781,0.25223660671542203,-0.2738684284740214,1.0312805569843235,0.9210138171853888,7.951830364215365,0.4091773004623651,-0.3955894464526911,0.9563393417220688,1.0343483733742602
NASDAQ100 Top3 L252 S21 benchmark_sma200 DCA3,True,NASDAQ100,3,252,21,benchmark_sma200,3,6.430438797541222,0.22218579408166605,-0.32935146588607145,0.959001518006925,0.6746160776418832,5.8765366574633875,0.35219969503160375,-0.34872208775793256,0.8830059511086774,1.0099724319042422
NASDAQ100 Top3 L252 S21 benchmark_sma100 DCA1,True,NASDAQ100,3,252,21,benchmark_sma100,1,5.140548074181958,0.19909363253450052,-0.36483048580994915,0.8936437294935429,0.5457154494435923,3.2489737327195796,0.25406717468370466,-0.4939538603342827,0.8100641977763527,0.5143540623647824
NASDAQ100 Top3 L252 S21 benchmark_sma100 DCA3,True,NASDAQ100,3,252,21,benchmark_sma100,3,4.928873232554242,0.1948928811908226,-0.39855063946932057,0.92050908070501,0.4890040609402283,2.564939452973386,0.22008811237644643,-0.3850906266556935,0.8140724746706265,0.5715229017330133
NASDAQ100 Top3 L252 S21 both_sma200 DCA1,True,NASDAQ100,3,252,21,both_sma200,1,8.62021008700501,0.2541770499613565,-0.27386842847402126,1.0531033042133373,0.9280991291242149,9.099605182498262,0.4360336011380874,-0.3458265105372361,1.0001319520835334,1.2608449261472638
NASDAQ100 Top3 L252 S21 both_sma200 DCA3,True,NASDAQ100,3,252,21,both_sma200,3,6.465708029230704,0.22276491780828045,-0.32935146588607145,0.9763285986208872,0.6763744536826771,6.618048838664234,0.3740439142905774,-0.3078365088588696,0.9205818264115071,1.2150732727483637
NASDAQ100 Top5 L63 S0 none DCA1,True,NASDAQ100,5,63,0,none,1,14.597820921383397,0.3163016011873214,-0.1945406179316833,1.4471034670788818,1.6258897733037778,8.830324769908966,0.4299733393493581,-0.22211665025393512,1.253373070537169,1.9357996748906063
NASDAQ100 Top5 L63 S0 none DCA3,True,NASDAQ100,5,63,0,none,3,15.97209516686522,0.32746802537999087,-0.1945406179316833,1.5253989391192662,1.6832887078367746,8.830324769908966,0.4299733393493581,-0.22211665025393512,1.253373070537169,1.9357996748906063
NASDAQ100 Top5 L63 S0 benchmark_sma200 DCA1,True,NASDAQ100,5,63,0,benchmark_sma200,1,7.948643997812441,0.24513036873412175,-0.1945406179316833,1.2332444697571263,1.2600472402128589,5.373644181668989,0.33622457749699475,-0.17066843345677862,1.1386859040969946,1.9700454892974852
NASDAQ100 Top5 L63 S0 benchmark_sma200 DCA3,True,NASDAQ100,5,63,0,benchmark_sma200,3,6.877260716678784,0.22934661353788188,-0.1945406179316833,1.2221933798195987,1.1789137712023787,3.2992066605338177,0.2563758317629763,-0.21783331771908954,1.000134313370459,1.1769358078344556
NASDAQ100 Top5 L63 S0 benchmark_sma100 DCA1,True,NASDAQ100,5,63,0,benchmark_sma100,1,6.842597975435801,0.2288043606062944,-0.19593492140994562,1.1872088978517785,1.1677569213278605,4.3241595798811705,0.2991274434262394,-0.1838403991765435,1.084967533114622,1.6271039704335324
NASDAQ100 Top5 L63 S0 benchmark_sma100 DCA3,True,NASDAQ100,5,63,0,benchmark_sma100,3,6.193345597318448,0.21822722048974796,-0.1945406179316833,1.2189172455049235,1.1217565915534546,2.5504209414384555,0.2193091837035157,-0.1666388361356569,0.9407883065639896,1.3160748645950762
NASDAQ100 Top5 L63 S0 both_sma200 DCA1,True,NASDAQ100,5,63,0,both_sma200,1,7.284068850053334,0.23555503740601913,-0.1812508352408565,1.1948011363445434,1.2996080105948207,5.640317143628837,0.34482307732968676,-0.1683794852261472,1.1711442866072865,2.047892454752202
NASDAQ100 Top5 L63 S0 both_sma200 DCA3,True,NASDAQ100,5,63,0,both_sma200,3,6.38497250261489,0.22143557257956337,-0.18207429639777828,1.1939601631950862,1.2161824978073368,3.6199509375575705,0.2706026809710229,-0.17734217487683523,1.0551426374397332,1.5258788901114888
NASDAQ100 Top5 L63 S21 none DCA1,True,NASDAQ100,5,63,21,none,1,7.887869575827731,0.2442817986208874,-0.29733801426154305,1.0951636830125622,0.8215626220131187,7.683459313949971,0.4024809576079418,-0.35382902133944505,1.135974292574224,1.1375012600275731
NASDAQ100 Top5 L63 S21 none DCA3,True,NASDAQ100,5,63,21,none,3,8.450534307740993,0.2519463333943257,-0.29733801426154305,1.145078272712537,0.8473397995209246,7.683459313949971,0.4024809576079418,-0.35382902133944505,1.135974292574224,1.1375012600275731
NASDAQ100 Top5 L63 S21 benchmark_sma200 DCA1,True,NASDAQ100,5,63,21,benchmark_sma200,1,4.474014502335392,0.18538909437396955,-0.29733801426154305,0.942100041874883,0.6234961070631839,4.924770145411428,0.32104051951281165,-0.26523020408168396,1.0596950517714625,1.2104221712770675
NASDAQ100 Top5 L63 S21 benchmark_sma200 DCA3,True,NASDAQ100,5,63,21,benchmark_sma200,3,4.068411104878367,0.17629470689288151,-0.29733801426154316,0.9407961852612027,0.592910083598695,3.4777831547397975,0.2644029799494261,-0.24561891621482523,0.9485122170142087,1.076476453947756
NASDAQ100 Top5 L63 S21 benchmark_sma100 DCA1,True,NASDAQ100,5,63,21,benchmark_sma100,1,3.313408922180213,0.15746573859391444,-0.29733801426154305,0.8408669634898295,0.5295849539622107,5.844850706893038,0.35122274409040566,-0.25592225870721386,1.21922689117415,1.3723806044249542
NASDAQ100 Top5 L63 S21 benchmark_sma100 DCA3,True,NASDAQ100,5,63,21,benchmark_sma100,3,3.49786108824621,0.16232460763365264,-0.29733801426154294,0.9100036304340778,0.5459261845035042,3.8466811729177834,0.2801648235335754,-0.24205071162881564,1.0932513326704396,1.157463333399357
NASDAQ100 Top5 L63 S21 both_sma200 DCA1,True,NASDAQ100,5,63,21,both_sma200,1,4.003541805428856,0.17477983378339634,-0.22506486889099253,0.9095254322105926,0.7765753697794961,4.288639051359098,0.2977672684142165,-0.2884191056441828,1.0101350099367195,1.0324117320492852
NASDAQ100 Top5 L63 S21 both_sma200 DCA3,True,NASDAQ100,5,63,21,both_sma200,3,3.799300267103839,0.16989201886459426,-0.2153504078545827,0.9262284791159049,0.7889096684660815,3.118665700160161,0.24796920201523354,-0.24169028056517516,0.9168899229491596,1.0259792054333983
NASDAQ100 Top5 L126 S0 none DCA1,True,NASDAQ100,5,126,0,none,1,6.745043500070553,0.2272665894769812,-0.2685454512111075,1.0847718063674348,0.8462872428188091,9.891502065981781,0.4530980038137682,-0.34494242453912516,1.1579630351611634,1.313546759054497
NASDAQ100 Top5 L126 S0 none DCA3,True,NASDAQ100,5,126,0,none,3,6.885813825632252,0.2294800853107326,-0.2685454512111076,1.1031057998388059,0.8545297798782481,9.891502065981781,0.4530980038137682,-0.34494242453912516,1.1579630351611634,1.313546759054497
NASDAQ100 Top5 L126 S0 benchmark_sma200 DCA1,True,NASDAQ100,5,126,0,benchmark_sma200,1,3.2696106948990273,0.15628456143697433,-0.22440835923772506,0.8557014861647213,0.6964293218302783,4.11700247499507,0.2910841998631708,-0.3449424245391254,0.9105643622628369,0.8438631468775866
NASDAQ100 Top5 L126 S0 benchmark_sma200 DCA3,True,NASDAQ100,5,126,0,benchmark_sma200,3,2.6383499202157745,0.13792461269308398,-0.21676433170185738,0.817699045527869,0.6362883211006719,2.6430644323725963,0.22423420825588436,-0.3555487787594894,0.7969804058524186,0.6306707311391648
NASDAQ100 Top5 L126 S0 benchmark_sma100 DCA1,True,NASDAQ100,5,126,0,benchmark_sma100,1,2.210153938817536,0.12375955212070022,-0.22421836007615892,0.7366113968996196,0.5519599379759247,2.7541798792110685,0.23000376416360058,-0.4602275344969653,0.826450423746415,0.49976098108731737
NASDAQ100 Top5 L126 S0 benchmark_sma100 DCA3,True,NASDAQ100,5,126,0,benchmark_sma100,3,1.708883694978923,0.10483345624332041,-0.2565351082890839,0.6792303341725876,0.4086514978105291,1.825631887305296,0.17650974790812302,-0.38820703044203564,0.7528043001499468,0.45467942120249216
NASDAQ100 Top5 L126 S0 both_sma200 DCA1,True,NASDAQ100,5,126,0,both_sma200,1,3.422073652051936,0.16035030962993102,-0.22440835923772506,0.8732405228720597,0.7145469543764423,4.11700247499507,0.2910841998631708,-0.3449424245391254,0.9105643622628369,0.8438631468775866
NASDAQ100 Top5 L126 S0 both_sma200 DCA3,True,NASDAQ100,5,126,0,both_sma200,3,2.768271270810072,0.14192580331006166,-0.21676433170185727,0.8364211142816743,0.6547470342365631,2.6430644323725963,0.22423420825588436,-0.3555487787594894,0.7969804058524186,0.6306707311391648
NASDAQ100 Top5 L126 S21 none DCA1,True,NASDAQ100,5,126,21,none,1,6.222418682312051,0.21871889573911885,-0.23330479904505808,0.989215275225137,0.9374813404368838,10.886754573567437,0.473118667611095,-0.3232886974336193,1.249385525704217,1.4634556400111705
NASDAQ100 Top5 L126 S21 none DCA3,True,NASDAQ100,5,126,21,none,3,6.360323633403532,0.22102711192324476,-0.23330479904505808,1.0028001233270125,0.9473749053938572,10.886754573567437,0.473118667611095,-0.3232886974336193,1.249385525704217,1.4634556400111705
NASDAQ100 Top5 L126 S21 benchmark_sma200 DCA1,True,NASDAQ100,5,126,21,benchmark_sma200,1,3.4255244425632965,0.16044086363979182,-0.26469691508216087,0.8418755370612067,0.6061304627973908,3.6105961105545576,0.2701997146702495,-0.3232886974336193,0.9201954482906226,0.835784600003622
NASDAQ100 Top5 L126 S21 benchmark_sma200 DCA3,True,NASDAQ100,5,126,21,benchmark_sma200,3,2.911274761494203,0.1461888193015215,-0.272313498302176,0.8088618000351393,0.5368401500953188,2.4784232417305616,0.21540628651379112,-0.32491816921168526,0.8246807252820085,0.6629554974915952
NASDAQ100 Top5 L126 S21 benchmark_sma100 DCA1,True,NASDAQ100,5,126,21,benchmark_sma100,1,2.049891237208547,0.11801680589300334,-0.2768380873692444,0.6802935435723109,0.4263026342021843,2.988945806492193,0.24173491318741003,-0.4710801945297908,0.8984192210051161,0.5131502364023136
NASDAQ100 Top5 L126 S21 benchmark_sma100 DCA3,True,NASDAQ100,5,126,21,benchmark_sma100,3,1.7969679273031405,0.10837596765461988,-0.2848354098194472,0.6671342031639773,0.38048628758382863,1.9877123292768388,0.18682378705554537,-0.4113434279815995,0.8229846966001103,0.4541795841306172
NASDAQ100 Top5 L126 S21 both_sma200 DCA1,True,NASDAQ100,5,126,21,both_sma200,1,3.571797907610816,0.16422205391274458,-0.26469691508216087,0.8749228257172976,0.6204154433071905,3.67220415394297,0.27284095128209973,-0.32328869743361943,0.9263415647621218,0.843954500878033
NASDAQ100 Top5 L126 S21 both_sma200 DCA3,True,NASDAQ100,5,126,21,both_sma200,3,3.082340121738996,0.1511078550455116,-0.2434638482882543,0.8479725616664044,0.6206582870841842,2.5249028822935755,0.2179335863904459,-0.3249181692116849,0.8313223726661569,0.6707337632709043
NASDAQ100 Top5 L252 S0 none DCA1,True,NASDAQ100,5,252,0,none,1,12.23859506097201,0.2948822577759591,-0.27088353691785105,1.1523736681453198,1.0885942391744021,6.830234096642482,0.37996383878582085,-0.4994683202949415,0.9888288608146343,0.7607366140087685
NASDAQ100 Top5 L252 S0 none DCA3,True,NASDAQ100,5,252,0,none,3,12.656259089419356,0.29891227040821544,-0.27088353691785094,1.18414138015149,1.103471528056962,6.830234096642482,0.37996383878582085,-0.4994683202949415,0.9888288608146343,0.7607366140087685
NASDAQ100 Top5 L252 S0 benchmark_sma200 DCA1,True,NASDAQ100,5,252,0,benchmark_sma200,1,6.10677749186868,0.21675254270673538,-0.2904816718717307,1.0037207913807837,0.7461831974116694,3.8338679748035647,0.2796346071961662,-0.3792536543134336,0.8540491786706906,0.7373287086775506
NASDAQ100 Top5 L252 S0 benchmark_sma200 DCA3,True,NASDAQ100,5,252,0,benchmark_sma200,3,5.261397453608284,0.20143383420562166,-0.2719309644326643,0.9800982034917677,0.7407535755476675,2.6809053280780737,0.2262155245269506,-0.33886335054102124,0.7716060664228205,0.6675715274779058
NASDAQ100 Top5 L252 S0 benchmark_sma100 DCA1,True,NASDAQ100,5,252,0,benchmark_sma100,1,3.806897104289642,0.17007714593519196,-0.29485897377859627,0.8741557455424772,0.5768084442391755,1.9910101766300974,0.1870286980667748,-0.4661273634649129,0.7070923164502564,0.40123947385649056
NASDAQ100 Top5 L252 S0 benchmark_sma100 DCA3,True,NASDAQ100,5,252,0,benchmark_sma100,3,3.908169610537338,0.17252022424422142,-0.2961476015295569,0.9303800246168185,0.5825481055837729,1.4220416366143627,0.1484734624473405,-0.37047450875491406,0.6650735212886045,0.4007656638680167
NASDAQ100 Top5 L252 S0 both_sma200 DCA1,True,NASDAQ100,5,252,0,both_sma200,1,6.004871937983516,0.21499573366822666,-0.2861817867085472,0.9971494053004674,0.7512558228842923,4.518204953784312,0.3064256108383907,-0.35056056836181615,0.9157327035915577,0.8741017629858661
NASDAQ100 Top5 L252 S0 both_sma200 DCA3,True,NASDAQ100,5,252,0,both_sma200,3,5.146720067658231,0.1992141509649863,-0.27047320399376285,0.9711025177295562,0.7365393245002569,3.2071753271449523,0.25212854484462155,-0.30745398293941684,0.8389072260028336,0.8200529472220334
NASDAQ100 Top5 L252 S21 none DCA1,True,NASDAQ100,5,252,21,none,1,10.518702869258995,0.27697961633751933,-0.30541763018892265,1.0860893640444211,0.9068881065123439,8.599941392431562,0.42467628498746834,-0.47496991592485904,1.076355021506556,0.8941119653031936
NASDAQ100 Top5 L252 S21 none DCA3,True,NASDAQ100,5,252,21,none,3,10.757884734325858,0.2796078448072101,-0.30541763018892265,1.1127978343135927,0.9154934658953796,8.599941392431562,0.42467628498746834,-0.47496991592485904,1.076355021506556,0.8941119653031936
NASDAQ100 Top5 L252 S21 benchmark_sma200 DCA1,True,NASDAQ100,5,252,21,benchmark_sma200,1,6.644721266529717,0.22566690081923113,-0.313754191234345,1.0284087842048868,0.7192474463255188,4.653637746260795,0.31139208921142814,-0.3524662569158665,0.9327932172034258,0.8834663832395089
NASDAQ100 Top5 L252 S21 benchmark_sma200 DCA3,True,NASDAQ100,5,252,21,benchmark_sma200,3,5.568506545731481,0.20720284154310242,-0.29334415654415325,1.0014189127690756,0.7063472611288062,3.2331999984493276,0.253337479221057,-0.32895390129324376,0.832818423719715,0.7701306420902453
NASDAQ100 Top5 L252 S21 benchmark_sma100 DCA1,True,NASDAQ100,5,252,21,benchmark_sma100,1,3.4956800703650233,0.16226821092078003,-0.3181040845234132,0.8431232600703249,0.5101104286790027,2.6656599065945126,0.22541936358105086,-0.43773200945257373,0.8352588875733239,0.5149711666344885
NASDAQ100 Top5 L252 S21 benchmark_sma100 DCA3,True,NASDAQ100,5,252,21,benchmark_sma100,3,3.55933717428916,0.1639042172265377,-0.2887453181207602,0.8995543871238563,0.5676428566643945,1.808702455234911,0.1754038582746762,-0.35899030363363593,0.7635442958109802,0.48860333134145845
NASDAQ100 Top5 L252 S21 both_sma200 DCA1,True,NASDAQ100,5,252,21,both_sma200,1,5.986234767886137,0.21467195112980764,-0.3051466381920046,0.9989356686009204,0.7035042312828352,4.2310681186280155,0.2955462700194007,-0.33871513458092184,0.8909049576094494,0.8725511199405596
NASDAQ100 Top5 L252 S21 both_sma200 DCA3,True,NASDAQ100,5,252,21,both_sma200,3,4.980303854225588,0.1959258036643614,-0.2904157705731447,0.9672098282785666,0.6746389952504839,2.956123195741256,0.24013039205977638,-0.30782301146145263,0.794399143368909,0.7800924008887714
