date,pure_top2_skip21,fallback_5pct,spmo,fallback_sleeve,holdings
2020-02-25,1.1232933008961312,1.0615022248369343,1.0035823957818524,Top2,TSLA SWKS
2020-02-26,1.1181649107653289,1.0561383953195083,0.999691405198358,SPMO,TSLA AMD
2020-02-27,1.062227249753261,1.0274348306274619,0.951149598070303,SPMO,TSLA AMD
2020-02-28,1.147428410756999,1.0324942937314197,0.9392868337281123,SPMO,TSLA AMD
2020-03-02,1.1735305752336298,1.0803308290017255,0.9912453924138824,SPMO,TSLA GE
2020-03-03,1.11087018686443,1.049427425057705,0.9668083112280405,SPMO,TSLA GE
2020-03-04,1.094832883368519,1.0762256557662175,1.0099883079229146,SPMO,TSLA GE
2020-03-05,1.0965064631732782,1.0699556276450146,0.9838189450441343,SPMO,TSLA PCG
2020-03-06,1.0977914039670298,1.0887919153108727,0.9736885593762777,SPMO,TSLA AMD
2020-03-09,1.0920165060881382,1.1167820194143578,0.9201168121516913,SPMO,TSLA PCG
2020-03-10,1.1097325657616846,1.1247330482793834,0.9531425657553261,SPMO,TSLA PCG
2020-03-11,1.0659256877715297,1.107323031463303,0.9114332919287427,SPMO,TSLA DXCM
2020-03-12,1.0093219306689523,1.0951129401763433,0.8341362099825667,SPMO,TSLA AMD
2020-03-13,0.9886174246446511,1.1138244708474583,0.8911480812812717,SPMO,TSLA AMD
2020-03-16,0.9582165072467418,1.0397220932208806,0.754324012516031,SPMO,TSLA AMD
2020-03-17,0.9676814815826364,1.040910374238676,0.8313363570839478,SPMO,TSLA AMD
2020-03-18,0.937289698411272,1.0684674808611374,0.8095091907329233,SPMO,TSLA DXCM
2020-03-19,1.0403140734554925,1.0745260488309325,0.8078957112499195,SPMO,TSLA DXCM
2020-03-20,1.0038398155412702,1.009131063041533,0.7673729078203471,SPMO,TSLA AMD
2020-03-23,1.0064349472552523,0.9721023881059918,0.7407547150415041,SPMO,TSLA DXCM
2020-03-24,1.0807677892803413,1.0148485963497191,0.809757026690056,SPMO,TSLA DXCM
2020-03-25,1.0740547806239908,1.0213471274200194,0.8209432488146934,SPMO,TSLA DXCM
2020-03-26,1.0689694808897368,1.0722234108440687,0.8701252301368524,SPMO,TSLA DXCM
2020-03-27,1.1156553258600161,1.0764578429979283,0.8488734059167962,SPMO,TSLA DXCM
2020-03-30,1.1334488016377546,1.1032424885435244,0.8822175494430552,SPMO,TSLA DXCM
2020-03-31,1.1521858838112746,1.06295549534966,0.8590102893381757,SPMO,TSLA DXCM
2020-04-01,1.1249577897565748,1.0642803158646796,0.8239006964815926,SPMO,TSLA DXCM
2020-04-02,1.1416929096779602,1.0870951282654824,0.8478236792879549,SPMO,TSLA MRNA
2020-04-03,1.102437439279642,1.0726045164482583,0.836852367936554,SPMO,TSLA DXCM
2020-04-06,1.10360873754199,1.1028724984375737,0.8951452664932381,SPMO,TSLA MRNA
2020-04-07,1.0748502489761766,1.0614218533297193,0.8856046246936358,SPMO,TSLA MRNA
2020-04-08,1.0804821223843177,1.0874302600745538,0.916468372039255,SPMO,TSLA REGN
2020-04-09,1.1228067756218791,1.0877082219029728,0.9331882556305459,SPMO,TSLA DXCM
2020-04-13,1.1964241538540905,1.084380516318469,0.9171361859311804,SPMO,TSLA MRNA
2020-04-14,1.2141556782733445,1.1004515054763901,0.9485726084193817,Top2,TSLA DXCM
2020-04-15,1.2320384661217285,1.1166595924309846,0.9269631168113759,Top2,TSLA DXCM
2020-04-16,1.2971984407502801,1.1757174162833306,0.937362237927174,Top2,TSLA MRNA
2020-04-17,1.2534212266536926,1.1360398839699608,0.9606176008044025,Top2,TSLA MRNA
2020-04-20,1.3480076706562973,1.2217684248506067,0.9409399786020248,Top2,MRNA REGN
2020-04-21,1.2603815413611643,1.1423483738411437,0.9139879758586151,Top2,MRNA TSLA
2020-04-22,1.292909689080236,1.1529113161021463,0.9397952102052359,SPMO,MRNA TSLA
2020-04-23,1.2515341571901835,1.1160159943881278,0.9302307109822509,Top2,MRNA TSLA
2020-04-24,1.3086191337914366,1.1222954033567012,0.937839483376225,SPMO,MRNA TSLA
2020-04-27,1.346684245380843,1.154940730527853,0.9510530046000216,Top2,TSLA DXCM
2020-04-28,1.2810675899043102,1.0986667017265213,0.9422520399066806,Top2,TSLA DXCM
2020-04-29,1.2529864538514515,1.07458381229035,0.9614759831392025,Top2,DXCM PCG
2020-04-30,1.2531972715930648,1.0728410771025858,0.9544398858878104,SPMO,DXCM PCG
2020-05-01,1.2304498787143017,1.0638229500671237,0.9341185011796816,SPMO,PCG MRNA
2020-05-04,1.2787664511340355,1.0805066231342688,0.9438258539987757,SPMO,MRNA DXCM
2020-05-05,1.272018542156717,1.0825021037587272,0.9574929572110323,SPMO,MRNA DXCM
2020-05-06,1.2704957874364873,1.068562817804351,0.9526034461757132,SPMO,MRNA DXCM
2020-05-07,1.2613137460201225,1.0656533485539061,0.960975365173748,SPMO,MRNA DXCM
2020-05-08,1.3552655289709739,1.0776139191997356,0.9756199438749266,SPMO,MRNA TSLA
2020-05-11,1.4672948293751873,1.166691912325889,0.9817976587915187,Top2,MRNA DXCM
2020-05-12,1.4184016497027345,1.1278154192382401,0.9625971850567961,Top2,MRNA PCG
2020-05-13,1.4079339317537005,1.1194922100050646,0.9507903789800195,Top2,MRNA TSLA
2020-05-14,1.4264906783720415,1.13424725838748,0.9590194443819453,Top2,MRNA TSLA
2020-05-15,1.4668755789800818,1.166358553252159,0.9650298663906706,Top2,MRNA TSLA
2020-05-18,1.4020593286166327,1.1148211297075485,0.9922204433679078,Top2,MRNA TSLA
2020-05-19,1.338433055072303,1.0642298938703623,0.9851605856745289,Top2,MRNA TSLA
2020-05-20,1.3674775614501586,1.0621160479684684,0.9947009365299436,SPMO,MRNA TSLA
2020-05-21,1.321038103511643,1.0509090061072552,0.9841109560270834,SPMO,MRNA TSLA
2020-05-22,1.3080039629916065,1.0580186786388805,0.9902885739622797,SPMO,MRNA TSLA
2020-05-26,1.210163106103134,1.0402809615136341,0.9931745463404265,SPMO,MRNA TSLA
2020-05-27,1.2212803489545874,1.0538716976453637,1.0005924593473385,SPMO,MRNA TSLA
2020-05-28,1.2387847886654693,1.060461539823603,1.0094650932922236,SPMO,MRNA TSLA
2020-05-29,1.3025534436133128,1.0688651603695314,1.01931568763301,SPMO,MRNA TSLA
2020-06-01,1.3269730986716124,1.0706161605061018,1.0208423687667147,SPMO,MRNA TSLA
2020-06-02,1.3304533163610976,1.0708646369257027,1.027759178901193,SPMO,MRNA TSLA
2020-06-03,1.3541181369585706,1.0755000993722372,1.0348430879807464,SPMO,MRNA TSLA
2020-06-04,1.3235074004125413,1.0675721927936026,1.0213672320811353,SPMO,MRNA TSLA
2020-06-05,1.3260082132444235,1.0665967326040982,1.043119674266646,SPMO,MRNA TSLA
2020-06-08,1.3574129743808268,1.0714581764299178,1.0513722091663713,SPMO,MRNA TSLA
2020-06-09,1.3541801267867466,1.07757101408334,1.0511337319139396,SPMO,MRNA TSLA
2020-06-10,1.3914473028239238,1.0838058145197147,1.061413371950032,SPMO,MRNA TSLA
2020-06-11,1.3488569962164798,1.0486082266209389,1.0047667325881542,SPMO,MRNA TSLA
2020-06-12,1.3142413648175006,1.0386411991315703,1.0165729567765556,SPMO,MRNA TSLA
2020-06-15,1.373267612939022,1.07247840726173,1.0220826638384306,SPMO,MRNA TSLA
2020-06-16,1.3327006909381272,1.0599556033057744,1.0376816364563153,SPMO,MRNA TSLA
2020-06-17,1.3324148242107818,1.0557971865872464,1.041593090114337,SPMO,MRNA TSLA
2020-06-18,1.3533462054652683,1.058924113309257,1.0419747119070655,SPMO,MRNA TSLA
2020-06-19,1.3595690402642142,1.038709804658652,1.0380868247282387,SPMO,MRNA TSLA
2020-06-22,1.3436763838893353,1.0427873275806494,1.047017453547851,SPMO,MRNA TSLA
2020-06-23,1.3334687850478557,1.037818314973251,1.0501058260991678,SPMO,MRNA TSLA
2020-06-24,1.3281385145620261,1.017071433179684,1.02700194816228,SPMO,MRNA TSLA
2020-06-25,1.3006478791061562,1.0254384075213017,1.0358125140138117,SPMO,MRNA TSLA
2020-06-26,1.2838467897336396,1.0038876266710282,1.0149108896142236,SPMO,MRNA TSLA
2020-06-29,1.3132699090877444,1.0171559406605897,1.027839576478365,SPMO,MRNA TSLA
2020-06-30,1.3554290273994385,1.0232480585651937,1.0455567197633344,SPMO,MRNA DDOG
2020-07-01,1.363183290987217,1.0273658203813805,1.051327112817294,SPMO,MRNA TSLA
2020-07-02,1.3397850572909553,1.0174250546310941,1.0536973381322314,SPMO,MRNA TSLA
2020-07-06,1.3964397129459927,1.0147631736364586,1.067894832598473,SPMO,MRNA TSLA
2020-07-07,1.4161034904871694,1.0290524244493489,1.0630827127170541,Top2,MRNA TSLA
2020-07-08,1.4055904935387082,1.0214128521506316,1.0746944892067465,Top2,MRNA TSLA
2020-07-09,1.4367126214135943,1.0440286435520472,1.0735215962051567,Top2,MRNA TSLA
2020-07-10,1.490537846296951,1.0831422948740241,1.0791957837144186,Top2,MRNA TSLA
2020-07-13,1.5098257759583011,1.0971584249901873,1.0632503935505044,Top2,MRNA TSLA
2020-07-14,1.501417046120835,1.0910479790489749,1.0803209618692426,Top2,MRNA TSLA
2020-07-15,1.4346663657133762,1.0425416728585224,1.0836251180263587,Top2,MRNA DDOG
2020-07-16,1.4303219954822228,1.0393847109916068,1.0790522512485385,Top2,MRNA DDOG
2020-07-17,1.5431974827183186,1.0440935677633973,1.0882938024232935,SPMO,MRNA DDOG
2020-07-20,1.531170213085096,1.0359561809399793,1.103209735070102,Top2,MRNA DDOG
2020-07-21,1.513779472258685,1.0241899871515396,1.0977268918548817,Top2,MRNA DDOG
2020-07-22,1.5366557164680559,1.0396675522079029,1.1111346668145956,Top2,MRNA DDOG
2020-07-23,1.442338373588753,0.9758545068059944,1.0936089648050635,Top2,MRNA DDOG
2020-07-24,1.4982378291313734,0.9795038074053037,1.0924837866502393,SPMO,MRNA DDOG
2020-07-27,1.5057140137806768,0.9843915169441181,1.1018687733094785,Top2,MRNA DDOG
2020-07-28,1.5150744937526837,0.9905111233199879,1.0962187341677871,Top2,MRNA DDOG
2020-07-29,1.4999768891026355,0.9806407536431017,1.1103685137872632,Top2,MRNA DDOG
2020-07-30,1.5212267379869255,0.9945332795720571,1.1133373082774785,Top2,MRNA DDOG
2020-07-31,1.5028951971578681,0.9825486575791137,1.1256913803711206,Top2,MRNA EQT
2020-08-03,1.5317847628488985,1.001435805559522,1.140176812601685,Top2,MRNA DDOG
2020-08-04,1.5535693678049365,1.01567793927312,1.1461379680613109,Top2,MRNA EQT
2020-08-05,1.5428503023062223,1.0086701296559348,1.1490829051281435,Top2,MRNA EQT
2020-08-06,1.5137826772722538,0.9896665717164661,1.1588755045942027,Top2,MRNA EQT
2020-08-07,1.550843097286747,1.0138955838281694,1.1535600512682451,Top2,MRNA EQT
2020-08-10,1.526795828236058,0.9981741869078248,1.1496813773220256,Top2,MRNA EQT
2020-08-11,1.4764500153836277,0.9652595758781054,1.1330898001174639,Top2,MRNA EQT
2020-08-12,1.416451534696339,0.9260343346453401,1.157343101558142,Top2,MRNA EQT
2020-08-13,1.386673126135659,0.9253278993604286,1.1604316680722504,SPMO,MRNA EQT
2020-08-14,1.430303973702907,0.9231524108410317,1.1582289296279715,SPMO,MRNA EQT
2020-08-17,1.4413444733708964,0.9282799889192686,1.170295839808458,SPMO,MRNA EQT
2020-08-18,1.3929054434392796,0.9324734013712206,1.1712534341112275,SPMO,MRNA EQT
2020-08-19,1.4085757934162408,0.9280013234434893,1.1675424409984583,SPMO,MRNA EQT
2020-08-20,1.3781992568726245,0.9359915326772507,1.1779571761189906,SPMO,MRNA EQT
2020-08-21,1.3713682824666886,0.9414955236834933,1.1876781063335058,SPMO,MRNA EQT
2020-08-24,1.3528245394224159,0.9322827879076501,1.1920352864869226,SPMO,MRNA EQT
2020-08-25,1.3714723775608009,0.9358224471972175,1.1963688031797484,SPMO,MRNA EQT
2020-08-26,1.3766250011886323,0.9440120572089906,1.208795029431914,SPMO,MRNA EQT
2020-08-27,1.3700308458033605,0.9395436651797732,1.208196460256636,SPMO,MRNA EQT
2020-08-28,1.3581390196680918,0.9464047602399859,1.2186353437447388,SPMO,MRNA EQT
2020-08-31,1.3319760102897562,0.9465902986535827,1.2212929249356237,SPMO,MRNA EQT
2020-09-01,1.3288173736658657,0.9530763039055473,1.2313485379472684,SPMO,MRNA EQT
2020-09-02,1.330250811142161,0.9595340585289919,1.2522261109606823,SPMO,MRNA EQT
2020-09-03,1.3335501762031858,0.9282237642885143,1.196704261828045,SPMO,MRNA EQT
2020-09-04,1.299478176341372,0.9174131628774501,1.178436458177355,SPMO,EQT CVNA
2020-09-08,1.2702126189342788,0.9114482673301655,1.1450848470836144,SPMO,CVNA MRNA
2020-09-09,1.2510923554757072,0.9282033840340452,1.1791306510089556,SPMO,CVNA MRNA
2020-09-10,1.2495496991398354,0.9055277274104664,1.1568881618301399,SPMO,CVNA MRNA
2020-09-11,1.240895881778718,0.9017047481319834,1.152004178734385,SPMO,CVNA MRNA
2020-09-14,1.2542522742505031,0.9070143116438897,1.1738153916457899,SPMO,CVNA MRNA
2020-09-15,1.2657175930999844,0.9042173132710725,1.184230223747718,SPMO,CVNA TSLA
2020-09-16,1.28184711971012,0.895434071575009,1.171612750182907,SPMO,CVNA TSLA
2020-09-17,1.2768308566450983,0.9028774423751824,1.1616764242881759,SPMO,CVNA TSLA
2020-09-18,1.2448895308942571,0.8959581445759266,1.1470718019220936,SPMO,CVNA TSLA
2020-09-21,1.2849620476747925,0.9107505940123768,1.14094267468483,SPMO,CVNA TSLA
2020-09-22,1.32559094588492,0.9190535574800487,1.1687155279628398,SPMO,CVNA TSLA
2020-09-23,1.2621932647121887,0.8973865079119402,1.1363937623117881,SPMO,CVNA TSLA
2020-09-24,1.27965984041419,0.8983091211583947,1.142259585059279,SPMO,CVNA TSLA
2020-09-25,1.2868528344319985,0.9181815561396262,1.1670637408284694,SPMO,CVNA TSLA
2020-09-28,1.316120901365303,0.9223237309280427,1.1835120765113387,SPMO,CVNA TSLA
2020-09-29,1.3374503963272308,0.9217095256687348,1.185690763569443,SPMO,CVNA TSLA
2020-09-30,1.3475938094682032,0.9295205890737682,1.196632398613709,SPMO,CVNA TSLA
2020-10-01,1.3909213315102131,0.9311801208155548,1.2090822883264658,SPMO,CVNA TSLA
2020-10-02,1.3416364918468822,0.9200780314465171,1.1805911908306805,SPMO,CVNA TSLA
2020-10-05,1.3423898746715874,0.9273949526401271,1.2077655719148084,SPMO,CVNA TSLA
2020-10-06,1.2847932810496911,0.9021370794516282,1.1877975874132114,SPMO,CVNA TSLA
2020-10-07,1.2789130918762348,0.9033170785647582,1.2097049088879182,SPMO,CVNA TSLA
2020-10-08,1.249323123060475,0.9031385545503311,1.2114764680461818,SPMO,CVNA TSLA
2020-10-09,1.2508152416606388,0.9109006116664432,1.2250276784903797,SPMO,CVNA TSLA
2020-10-12,1.2331676279571757,0.9205962429046772,1.2548598347281845,SPMO,TSLA XYZ
2020-10-13,1.2354207812741205,0.9241552884937432,1.2558177199751417,SPMO,TSLA BLDR
2020-10-14,1.2427973079236816,0.9151700410456827,1.2436784616733403,SPMO,TSLA BLDR
2020-10-15,1.2612423454843233,0.9201739463380032,1.2327851233642149,SPMO,TSLA XYZ
2020-10-16,1.2232107329354966,0.9092264516187493,1.2308696438144877,SPMO,TSLA XYZ
2020-10-19,1.1983511525175172,0.8853718539098742,1.2094171650863872,SPMO,TSLA XYZ
2020-10-20,1.1772194091978574,0.8834766617484804,1.2165284229195745,SPMO,TSLA XYZ
2020-10-21,1.1587609062594346,0.8798309692284314,1.2133919475959087,SPMO,TSLA XYZ
2020-10-22,1.1640702477598015,0.8770083393029384,1.205108184686715,SPMO,TSLA CVNA
2020-10-23,1.1600070922038066,0.8800151911669551,1.21224271805491,SPMO,TSLA XYZ
2020-10-26,1.1552270263015083,0.8745162051984726,1.1955787927290331,SPMO,TSLA XYZ
2020-10-27,1.1423463447492077,0.8770845491160851,1.2018996521859218,SPMO,TSLA XYZ
2020-10-28,1.127186365459839,0.8614026374658073,1.1625865946883678,SPMO,TSLA CVNA
2020-10-29,1.09041542154446,0.8689022571447582,1.1816922206179343,SPMO,TSLA CVNA
2020-10-30,1.0269321293641935,0.852839849363376,1.1453719120153742,SPMO,TSLA CVNA
2020-11-02,1.0294091504009857,0.8474832511968658,1.1553321923148838,SPMO,TSLA CVNA
2020-11-03,1.0583036743788663,0.8554865672917893,1.177239319826799,SPMO,TSLA CVNA
2020-11-04,1.0620735434173834,0.8682246045972198,1.2239265517217301,SPMO,TSLA XYZ
2020-11-05,1.0686046404700567,0.8685394925221661,1.2545486214288541,SPMO,TSLA XYZ
2020-11-06,1.0981051652414926,0.8718889519026344,1.2589299499498412,SPMO,TSLA XYZ
2020-11-09,1.054582541578813,0.8282863609129735,1.2234476575889495,SPMO,TSLA XYZ
2020-11-10,1.0123865370619476,0.8185988858922679,1.1916283525498736,SPMO,TSLA XYZ
2020-11-11,1.006940939769619,0.8225861719793366,1.220023923370732,SPMO,TSLA FDX
2020-11-12,0.9990790118194323,0.8143394652163554,1.212841384211584,SPMO,TSLA FDX
2020-11-13,1.0035287460447044,0.8155541849885117,1.2216758074864982,SPMO,TSLA FDX
2020-11-16,1.0120008495691761,0.8174418942780666,1.223399845760788,SPMO,TSLA XYZ
2020-11-17,0.9973009748833211,0.8150098818136307,1.21956898364273,SPMO,TSLA FDX
2020-11-18,1.0343015631924626,0.8059364144153792,1.2058021835555242,SPMO,TSLA FDX
2020-11-19,1.0347993300519753,0.8110025444161121,1.2111413003420728,SPMO,TSLA FDX
2020-11-20,1.0182111890143124,0.8082778615758301,1.207406255843129,SPMO,TSLA FDX
2020-11-23,1.0479211096543053,0.802528394672219,1.203096693555082,SPMO,TSLA FDX
2020-11-24,1.0662268700105728,0.807639228072587,1.20692755567314,SPMO,TSLA FDX
2020-11-25,1.0947421364048944,0.8099677743215086,1.215905899339518,SPMO,TSLA CVNA
2020-11-27,1.1142712730275304,0.8080078092531829,1.2239265517217301,SPMO,TSLA CVNA
2020-11-30,1.0803212799416189,0.8121062049491593,1.2335032706005942,SPMO,TSLA CVNA
2020-12-01,1.0580520684088608,0.8137651458025256,1.2449000393356542,SPMO,TSLA FDX
2020-12-02,1.0781106602332655,0.8064493937643555,1.2404468476003312,SPMO,TSLA FDX
2020-12-03,1.0829913321785345,0.8025364156736888,1.2325218188744418,SPMO,TSLA FDX
2020-12-04,1.0913051965886136,0.805978315360817,1.2390340226253718,SPMO,TSLA FDX
2020-12-07,1.1349431070900642,0.806894406101059,1.2442533673880272,SPMO,TSLA GNRC
2020-12-08,1.1744466132270828,0.8096161852558187,1.2463124763850302,SPMO,TSLA GNRC
2020-12-09,1.1340921653185605,0.7997884579633596,1.2275177728106061,SPMO,TTD XYZ
2020-12-10,1.2129202418286453,0.7991662218459413,1.2300318215356112,SPMO,TTD TSLA
2020-12-11,1.2243670715080928,0.8009798016657934,1.2265836480056358,SPMO,TSLA GNRC
2020-12-14,1.246008215807206,0.797259681432633,1.2365918371147027,SPMO,TSLA GNRC
2020-12-15,1.2429545421578723,0.8004416016358897,1.2467193133406833,SPMO,TSLA TTD
2020-12-16,1.2406456578344287,0.8045975476465996,1.2561528876792507,SPMO,TSLA FDX
2020-12-17,1.2741173387577949,0.7971869624987995,1.2646042344404989,SPMO,TSLA FDX
2020-12-18,1.2830484868595013,0.7954237992822007,1.2637423607754477,SPMO,TSLA TPR
2020-12-21,1.267937338869139,0.7987438114326565,1.2596596379723284,SPMO,TSLA FDX
2020-12-22,1.263398766339749,0.8001272406045132,1.2640547378515286,SPMO,TSLA TPR
2020-12-23,1.2786199985885416,0.7902992478685171,1.2572818481085137,SPMO,TSLA TPR
2020-12-24,1.2939939018919986,0.791885277297797,1.2591071349600864,SPMO,TSLA TPR
2020-12-28,1.280485611879493,0.7931001205435859,1.2700590500323141,SPMO,TSLA TPR
2020-12-29,1.2709758736973897,0.7797858332985824,1.2687861692115878,SPMO,TSLA TPR
2020-12-30,1.3097440018266733,0.7764588000589535,1.2667685682520151,SPMO,TSLA TPR
2020-12-31,1.2790413861300605,0.7795528348745618,1.2707555704174156,SPMO,TSLA MRNA
2021-01-04,1.3150438644881786,0.7669423964691926,1.2532706975755428,SPMO,TSLA MRNA
2021-01-05,1.2908782901981872,0.7768522644655748,1.2633340690988566,SPMO,MRNA TPR
2021-01-06,1.3482435432104964,0.7654779233832844,1.2445767033618407,SPMO,MRNA TPR
2021-01-07,1.3193499524251984,0.7712432800789432,1.2690743009387024,SPMO,MRNA TPR
2021-01-08,1.283677708656248,0.7726922016251941,1.2808426054013207,SPMO,MRNA TPR
2021-01-11,1.3276895841845964,0.7709169327536725,1.2723886401423843,SPMO,MRNA TPR
2021-01-12,1.3793483831191469,0.7641313772871674,1.2657598647536246,SPMO,MRNA TPR
2021-01-13,1.3356452198750302,0.7682192355195353,1.2727966408747877,SPMO,TPR TTD
2021-01-14,1.3112400221316498,0.7591253060226734,1.2630699887579167,SPMO,TPR TTD
2021-01-15,1.2998630536001592,0.7607074387166856,1.2587227976882738,SPMO,TTD TSLA
2021-01-19,1.2833631733436335,0.7700112469110948,1.2741419667982252,SPMO,TTD TPR
2021-01-20,1.3086467421900079,0.7806167574353373,1.302866595495253,SPMO,TTD TPR
2021-01-21,1.2880257534722688,0.781403330916968,1.3121852468797206,SPMO,TTD TPR
2021-01-22,1.2985430747424769,0.7810464345485103,1.3138906647260042,SPMO,TTD TSLA
2021-01-25,1.293058963697227,0.7790928206209917,1.321768075586524,SPMO,TTD TSLA
2021-01-26,1.2734224799112315,0.7794896644155861,1.3209038743679722,SPMO,TTD TSLA
2021-01-27,1.2498701429957089,0.7709393567079431,1.2819954232539663,SPMO,TPR CRWD
2021-01-28,1.2922079869443277,0.7628272058328222,1.2873271694544293,SPMO,TPR TSLA
2021-01-29,1.255547966048561,0.7579652438786307,1.2730371547365327,SPMO,TPR TSLA
2021-02-01,1.268398920987943,0.7637902793654576,1.2911701542469705,SPMO,TPR TSLA
2021-02-02,1.3131024891056708,0.768686553426905,1.3083907527851117,SPMO,TPR TSLA
2021-02-03,1.306012754168029,0.7588765578658748,1.3005371023665788,SPMO,TPR TSLA
2021-02-04,1.3018255499032185,0.7618033417069517,1.312785755682916,SPMO,TPR TSLA
2021-02-05,1.321745416846271,0.7614690583735884,1.3129300639999628,SPMO,TPR TSLA
2021-02-08,1.330178245512345,0.7612755122590921,1.3225370410743367,SPMO,TPR TSLA
2021-02-09,1.3216396313124272,0.7592617760812224,1.3221044070673835,SPMO,TPR TSLA
2021-02-10,1.3098819675109195,0.7566384486088727,1.3230892531423912,SPMO,TSLA CRWD
2021-02-11,1.3129277795686185,0.7580077630513578,1.329549959772117,SPMO,TSLA CRWD
2021-02-12,1.34050457549893,0.75566060715422,1.3376915479549727,SPMO,TSLA CRWD
2021-02-16,1.306154396570153,0.7438236745552723,1.3326481274444162,SPMO,TSLA CRWD
2021-02-17,1.3412239579180503,0.7459816377671956,1.3283970449380755,SPMO,TSLA FCX
2021-02-18,1.3424949705822717,0.7497297099825705,1.321143709359946,SPMO,TSLA FCX
2021-02-19,1.378066286572583,0.7441039548302524,1.3087988504989112,SPMO,TSLA FCX
2021-02-22,1.352173729380166,0.7355191848051363,1.2819715658305837,SPMO,TSLA TPR
2021-02-23,1.3559811531398513,0.7384234591180552,1.2762554823583083,SPMO,TPR COHR
2021-02-24,1.4138791329129492,0.7398533912760865,1.2799541588338026,SPMO,TPR COHR
2021-02-25,1.4188252218532136,0.7198291331602187,1.2432557197687653,SPMO,TPR MRNA
2021-02-26,1.3985811237427845,0.7197051590089633,1.2546879836947118,SPMO,TPR MRNA
2021-03-01,1.3852935476206159,0.7342170186502568,1.2880480321698928,SPMO,TPR MRNA
2021-03-02,1.3687918969394282,0.7292232802538724,1.2625896399041978,SPMO,TPR MRNA
2021-03-03,1.2876366854749395,0.7101063689904973,1.2266836358247724,SPMO,TPR MRNA
2021-03-04,1.3020339644409211,0.695103358256306,1.2006488831234527,SPMO,TPR MRNA
2021-03-05,1.3041459231606494,0.701085383647138,1.2216160669466456,SPMO,TPR MRNA
2021-03-08,1.3005831789695077,0.6835273382590821,1.1949089422277945,SPMO,TPR MRNA
2021-03-09,1.3118201727632952,0.6880712396669458,1.232904119536941,SPMO,TPR MRNA
2021-03-10,1.2833456903314906,0.6830479611138326,1.2311989926348448,SPMO,TPR MRNA
2021-03-11,1.3196607668058202,0.6882738159222244,1.2557926987750085,SPMO,MRNA TSLA
2021-03-12,1.3465384144307473,0.6909844240083877,1.248995951608611,SPMO,MRNA TPR
2021-03-15,1.3782844322371983,0.699840089356158,1.2602838102361147,SPMO,MRNA COHR
2021-03-16,1.411268173537063,0.6952190523651971,1.268281575008903,SPMO,MRNA COHR
2021-03-17,1.4237531742886003,0.7034412992460941,1.265735910348846,SPMO,MRNA OXY
2021-03-18,1.3409126703371888,0.6979562612207912,1.2377317564416983,SPMO,MRNA TPL
2021-03-19,1.4069117684746142,0.7018995908605541,1.2482993342421136,SPMO,MRNA TPL
2021-03-22,1.3853128755118365,0.7071256390936217,1.2692486734884674,SPMO,MRNA TPL
2021-03-23,1.2972472947317157,0.695194021934647,1.2584735555009012,SPMO,MRNA TPL
2021-03-24,1.2034165866466315,0.6774651162523847,1.2371148577826019,SPMO,TPR WBD
2021-03-25,1.2703976792360963,0.6809634878082045,1.2360084940185754,SPMO,TPR TPL
2021-03-26,1.288649474001994,0.6876588457385421,1.254937710789064,SPMO,TPL OXY
2021-03-29,1.250128630047302,0.6891278637368728,1.2524362696455213,SPMO,OXY TPR
2021-03-30,1.2880624551177777,0.6936169281907547,1.2487084987512675,SPMO,OXY TPR
2021-03-31,1.261266029955379,0.6989686936180607,1.2754063132561155,SPMO,OXY WBD
2021-04-01,1.2653444490038348,0.7028409701420794,1.2922430594294236,SPMO,OXY TPR
2021-04-05,1.2093165538523007,0.7104816829956973,1.3173298189861642,SPMO,OXY WBD
2021-04-06,1.229423521462119,0.7068339053071744,1.314299247346783,SPMO,OXY WBD
2021-04-07,1.2072272163728497,0.7042961744925836,1.3150207889320176,SPMO,OXY WBD
2021-04-08,1.1670412945488684,0.7041560773801455,1.3295486990139707,SPMO,WBD PSKY
2021-04-09,1.1746813245232537,0.7082153896270551,1.3428496974568374,SPMO,WBD TPL
2021-04-12,1.1514188726924006,0.7102312601370722,1.3473956034066072,SPMO,WBD TPL
2021-04-13,1.1310331111180856,0.7150533171107766,1.3696200540457923,SPMO,WBD TPL
2021-04-14,1.112504715085466,0.7019658844712714,1.3494398742500429,SPMO,WBD PSKY
2021-04-15,1.0756522447891514,0.7075527754077527,1.373804995240153,SPMO,PSKY TPL
2021-04-16,1.0676915835745369,0.7031098011922299,1.3740938058370387,SPMO,PSKY WBD
2021-04-19,1.0482549911854433,0.7008857818447148,1.356824037731194,SPMO,WBD TPL
2021-04-20,1.0231406146941069,0.6919948482700046,1.3460003320642995,SPMO,WBD PSKY
2021-04-21,1.073742467030149,0.6981925406573687,1.3602153801631924,SPMO,WBD TPL
2021-04-22,1.0479042740064106,0.6896457951649017,1.3430420115648376,SPMO,WBD PSKY
2021-04-23,1.0588095608544708,0.6925055338994076,1.3629331868009096,SPMO,WBD PSKY
2021-04-26,1.0951871267259026,0.6937449398458639,1.3732039045485827,SPMO,WBD TPL
2021-04-27,1.1055743961906248,0.6944407503304733,1.3682729824572293,SPMO,WBD TPL
2021-04-28,1.1367464745685816,0.6943177488989407,1.3580026526351396,SPMO,TPL OXY
2021-04-29,1.0970197265470714,0.6880492113396791,1.3517009954946322,SPMO,TPL OXY
