date,New cash balanced,Cash + deep DCA,DCA advantage growth
2023-09-11,351.6956449390448,187.6149991125137,0.5334584087472302
2023-09-12,340.4426718554264,181.61205779076784,0.5334585608818505
2023-09-13,343.8017682982976,183.40397873032416,0.5334585090650109
2023-09-14,351.8635997611884,187.70463132285133,0.533458509065011
2023-09-15,333.8085390519618,178.0729526338391,0.5334583505250584
2023-09-18,334.56425308040184,178.47612999405686,0.5334584563377301
2023-09-19,332.5488282831614,177.40101976791505,0.5334585621118477
2023-09-20,318.12981255696207,169.70905549576847,0.5334585090650112
2023-09-21,300.0111611560674,160.0434714518519,0.5334583914649643
2023-09-22,300.26400277254896,160.1783519636097,0.533458391563991
2023-09-25,304.22468104736254,162.29128005363123,0.5334586250362944
2023-09-26,290.65684805831125,155.0534040960489,0.5334586304498226
2023-09-27,292.4266070997523,155.99744419371035,0.5334584487399145
2023-09-28,299.5055109915867,159.7737457096629,0.5334584501657169
2023-09-29,300.17967814241183,160.13342119412934,0.5334585678320254
2023-10-02,307.3429066643834,163.9546711202256,0.5334584516676779
2023-10-03,291.07823972961955,155.2781814280942,0.5334585696695533
2023-10-04,302.876412882677,161.5719643660251,0.533458392577477
2023-10-05,299.674094114896,159.8636601706137,0.5334583913326906
2023-10-06,314.75884452890676,167.91078391741635,0.5334585090650115
2023-10-09,319.39385529695744,170.3833874919043,0.5334585642967045
2023-10-10,324.6188077911435,173.17066521872496,0.5334585090650115
2023-10-11,331.52912855966866,176.85705227372674,0.5334585622750068
2023-10-12,327.6526095725801,174.78907259384894,0.5334585090650117
2023-10-13,315.26449469338735,168.18050965960538,0.5334584531098895
2023-10-16,325.88281746265665,173.84499721486085,0.5334586173288562
2023-10-17,322.76475718804784,172.1816061482665,0.5334585090650117
2023-10-18,309.11256650037706,164.89872885855044,0.5334585090650118
2023-10-19,300.85384529323693,160.49306139726914,0.5334585677003376
2023-10-20,287.2859461672208,153.2551325176968,0.5334585090650117
2023-10-23,289.81409778417674,154.6037788693051,0.5334584481961187
2023-10-24,297.98856049814475,158.96453320176934,0.5334585090650117
2023-10-25,276.16192363074725,147.32092804058402,0.5334585090650116
2023-10-26,276.16192363074725,147.32092804058402,0.5334585090650116
2023-10-27,276.16192363074725,147.32092804058402,0.5334585090650116
2023-10-30,276.16192363074725,147.32092804058402,0.5334585090650116
2023-10-31,276.16192363074725,147.32092804058402,0.5334585090650116
2023-11-01,276.16192363074725,147.32092804058402,0.5334585090650116
2023-11-02,276.16192363074725,147.32092804058402,0.5334585090650116
2023-11-03,285.89991472431245,152.51575873739392,0.5334585667311647
2023-11-06,289.1712368233099,154.26087353564108,0.5334585667311647
2023-11-07,297.31147983725947,158.6033877570975,0.5334586738591892
2023-11-08,297.844052579554,158.8874613984905,0.5334585667311647
2023-11-09,290.7688654919968,155.11315816060312,0.533458621500425
2023-11-10,310.1686635065749,165.4621147539426,0.5334585153875003
2023-11-13,307.35381953551604,163.9605280487654,0.5334585667311647
2023-11-14,326.6774930830061,174.26890724339037,0.5334585667311647
2023-11-15,327.5904493388833,174.7559315791389,0.5334585667311647
2023-11-16,328.1229325229813,175.04000522053195,0.5334586152654003
2023-11-17,328.35124621878106,175.16176926706697,0.5334585182306766
2023-11-20,340.06718978915154,181.41177158241143,0.5334586135607212
2023-11-21,333.904869399275,178.1244289794897,0.5334586144249757
2023-11-22,337.78491856038727,180.19422666823587,0.5334584724392358
2023-11-24,336.1111355718802,179.3013646445593,0.5334585667311644
2023-11-27,335.1221742598436,178.77377883529198,0.5334585192105975
2023-11-28,337.78491856038727,180.19422666823587,0.5334584724392358
2023-11-29,336.567643552551,179.54489273762928,0.5334585667311644
2023-11-30,333.75273987602776,178.0432423316692,0.5334585190156139
2023-12-01,336.567643552551,179.5448927376293,0.5334585667311645
