date,equity,units,exposure,allocation
2020-05-07,13169.741547408985,1.0,0.2,TQQQ
2020-05-08,13525.685525726623,1.0,0.67,TQQQ
2020-05-11,13751.060678512069,1.0,0.67,TQQQ
2020-05-12,13587.446565691744,1.0,0.2,TQQQ
2020-05-13,13484.537510565282,2.0,0.2,TQQQ
2020-05-14,13573.968286130632,2.0,0.2,TQQQ
2020-05-15,13886.172227273826,1.0,1.34,TQQQ
2020-05-18,14424.81453535496,1.0,0.67,TQQQ
2020-05-19,14350.865038784983,1.0,0.67,TQQQ
2020-05-20,14913.799967275512,1.0,0.67,TQQQ
2020-05-21,14606.62973265945,1.0,0.67,TQQQ
2020-05-22,14695.132404283046,1.0,0.67,TQQQ
2020-05-26,14654.118767989225,1.0,0.67,TQQQ
2020-05-27,14792.263256516286,1.0,0.67,TQQQ
2020-05-28,14729.081041595546,1.0,0.67,TQQQ
2020-05-29,15136.286507455547,1.0,0.67,TQQQ
2020-06-01,15261.261508083473,1.0,0.67,TQQQ
2020-06-02,15465.054224123076,1.0,0.67,TQQQ
2020-06-03,15605.699075312736,1.0,0.67,TQQQ
2020-06-04,15393.252663665964,1.0,0.67,TQQQ
2020-06-05,16004.572740820286,1.0,0.67,TQQQ
2020-06-08,16243.152423371335,1.0,0.67,TQQQ
2020-06-09,16485.943510017038,1.0,0.67,TQQQ
2020-06-10,16884.545512330053,1.0,0.67,TQQQ
2020-06-11,15218.971051691644,2.0,0.67,TQQQ
2020-06-12,15661.239644536738,2.0,1.34,TQQQ
2020-06-15,16401.194156725553,2.0,1.34,TQQQ
2020-06-16,17562.789837604654,1.0,1.34,TQQQ
2020-06-17,17677.365313755712,1.0,0.67,TQQQ
2020-06-18,17768.73705297983,1.0,0.67,TQQQ
2020-06-19,17752.280144159595,1.0,0.67,TQQQ
2020-06-22,18175.257895129027,1.0,0.67,TQQQ
2020-06-23,18493.27890308484,1.0,0.67,TQQQ
2020-06-24,17763.25679946184,1.0,0.67,TQQQ
2020-06-25,18078.7876268496,1.0,0.67,TQQQ
2020-06-26,17208.112710616144,2.0,0.67,TQQQ
2020-06-29,17945.130075432604,2.0,1.34,TQQQ
2020-06-30,19327.918637175404,1.0,1.34,TQQQ
2020-07-01,19790.740282572122,1.0,0.67,TQQQ
2020-07-02,20284.1021636756,1.0,0.67,SOXL
2020-07-06,21373.94660096805,1.0,0.67,SOXL
2020-07-07,20844.500104738523,1.0,0.67,SOXL
2020-07-08,21422.28618863449,1.0,0.67,SOXL
2020-07-09,21993.1996086864,1.0,0.67,SOXL
2020-07-10,21846.32743675543,1.0,0.67,SOXL
2020-07-13,21115.84261821473,1.0,0.67,SOXL
2020-07-14,21865.41410430058,1.0,0.67,SOXL
2020-07-15,21718.69101734687,1.0,0.67,SOXL
2020-07-16,21541.19278006172,1.0,0.67,SOXL
2020-07-17,21808.52562059919,1.0,0.67,SOXL
2020-07-20,22709.062055144987,1.0,0.67,SOXL
2020-07-21,22387.05276238903,1.0,0.67,SOXL
2020-07-22,22566.912929714046,1.0,0.67,SOXL
2020-07-23,21862.7322483932,1.0,0.67,SOXL
2020-07-24,21164.77206237621,2.0,0.67,SOXL
2020-07-27,23851.24304302285,1.0,1.34,SOXL
2020-07-28,22906.115371594053,1.0,0.67,SOXL
2020-07-29,23900.12421591604,1.0,0.67,SOXL
2020-07-30,24837.397713525228,1.0,0.67,SOXL
2020-07-31,24556.438767632473,1.0,0.67,SOXL
2020-08-03,25535.573275822975,1.0,0.67,SOXL
2020-08-04,25758.018255815376,1.0,0.67,TQQQ
2020-08-05,25895.59510951516,1.0,0.67,TQQQ
2020-08-06,26559.739350786516,1.0,0.67,TQQQ
2020-08-07,25978.2280718447,1.0,0.67,TQQQ
2020-08-10,25743.851129142033,1.0,0.67,TQQQ
2020-08-11,24764.95658176207,2.0,0.67,TQQQ
2020-08-12,27247.45176292649,1.0,1.34,TQQQ
2020-08-13,27375.374029676725,1.0,0.67,TQQQ
2020-08-14,27322.31594730679,1.0,0.67,TQQQ
2020-08-17,27926.62824309448,1.0,0.67,TQQQ
2020-08-18,28476.277706663615,1.0,0.67,TQQQ
2020-08-19,28103.446858338542,1.0,0.67,TQQQ
2020-08-20,28878.090596833958,1.0,0.67,TQQQ
2020-08-21,29282.02386024767,1.0,0.67,TQQQ
2020-08-24,29645.74968009406,1.0,0.67,TQQQ
2020-08-25,30109.404013877374,1.0,0.67,TQQQ
2020-08-26,31400.88087522824,1.0,0.67,TQQQ
2020-08-27,31210.26427016533,1.0,0.67,TQQQ
2020-08-28,31533.40191075194,1.0,0.67,TQQQ
2020-08-31,32022.368608920715,1.0,0.67,TQQQ
2020-09-01,33136.60267755269,1.0,0.67,TQQQ
2020-09-02,35128.24432792528,1.0,0.67,SOXL
2020-09-03,31111.55756953554,2.0,0.67,SOXL
2020-09-04,29955.603501804628,2.0,1.34,SOXL
2020-09-08,27118.789366641256,1.0,0.67,TQQQ
2020-09-09,28621.16923550918,1.0,0.67,SOXL
2020-09-10,27824.76713342224,1.0,0.67,SOXL
2020-09-11,27759.70580590616,1.0,0.67,SOXL
2020-09-14,28935.572675510226,1.0,0.67,SOXL
2020-09-15,29932.444922430997,1.0,0.67,SOXL
2020-09-16,29328.634810311407,1.0,0.67,SOXL
2020-09-17,29238.78278492684,1.0,0.67,SOXL
2020-09-18,28325.701735144932,1.0,0.67,SOXL
2020-09-21,28234.264188776746,2.0,0.67,SOXL
2020-09-22,29605.519704160204,2.0,1.34,SOXL
2020-09-23,29164.67200243291,2.0,0.2,SOXL
2020-09-24,30306.707024136595,2.0,1.34,SOXL
2020-09-25,32059.132854916443,1.0,1.34,SOXL
2020-09-28,33813.0456951249,1.0,0.67,SOXL
2020-09-29,34001.86285615637,1.0,0.67,SOXL
2020-09-30,34032.50043206619,1.0,0.67,SOXL
2020-10-01,35448.21128199669,1.0,0.67,SOXL
2020-10-02,33489.67429801864,1.0,0.67,TQQQ
2020-10-05,34904.882887950414,1.0,0.67,TQQQ
2020-10-06,33648.61005268952,1.0,0.67,TQQQ
2020-10-07,34833.94962980981,1.0,0.67,TQQQ
2020-10-08,35177.547952101515,1.0,0.67,TQQQ
2020-10-09,36226.10695835563,1.0,0.67,TQQQ
2020-10-12,38489.838963423004,1.0,0.67,TQQQ
2020-10-13,38493.18001306366,1.0,0.67,TQQQ
2020-10-14,37856.2845997492,1.0,0.67,TQQQ
2020-10-15,37332.040892301804,1.0,0.67,TQQQ
2020-10-16,36948.44147448657,1.0,0.67,TQQQ
2020-10-19,35718.347099070306,2.0,0.67,TQQQ
2020-10-20,36027.26207711483,2.0,1.34,TQQQ
2020-10-21,35902.0384433114,2.0,1.34,TQQQ
2020-10-22,35926.37474481597,2.0,1.34,TQQQ
2020-10-23,36207.92579468338,2.0,1.34,TQQQ
2020-10-26,33996.213845953396,2.0,1.34,TQQQ
2020-10-27,35072.12913294466,2.0,1.34,TQQQ
2020-10-28,34248.99384593613,3.0,0.2,TQQQ
