date,equity,units,exposure,allocation
2023-09-21,10967781.173238352,3.0,0.2,TQQQ
2023-09-22,10969629.603895478,2.0,0.2,TQQQ
2023-09-25,10998569.650701461,3.0,0.2,TQQQ
2023-09-26,10900466.909202075,3.0,0.2,TQQQ
2023-09-27,10913740.371859036,3.0,0.2,TQQQ
2023-09-28,10966579.400151584,3.0,0.2,TQQQ
2023-09-29,10971516.651698079,3.0,0.2,TQQQ
2023-10-02,11023878.879816355,3.0,0.2,TQQQ
2023-10-03,10907202.018942803,3.0,0.2,TQQQ
2023-10-04,10995622.0805205,3.0,0.2,TQQQ
2023-10-05,10972369.975971833,3.0,0.2,TQQQ
2023-10-06,11082833.874515064,3.0,0.2,TQQQ
2023-10-09,11115474.60136153,3.0,0.2,TQQQ
2023-10-10,11151841.432493493,3.0,0.2,TQQQ
2023-10-11,11199320.842193713,3.0,0.2,TQQQ
2023-10-12,11173130.234997295,3.0,0.2,TQQQ
2023-10-13,11088641.958775787,2.0,0.2,TQQQ
2023-10-16,11163336.560529565,2.0,0.2,TQQQ
2023-10-17,11141974.080797069,2.0,0.2,TQQQ
2023-10-18,11047718.66406483,3.0,0.2,TQQQ
2023-10-19,10988685.377671847,3.0,0.2,TQQQ
2023-10-20,10889571.66670019,3.0,0.2,TQQQ
2023-10-23,10908737.828858174,3.0,0.2,TQQQ
2023-10-24,10970275.434861382,3.0,0.2,TQQQ
2023-10-25,10809568.691568006,3.0,0.2,TQQQ
2023-10-26,10683561.284980359,3.0,0.2,TQQQ
2023-10-27,10714026.392712995,3.0,0.2,TQQQ
2023-10-30,10783171.58779314,3.0,0.2,TQQQ
2023-10-31,10814542.760523872,3.0,0.2,TQQQ
2023-11-01,10926053.679962618,3.0,0.2,TQQQ
2023-11-02,11042065.699213196,3.0,0.2,TQQQ
2023-11-03,11119938.271043843,2.0,0.2,TQQQ
2023-11-06,11145385.567759989,2.0,0.2,TQQQ
2023-11-07,11565807.494966155,2.0,1.34,TQQQ
2023-11-08,11593567.758361822,2.0,1.34,TQQQ
2023-11-09,11538487.256958203,2.0,0.2,TQQQ
2023-11-10,12570069.000698945,2.0,1.34,TQQQ
2023-11-13,12417207.25108353,2.0,1.34,TQQQ
2023-11-14,13463323.055686353,2.0,1.34,TQQQ
2023-11-15,13513739.658563541,2.0,1.34,TQQQ
2023-11-16,13543178.997226214,2.0,1.34,TQQQ
2023-11-17,13555799.988815213,2.0,1.34,TQQQ
2023-11-20,14203942.945118278,1.0,1.34,TQQQ
2023-11-21,14031492.934487795,1.0,0.67,TQQQ
2023-11-22,14140733.288065009,1.0,0.67,TQQQ
2023-11-24,14093789.031402824,1.0,0.67,TQQQ
2023-11-27,14066003.087788157,1.0,0.67,TQQQ
2023-11-28,14140883.284996316,1.0,0.67,TQQQ
2023-11-29,14106742.101996358,1.0,0.67,TQQQ
2023-11-30,14027692.094203373,1.0,0.67,TQQQ
2023-12-01,14106962.122849721,1.0,0.67,TQQQ
2023-12-04,13837767.057863083,2.0,0.67,TQQQ
2023-12-05,13971511.248108158,2.0,1.34,TQQQ
2023-12-06,13638504.620036839,2.0,1.34,TQQQ
2023-12-07,14403571.341122946,2.0,1.34,TQQQ
2023-12-08,14634483.8064355,2.0,1.34,TQQQ
2023-12-11,15133160.825004404,2.0,1.34,TQQQ
2023-12-12,15622807.579018587,2.0,1.34,TQQQ
2023-12-13,16360938.917953672,2.0,1.34,TQQQ
2023-12-14,16324956.825360192,2.0,1.34,TQQQ
2023-12-15,16585697.944226352,2.0,1.34,TQQQ
2023-12-18,17050596.82550879,2.0,1.34,TQQQ
2023-12-19,17391470.530879065,1.0,1.34,TQQQ
2023-12-20,16873740.092264738,1.0,0.67,TQQQ
