is_rank,profile_pair,date,action,symbol,fraction,price,remaining_before,r_multiple,reason
2,volatility_ladder__one_r_invalidation,2023-12-13,scale_out,TQQQ,0.25,23.69129,0.75,3.3857,second volatility pay
2,volatility_ladder__one_r_invalidation,2024-01-02,stop_exit,TQQQ,0.5,23.401406,0.5,3.2234,active stop breached
2,volatility_ladder__one_r_invalidation,2024-01-02,entry,SOXL,1.0,27.628942,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2024-01-19,scale_out,SOXL,0.25,34.348965,1.0,1.9488,first volatility pay
2,volatility_ladder__one_r_invalidation,2024-01-31,stop_exit,SOXL,0.75,31.473176,0.75,1.1148,active stop breached
2,volatility_ladder__one_r_invalidation,2024-01-31,entry,SOXL,1.0,31.629423,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2024-02-22,scale_out,SOXL,0.25,40.812794,1.0,1.8817,first volatility pay
2,volatility_ladder__one_r_invalidation,2024-03-01,scale_out,SOXL,0.25,47.621498,0.75,3.2769,second volatility pay
2,volatility_ladder__one_r_invalidation,2024-03-11,stop_exit,SOXL,0.5,45.649758,0.5,2.8729,active stop breached
2,volatility_ladder__one_r_invalidation,2024-03-11,entry,SOXL,1.0,46.084366,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2024-04-17,stop_exit,SOXL,1.0,38.214312,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2024-04-17,entry,SOXL,1.0,36.546787,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2024-04-19,stop_exit,SOXL,1.0,29.977606,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2024-04-19,entry,SOXL,1.0,30.363611,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2024-05-14,scale_out,SOXL,0.25,42.611618,1.0,1.77,first volatility pay
2,volatility_ladder__one_r_invalidation,2024-05-28,scale_out,SOXL,0.25,53.291637,0.75,3.3133,second volatility pay
2,volatility_ladder__one_r_invalidation,2024-05-31,stop_exit,SOXL,0.5,46.703792,0.5,2.3613,active stop breached
2,volatility_ladder__one_r_invalidation,2024-05-31,entry,SOXL,1.0,47.917114,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2024-06-03,scanner_exit,SOXL,1.0,47.917114,1.0,0.0,target changed to TQQQ
2,volatility_ladder__one_r_invalidation,2024-06-03,entry,TQQQ,1.0,30.936728,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2024-06-13,scale_out,TQQQ,0.25,35.821735,1.0,1.579,first volatility pay
2,volatility_ladder__one_r_invalidation,2024-07-08,scale_out,TQQQ,0.25,40.414837,0.75,3.0637,second volatility pay
2,volatility_ladder__one_r_invalidation,2024-07-11,stop_exit,TQQQ,0.5,38.729968,0.5,2.5191,active stop breached
2,volatility_ladder__one_r_invalidation,2024-07-11,entry,TQQQ,1.0,39.027836,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2024-07-19,stop_exit,TQQQ,1.0,35.125052,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2024-07-19,entry,TQQQ,1.0,34.950451,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2024-07-25,stop_exit,TQQQ,1.0,31.455406,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2024-07-25,entry,TQQQ,1.0,31.118984,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2024-08-05,stop_exit,TQQQ,1.0,27.177206,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2024-08-12,entry,TQQQ,1.0,29.141771,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2024-09-06,scanner_exit,TQQQ,1.0,28.030205,1.0,-0.2091,target changed to CASH
2,volatility_ladder__one_r_invalidation,2024-09-10,entry,TQQQ,1.0,29.854948,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2024-09-24,scale_out,TQQQ,0.25,35.240643,1.0,1.519,first volatility pay
2,volatility_ladder__one_r_invalidation,2024-10-31,stop_exit,TQQQ,0.75,34.654337,0.75,1.3537,active stop breached
2,volatility_ladder__one_r_invalidation,2024-10-31,entry,TQQQ,1.0,34.268589,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2024-11-07,scale_out,TQQQ,0.25,40.732498,1.0,1.8862,first volatility pay
2,volatility_ladder__one_r_invalidation,2024-11-15,stop_exit,TQQQ,0.75,37.150736,0.75,0.841,active stop breached
2,volatility_ladder__one_r_invalidation,2024-11-15,entry,TQQQ,1.0,36.646912,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2024-12-04,scale_out,TQQQ,0.25,42.558182,1.0,1.613,first volatility pay
2,volatility_ladder__one_r_invalidation,2024-12-18,stop_exit,TQQQ,0.75,42.564709,0.75,1.6148,active stop breached
2,volatility_ladder__one_r_invalidation,2024-12-18,entry,TQQQ,1.0,40.50552,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2025-01-13,stop_exit,TQQQ,1.0,36.454968,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2025-01-13,entry,TQQQ,1.0,37.640007,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2025-02-14,scale_out,TQQQ,0.25,44.471951,1.0,1.5271,first volatility pay
2,volatility_ladder__one_r_invalidation,2025-02-24,stop_exit,TQQQ,0.75,40.724643,0.75,0.6895,active stop breached
2,volatility_ladder__one_r_invalidation,2025-02-24,entry,TQQQ,1.0,39.951973,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2025-02-27,stop_exit,TQQQ,1.0,35.956776,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2025-02-27,entry,TQQQ,1.0,35.46666,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2025-03-03,scanner_exit,TQQQ,1.0,34.694359,1.0,-0.1982,target changed to CASH
2,volatility_ladder__one_r_invalidation,2025-05-12,entry,TQQQ,1.0,32.825497,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2025-06-24,scale_out,TQQQ,0.25,38.778873,1.0,1.6554,first volatility pay
2,volatility_ladder__one_r_invalidation,2025-07-21,scale_out,TQQQ,0.25,43.851665,0.75,3.066,second volatility pay
2,volatility_ladder__one_r_invalidation,2025-08-01,stop_exit,TQQQ,0.5,42.17404,0.5,2.5995,active stop breached
2,volatility_ladder__one_r_invalidation,2025-08-01,entry,SOXL,1.0,24.073006,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2025-08-13,scale_out,SOXL,0.25,29.261499,1.0,1.5741,first volatility pay
2,volatility_ladder__one_r_invalidation,2025-08-20,stop_exit,SOXL,0.75,25.037727,0.75,0.2927,active stop breached
2,volatility_ladder__one_r_invalidation,2025-08-20,entry,SOXL,1.0,25.792505,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2025-09-18,scale_out,SOXL,0.25,33.63023,1.0,2.265,first volatility pay
2,volatility_ladder__one_r_invalidation,2025-10-01,scanner_exit,SOXL,0.75,36.860001,0.75,3.1983,target changed to TQQQ
2,volatility_ladder__one_r_invalidation,2025-10-01,entry,TQQQ,1.0,52.261627,1.0,0.0,scanner target TQQQ
2,volatility_ladder__one_r_invalidation,2025-10-29,scale_out,TQQQ,0.25,60.111336,1.0,1.502,first volatility pay
2,volatility_ladder__one_r_invalidation,2025-11-03,scanner_exit,TQQQ,0.75,58.970013,0.75,1.2836,target changed to SOXL
2,volatility_ladder__one_r_invalidation,2025-11-03,entry,SOXL,1.0,48.580002,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2025-11-06,stop_exit,SOXL,1.0,42.370001,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2025-11-06,entry,SOXL,1.0,43.009998,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2025-11-14,stop_exit,SOXL,1.0,35.678568,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2025-11-14,entry,SOXL,1.0,38.860001,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2025-11-20,stop_exit,SOXL,1.0,30.657144,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2025-11-20,entry,SOXL,1.0,30.809999,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2025-12-03,scale_out,SOXL,0.25,46.580002,1.0,1.6703,first volatility pay
2,volatility_ladder__one_r_invalidation,2025-12-12,stop_exit,SOXL,0.75,41.341071,0.75,1.1154,active stop breached
2,volatility_ladder__one_r_invalidation,2025-12-12,entry,SOXL,1.0,41.709999,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2026-01-06,scale_out,SOXL,0.25,54.009998,1.0,1.745,first volatility pay
2,volatility_ladder__one_r_invalidation,2026-01-21,scale_out,SOXL,0.25,63.48,0.75,3.0886,second volatility pay
2,volatility_ladder__one_r_invalidation,2026-02-02,stop_exit,SOXL,0.5,59.263212,0.5,2.4903,active stop breached
2,volatility_ladder__one_r_invalidation,2026-02-02,entry,SOXL,1.0,65.199997,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2026-02-04,stop_exit,SOXL,1.0,54.355712,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2026-02-04,entry,SOXL,1.0,53.189999,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2026-03-30,stop_exit,SOXL,1.0,39.999999,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2026-03-31,entry,SOXL,1.0,47.91,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2026-04-08,scale_out,SOXL,0.25,67.5,1.0,1.8182,first volatility pay
2,volatility_ladder__one_r_invalidation,2026-04-13,scale_out,SOXL,0.25,80.559998,0.75,3.0304,second volatility pay
2,volatility_ladder__one_r_invalidation,2026-04-28,stop_exit,SOXL,0.5,110.071794,0.5,5.7695,active stop breached
2,volatility_ladder__one_r_invalidation,2026-04-28,entry,SOXL,1.0,109.559998,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2026-05-05,scale_out,SOXL,0.25,144.160004,1.0,2.0615,first volatility pay
2,volatility_ladder__one_r_invalidation,2026-05-06,scale_out,SOXL,0.25,165.850006,0.75,3.3537,second volatility pay
2,volatility_ladder__one_r_invalidation,2026-05-12,stop_exit,SOXL,0.5,153.720004,0.5,2.631,active stop breached
2,volatility_ladder__one_r_invalidation,2026-05-12,entry,SOXL,1.0,172.520004,1.0,0.0,scanner target SOXL
2,volatility_ladder__one_r_invalidation,2026-05-19,stop_exit,SOXL,1.0,138.611438,1.0,-1.0,active stop breached
2,volatility_ladder__one_r_invalidation,2026-05-19,entry,SOXL,1.0,151.889999,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2010-07-01,entry,TQQQ,1.0,0.181468,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2010-07-12,scale_out,TQQQ,0.333333,0.209926,1.0,1.0294,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2010-08-04,scale_out,TQQQ,0.333333,0.2395,0.666667,2.0991,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2010-08-12,stop_exit,TQQQ,0.333333,0.209114,0.333333,1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2010-08-12,entry,TQQQ,1.0,0.210471,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2010-08-25,stop_exit,TQQQ,1.0,0.187904,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2010-08-25,entry,TQQQ,1.0,0.1969,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2010-09-03,scale_out,TQQQ,0.333333,0.2232,1.0,1.1166,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2010-09-15,scale_out,TQQQ,0.333333,0.248135,0.666667,2.1753,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2010-11-16,stop_exit,TQQQ,0.333333,0.320108,0.333333,5.2312,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2010-11-16,entry,TQQQ,1.0,0.309344,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2010-12-02,scale_out,TQQQ,0.333333,0.350207,1.0,1.321,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2010-12-21,scale_out,TQQQ,0.333333,0.374819,0.666667,2.1166,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2011-01-03,scanner_exit,TQQQ,0.333333,0.383479,0.333333,2.3965,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2011-01-03,entry,SOXL,1.0,0.775145,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2011-01-10,scale_out,SOXL,0.333333,0.860531,1.0,1.1016,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2011-01-14,scale_out,SOXL,0.333333,0.993691,0.666667,2.8194,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2011-01-20,stop_exit,SOXL,0.333333,0.885794,0.333333,1.4275,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2011-01-20,entry,SOXL,1.0,0.880399,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2011-01-27,scale_out,SOXL,0.333333,0.985045,1.0,1.1795,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2011-01-31,stop_exit,SOXL,0.666667,0.880399,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2011-01-31,entry,SOXL,1.0,0.915584,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2011-02-04,scale_out,SOXL,0.333333,1.058753,1.0,1.3005,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2011-02-23,stop_exit,SOXL,0.666667,0.915584,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2011-02-23,entry,SOXL,1.0,0.932874,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2011-02-25,scale_out,SOXL,0.333333,1.052991,1.0,1.0384,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2011-03-07,stop_exit,SOXL,0.666667,0.932874,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2011-03-07,entry,SOXL,1.0,0.940912,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2011-03-11,stop_exit,SOXL,1.0,0.787451,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2011-03-11,entry,SOXL,1.0,0.817611,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2011-04-01,scanner_exit,SOXL,1.0,0.840663,1.0,0.1409,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2011-04-01,entry,TQQQ,1.0,0.422978,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2011-04-18,stop_exit,TQQQ,1.0,0.38068,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2011-04-18,entry,TQQQ,1.0,0.396282,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2011-04-21,scale_out,TQQQ,0.333333,0.441189,1.0,1.1332,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2011-05-23,time_exit,TQQQ,0.666667,0.40814,0.666667,0.2993,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2011-05-23,entry,TQQQ,1.0,0.40814,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2011-06-06,scanner_exit,TQQQ,1.0,0.384868,1.0,-0.5702,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2011-06-30,entry,TQQQ,1.0,0.408041,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2011-07-07,scale_out,TQQQ,0.333333,0.455431,1.0,1.1614,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2011-07-14,stop_exit,TQQQ,0.666667,0.408041,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2011-07-14,entry,TQQQ,1.0,0.408041,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2011-07-21,scale_out,TQQQ,0.333333,0.449377,1.0,1.013,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2011-08-01,stop_exit,TQQQ,0.666667,0.408041,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2011-08-01,entry,TQQQ,1.0,0.420348,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2011-08-02,scanner_exit,TQQQ,1.0,0.388441,1.0,-0.6931,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2011-10-12,entry,TQQQ,1.0,0.364127,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2011-11-10,time_exit,TQQQ,1.0,0.359809,1.0,-0.0806,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2011-11-10,entry,TQQQ,1.0,0.359809,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2011-11-17,scanner_exit,TQQQ,1.0,0.341349,1.0,-0.3628,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2011-12-01,entry,TQQQ,1.0,0.354649,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2011-12-13,scanner_exit,TQQQ,1.0,0.334949,1.0,-0.4682,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2011-12-27,entry,TQQQ,1.0,0.344724,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-01-12,scale_out,TQQQ,0.333333,0.385166,1.0,1.0965,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2012-01-25,scale_out,TQQQ,0.333333,0.426154,0.666667,2.2078,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2012-04-10,stop_exit,TQQQ,0.333333,0.564418,0.333333,5.9565,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2012-04-10,entry,TQQQ,1.0,0.555667,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-05-08,stop_exit,TQQQ,1.0,0.5001,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2012-05-08,entry,TQQQ,1.0,0.511404,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-05-17,stop_exit,TQQQ,1.0,0.46016,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2012-05-17,entry,TQQQ,1.0,0.44501,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-05-18,scanner_exit,TQQQ,1.0,0.427146,1.0,-0.3762,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2012-05-21,entry,TQQQ,1.0,0.463073,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-06-01,scanner_exit,TQQQ,1.0,0.416427,1.0,-0.9159,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2012-06-06,entry,TQQQ,1.0,0.460691,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-07-03,scale_out,TQQQ,0.333333,0.512099,1.0,1.0621,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2012-07-10,time_exit,TQQQ,0.666667,0.476868,0.666667,0.3342,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2012-07-10,entry,TQQQ,1.0,0.476868,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-07-12,scanner_exit,TQQQ,1.0,0.456721,1.0,-0.4225,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2012-07-13,entry,TQQQ,1.0,0.476569,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-07-25,scanner_exit,TQQQ,1.0,0.456523,1.0,-0.4206,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2012-07-27,entry,TQQQ,1.0,0.510313,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-08-15,scale_out,TQQQ,0.333333,0.564897,1.0,1.0692,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2012-09-06,scale_out,TQQQ,0.333333,0.622657,0.666667,2.2005,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2012-09-26,stop_exit,TQQQ,0.333333,0.593556,0.333333,1.6305,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2012-09-26,entry,TQQQ,1.0,0.591494,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-10-19,stop_exit,TQQQ,1.0,0.532344,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2012-10-19,entry,TQQQ,1.0,0.5251,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-10-23,scanner_exit,TQQQ,1.0,0.517557,1.0,-0.1436,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2012-11-29,entry,TQQQ,1.0,0.525795,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-12-05,scanner_exit,TQQQ,1.0,0.501976,1.0,-0.453,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2012-12-11,entry,TQQQ,1.0,0.526489,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-12-14,scanner_exit,TQQQ,1.0,0.496617,1.0,-0.5674,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2012-12-18,entry,TQQQ,1.0,0.539888,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2012-12-26,scanner_exit,TQQQ,1.0,0.499495,1.0,-0.7482,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2013-01-02,entry,TQQQ,1.0,0.561721,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2013-02-01,time_exit,TQQQ,1.0,0.571248,1.0,0.1696,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2013-02-01,entry,SOXL,1.0,0.530666,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2013-03-07,scale_out,SOXL,0.333333,0.584809,1.0,1.0203,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2013-03-19,time_exit,SOXL,0.666667,0.551595,0.666667,0.3944,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2013-03-19,entry,SOXL,1.0,0.551595,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2013-04-05,stop_exit,SOXL,1.0,0.496436,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2013-04-05,entry,SOXL,1.0,0.518987,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2013-04-10,scale_out,SOXL,0.333333,0.588297,1.0,1.1027,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2013-04-17,stop_exit,SOXL,0.666667,0.518987,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2013-04-17,entry,SOXL,1.0,0.509282,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2013-04-25,scale_out,SOXL,0.333333,0.593302,1.0,1.1356,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2013-05-01,scanner_exit,SOXL,0.666667,0.597245,0.666667,1.1889,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2013-05-01,entry,TQQQ,1.0,0.638735,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2013-05-08,scale_out,TQQQ,0.333333,0.702946,1.0,1.0053,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2013-06-20,time_exit,TQQQ,0.666667,0.648163,0.666667,0.1476,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2013-06-20,entry,TQQQ,1.0,0.648163,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2013-07-01,scanner_exit,TQQQ,1.0,0.672874,1.0,0.3813,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2013-07-01,entry,SOXL,1.0,0.706291,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2013-07-11,scale_out,SOXL,0.333333,0.797288,1.0,1.0847,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2013-08-07,time_exit,SOXL,0.666667,0.73541,0.666667,0.3471,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2013-08-07,entry,SOXL,1.0,0.73541,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2013-08-21,stop_exit,SOXL,1.0,0.661869,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2013-08-21,entry,SOXL,1.0,0.66701,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2013-09-03,scanner_exit,SOXL,1.0,0.677778,1.0,0.1614,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2013-09-03,entry,TQQQ,1.0,0.790875,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2013-09-18,scale_out,TQQQ,0.333333,0.901433,1.0,1.3979,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2013-10-09,time_exit,TQQQ,0.666667,0.828092,0.666667,0.4706,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2013-10-09,entry,TQQQ,1.0,0.828092,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2013-10-14,scale_out,TQQQ,0.333333,0.919198,1.0,1.1002,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2013-10-18,scale_out,TQQQ,0.333333,1.00286,0.666667,2.1105,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2013-12-18,stop_exit,TQQQ,0.333333,1.08227,0.333333,3.0694,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2013-12-18,entry,TQQQ,1.0,1.147955,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2014-01-22,scale_out,TQQQ,0.333333,1.262979,1.0,1.002,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2014-01-24,time_exit,TQQQ,0.666667,1.173858,0.666667,0.2256,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2014-01-24,entry,TQQQ,1.0,1.173858,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2014-02-05,stop_exit,TQQQ,1.0,1.056472,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2014-02-05,entry,TQQQ,1.0,1.087912,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2014-02-10,scale_out,TQQQ,0.333333,1.211372,1.0,1.1348,recover risk
