variant,unit_exposure,max_exposure,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard_pct,equity_dd_guard_exposure,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,trade_events,rotation_resets,open_fallback_count
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,extra_profit,18.0,10,none,none,none,none,2010-06-25 to 2019-12-31,4793.6,-79.25,0.918,2020-01-02 to 2026-05-20,4988.11,-95.3,1.127,260496.77,-95.3,1.005,1.283,59.33,696,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,extra_profit,18.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,2758.52,-68.03,0.901,2020-01-02 to 2026-05-20,2470.32,-73.57,1.027,76797.77,-73.57,0.948,0.937,40.27,696,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,extra_profit,18.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,3080.21,-67.29,0.918,2020-01-02 to 2026-05-20,2709.62,-73.35,1.042,93416.24,-73.35,0.964,0.95,40.27,696,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,extra_profit,18.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,2015.82,-73.5,0.833,2020-01-02 to 2026-05-20,3932.61,-72.7,1.096,89199.49,-75.25,0.949,0.974,42.48,696,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,5.0,15.0,extra_profit,18.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,286.51,-48.56,0.584,2020-01-02 to 2026-05-20,797.44,-56.61,0.86,3422.2,-56.61,0.705,0.5,14.47,696,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,extra_profit,18.0,15,none,none,none,none,2010-06-25 to 2019-12-31,7735.19,-82.57,0.974,2020-01-02 to 2026-05-20,4673.89,-95.36,1.123,391376.68,-95.36,1.031,1.335,64.05,600,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,extra_profit,18.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,2230.46,-70.17,0.858,2020-01-02 to 2026-05-20,2257.49,-74.38,1.008,57401.12,-74.38,0.918,0.98,44.42,600,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,extra_profit,18.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,2492.73,-69.48,0.875,2020-01-02 to 2026-05-20,2476.97,-74.17,1.023,69827.76,-74.17,0.933,0.993,44.42,600,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,extra_profit,18.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1399.34,-78.89,0.774,2020-01-02 to 2026-05-20,5137.77,-72.74,1.132,82092.18,-79.61,0.937,1.016,46.52,600,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,5.0,15.0,extra_profit,18.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,508.74,-46.11,0.697,2020-01-02 to 2026-05-20,396.79,-53.73,0.731,3065.13,-53.73,0.703,0.535,17.6,600,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,none,none,none,none,2010-06-25 to 2019-12-31,9830.53,-71.98,1.017,2020-01-02 to 2026-05-20,20628.17,-89.37,1.316,2154254.23,-89.37,1.148,1.143,43.65,1065,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,2421.99,-67.6,0.909,2020-01-02 to 2026-05-20,9246.45,-61.46,1.309,246602.65,-67.6,1.091,0.824,26.82,1065,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,2705.81,-66.86,0.928,2020-01-02 to 2026-05-20,10116.58,-61.12,1.323,299917.86,-66.86,1.107,0.837,26.82,1065,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,2577.79,-67.07,0.896,2020-01-02 to 2026-05-20,21327.57,-67.9,1.434,600428.81,-73.11,1.145,0.859,29.07,1065,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,5.0,15.0,rebound_from_low,5.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1261.87,-45.83,0.901,2020-01-02 to 2026-05-20,2403.63,-48.5,1.099,35585.37,-48.5,0.977,0.553,13.45,1065,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,none,none,none,none,2010-06-25 to 2019-12-31,8486.19,-71.98,0.999,2020-01-02 to 2026-05-20,21039.19,-89.37,1.319,1899545.28,-89.37,1.14,1.144,43.77,1043,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,2173.41,-67.6,0.89,2020-01-02 to 2026-05-20,9246.45,-61.46,1.309,222286.05,-67.6,1.081,0.823,26.8,1043,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,2429.25,-66.86,0.909,2020-01-02 to 2026-05-20,10116.58,-61.12,1.323,270346.17,-66.86,1.098,0.836,26.8,1043,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,2257.6,-67.07,0.875,2020-01-02 to 2026-05-20,22937.26,-67.9,1.447,568340.12,-73.11,1.141,0.86,29.15,1043,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/15%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,5.0,15.0,rebound_from_low,5.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1132.85,-45.83,0.875,2020-01-02 to 2026-05-20,2403.63,-48.5,1.099,32204.49,-48.5,0.965,0.552,13.48,1043,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,12.0,10,none,none,none,none,2010-06-25 to 2019-12-31,15027.52,-74.55,1.068,2020-01-02 to 2026-05-20,5413.64,-95.02,1.136,872851.27,-95.02,1.081,1.228,56.03,701,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,12.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,2935.42,-66.73,0.928,2020-01-02 to 2026-05-20,2538.96,-78.28,1.037,83736.99,-78.28,0.966,0.899,37.52,701,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,12.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,3277.02,-65.97,0.946,2020-01-02 to 2026-05-20,2784.64,-78.41,1.053,101855.11,-78.41,0.983,0.912,37.52,701,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,12.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,2464.84,-70.1,0.879,2020-01-02 to 2026-05-20,5000.09,-72.42,1.139,136805.45,-73.96,0.991,0.934,39.85,701,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,5.0,20.0,extra_profit,12.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,1876.61,-51.01,1.001,2020-01-02 to 2026-05-20,1375.5,-55.07,0.99,30424.35,-55.07,0.973,0.559,17.12,701,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,12.0,15,none,none,none,none,2010-06-25 to 2019-12-31,13267.66,-75.58,1.049,2020-01-02 to 2026-05-20,4568.89,-94.79,1.117,653109.72,-94.79,1.062,1.25,57.93,621,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,12.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,2356.98,-67.05,0.883,2020-01-02 to 2026-05-20,3479.98,-77.39,1.091,91959.0,-77.39,0.971,0.915,39.12,621,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,12.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,2633.48,-66.29,0.902,2020-01-02 to 2026-05-20,3813.27,-77.52,1.105,111853.99,-77.52,0.987,0.928,39.12,621,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,12.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1916.87,-73.46,0.834,2020-01-02 to 2026-05-20,7153.69,-72.36,1.195,153015.8,-77.24,0.997,0.95,41.48,621,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,5.0,20.0,extra_profit,12.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,418.6,-51.82,0.683,2020-01-02 to 2026-05-20,124.37,-50.33,0.509,1081.55,-53.71,0.6,0.439,10.3,621,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,18.0,10,none,none,none,none,2010-06-25 to 2019-12-31,8048.71,-76.22,0.985,2020-01-02 to 2026-05-20,5578.06,-95.1,1.139,484153.71,-95.1,1.043,1.258,59.38,668,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,18.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,3298.35,-66.73,0.942,2020-01-02 to 2026-05-20,2934.18,-73.57,1.06,107817.94,-73.57,0.984,0.923,40.27,668,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,18.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,3680.79,-65.97,0.96,2020-01-02 to 2026-05-20,3216.66,-73.37,1.075,131140.22,-73.37,1.0,0.936,40.27,668,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,18.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,2333.25,-70.55,0.865,2020-01-02 to 2026-05-20,4520.91,-72.42,1.121,117579.01,-72.42,0.976,0.957,42.48,668,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,5.0,20.0,extra_profit,18.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,2120.44,-51.01,1.004,2020-01-02 to 2026-05-20,1143.4,-56.61,0.948,28795.85,-56.61,0.958,0.584,19.35,668,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,18.0,15,none,none,none,none,2010-06-25 to 2019-12-31,10749.6,-78.2,1.018,2020-01-02 to 2026-05-20,5553.87,-94.37,1.141,641912.71,-94.37,1.06,1.299,64.05,574,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,18.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,2225.52,-67.13,0.867,2020-01-02 to 2026-05-20,2967.0,-74.38,1.058,74548.07,-74.38,0.947,0.956,44.32,574,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,18.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,2487.23,-66.37,0.885,2020-01-02 to 2026-05-20,3252.53,-74.17,1.073,90680.36,-74.17,0.963,0.969,44.32,574,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,extra_profit,18.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,1605.51,-74.0,0.801,2020-01-02 to 2026-05-20,6963.56,-69.32,1.187,125984.61,-75.42,0.977,0.99,46.45,574,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 18%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,5.0,20.0,extra_profit,18.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,2299.58,-51.82,0.974,2020-01-02 to 2026-05-20,103.82,-56.18,0.481,4866.32,-56.18,0.791,0.554,18.85,574,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,none,none,none,none,2010-06-25 to 2019-12-31,11615.9,-71.04,1.047,2020-01-02 to 2026-05-20,18906.12,-89.27,1.308,2330420.17,-89.27,1.158,1.118,43.65,1014,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,2632.92,-66.56,0.934,2020-01-02 to 2026-05-20,8106.44,-60.51,1.301,234628.4,-66.56,1.1,0.812,26.82,1014,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,2940.47,-65.78,0.953,2020-01-02 to 2026-05-20,8870.44,-60.18,1.315,285355.85,-65.78,1.117,0.825,26.82,1014,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,2514.19,-66.92,0.902,2020-01-02 to 2026-05-20,18531.09,-66.1,1.426,509652.74,-71.71,1.144,0.845,29.07,1014,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,5.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,318.68,-45.92,0.604,2020-01-02 to 2026-05-20,1700.04,-51.08,1.096,7787.72,-51.08,0.841,0.486,10.03,1014,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,none,none,none,none,2010-06-25 to 2019-12-31,10118.51,-71.04,1.029,2020-01-02 to 2026-05-20,19718.08,-89.27,1.313,2119397.78,-89.27,1.152,1.12,43.77,996,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,2352.76,-66.56,0.913,2020-01-02 to 2026-05-20,8037.05,-60.51,1.299,208784.48,-66.56,1.089,0.812,26.8,996,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,2628.79,-65.78,0.932,2020-01-02 to 2026-05-20,8794.59,-60.18,1.314,253926.76,-65.78,1.105,0.825,26.8,996,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,2259.56,-66.92,0.883,2020-01-02 to 2026-05-20,20380.33,-66.1,1.443,505668.81,-71.71,1.143,0.846,29.15,996,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=rebound_from_low 5%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,5.0,20.0,rebound_from_low,5.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,386.48,-45.92,0.648,2020-01-02 to 2026-05-20,1700.04,-51.08,1.096,9064.97,-51.08,0.861,0.491,10.38,996,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,8.0,20.0,extra_profit,12.0,10,none,none,none,none,2010-06-25 to 2019-12-31,4325.45,-78.15,0.911,2020-01-02 to 2026-05-20,6542.77,-91.88,1.158,307573.82,-91.88,1.016,1.126,41.88,591,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,8.0,20.0,extra_profit,12.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1114.11,-66.07,0.775,2020-01-02 to 2026-05-20,1666.75,-75.58,0.97,22349.97,-75.58,0.857,0.806,24.93,591,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,8.0,20.0,extra_profit,12.0,10,75,0.25,none,none,2010-06-25 to 2019-12-31,1250.74,-65.29,0.795,2020-01-02 to 2026-05-20,1831.23,-75.72,0.986,27201.66,-75.72,0.874,0.82,24.93,591,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,8.0,20.0,extra_profit,12.0,10,100,0.2,none,none,2010-06-25 to 2019-12-31,939.16,-69.02,0.728,2020-01-02 to 2026-05-20,4229.39,-69.27,1.119,46986.26,-72.67,0.909,0.841,27.3,591,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,8.0,20.0,extra_profit,12.0,10,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,672.32,-44.95,0.73,2020-01-02 to 2026-05-20,1020.49,-55.07,0.938,8957.14,-55.07,0.824,0.584,13.48,591,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,8.0,20.0,extra_profit,12.0,15,none,none,none,none,2010-06-25 to 2019-12-31,4472.42,-80.72,0.913,2020-01-02 to 2026-05-20,3021.8,-92.54,1.058,149294.74,-92.54,0.967,1.151,44.2,520,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,8.0,20.0,extra_profit,12.0,15,75,0.2,none,none,2010-06-25 to 2019-12-31,789.83,-68.62,0.706,2020-01-02 to 2026-05-20,1300.98,-74.55,0.922,12947.38,-74.55,0.801,0.824,26.75,520,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.25, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,8.0,20.0,extra_profit,12.0,15,75,0.25,none,none,2010-06-25 to 2019-12-31,889.97,-67.9,0.726,2020-01-02 to 2026-05-20,1431.41,-74.7,0.938,15767.06,-74.7,0.818,0.837,26.75,520,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=100, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,8.0,20.0,extra_profit,12.0,15,100,0.2,none,none,2010-06-25 to 2019-12-31,672.23,-69.39,0.67,2020-01-02 to 2026-05-20,2650.08,-72.03,1.034,22126.76,-73.4,0.839,0.861,29.25,520,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 12%, max_days=15, trend_sma=75, trend_exp=0.2, dd_guard=0.35, dd_exp=0.25",0.75,2.0,rolling_high,8.0,20.0,extra_profit,12.0,15,75,0.2,35.0,0.25,2010-06-25 to 2019-12-31,607.52,-44.69,0.738,2020-01-02 to 2026-05-20,749.8,-51.6,0.862,6192.74,-51.6,0.787,0.544,11.85,520,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,8.0,20.0,extra_profit,18.0,10,none,none,none,none,2010-06-25 to 2019-12-31,3318.29,-77.39,0.875,2020-01-02 to 2026-05-20,7760.06,-93.21,1.18,281102.42,-93.21,1.01,1.139,43.58,558,123,0
"unit=0.75, cap=2.00, anchor=rolling_high, add=8%/20%, sell=extra_profit 18%, max_days=10, trend_sma=75, trend_exp=0.2, dd_guard=none, dd_exp=none",0.75,2.0,rolling_high,8.0,20.0,extra_profit,18.0,10,75,0.2,none,none,2010-06-25 to 2019-12-31,1296.08,-66.07,0.798,2020-01-02 to 2026-05-20,2534.25,-73.57,1.043,38390.44,-73.57,0.905,0.817,26.3,558,123,0
