date,SOXL/TQQQ Rotation with cash daily scanner,SOXL buy-and-hold,TQQQ buy-and-hold
2020-05-20,-0.342678730363531,-0.5319882920850088,-0.3139081773287028
2020-05-21,-0.3628852238322745,-0.5683507333765785,-0.3349990967529791
2020-05-22,-0.35712347825457524,-0.5620855845503391,-0.32898516306822523
2020-05-26,-0.3598014589832782,-0.5485111029818737,-0.33178035738812084
2020-05-27,-0.3507937645519541,-0.5292243211671288,-0.3223784016384291
2020-05-28,-0.3549325032919688,-0.5601199258939932,-0.3266982904612378
2020-05-29,-0.3283150744748011,-0.5267060859127418,-0.29891583293921986
2020-06-01,-0.3200377914600051,-0.5325720106127344,-0.2902762582704612
2020-06-02,-0.3064855741683731,-0.502474763477724,-0.2761308686529982
2020-06-03,-0.2970719659732668,-0.4588644120272217,-0.26630523254043803
2020-06-04,-0.311354594681427,-0.4446143727031694,-0.281213003238834
2020-06-05,-0.27053569398015775,-0.4041673069574335,-0.2386074840274126
2020-06-08,-0.2543055607815673,-0.40779137536269916,-0.22166696774900685
2020-06-09,-0.23766964346268327,-0.40677783474287954,-0.20430290642563842
2020-06-10,-0.21015948958087027,-0.4013112248297733,-0.17558864980470246
2020-06-11,-0.3264485971649407,-0.5155578190495229,-0.29696766105029704
2020-06-12,-0.31184140598229027,-0.49547249832164486,-0.28172112197488364
2020-06-15,-0.28757733059759083,-0.4733294983882804,-0.25639502273679105
2020-06-16,-0.2499233515693765,-0.4454128209556628,-0.21709295189922062
2020-06-17,-0.24261969115630677,-0.4300571298020107,-0.2094696147025612
2020-06-18,-0.23677704804152677,-0.4326983915442635,-0.20337124264462603
2020-06-19,-0.23783202193254505,-0.44412303736714254,-0.2044723921025764
2020-06-22,-0.21072752252753635,-0.4292586815495173,-0.17618154520869744
2020-06-23,-0.19011524493849952,-0.42426862928819153,-0.15466708073945823
2020-06-24,-0.23783202193254493,-0.4629537508346445,-0.2044723921025764
2020-06-25,-0.21762546364205693,-0.4497411865392521,-0.18338140501934708
2020-06-26,-0.273862799657841,-0.4826803727421535,-0.24208021510134303
2020-06-29,-0.2506538278076488,-0.46488967280121885,-0.21785540063910647
2020-06-30,-0.2075626656762255,-0.42168743021963895,-0.17287816449379934
2020-07-01,-0.17924107319731453,-0.4458696145880221,-0.14331695310084358
2020-07-02,-0.1487025368086059,-0.4252517079331233,-0.12510593700545525
2020-07-06,-0.0804350563082552,-0.37916133468780333,-0.06081646764785675
2020-07-07,-0.11443226388024819,-0.40211434210520347,-0.07928161077022278
2020-07-08,-0.07779531262720363,-0.3773791278355815,-0.043875816051545335
2020-07-09,-0.04111304071629196,-0.3526133156001122,-0.01998983762527895
2020-07-10,-0.05067032818905848,-0.359065859968296,0.0
2020-07-13,-0.09804793964807068,-0.39105256549211276,-0.06178593480658445
2020-07-14,-0.05026076372536914,-0.35878934501767656,-0.04189597126793432
2020-07-15,-0.059772730540268215,-0.3652112914200131,-0.03715615126994776
2020-07-16,-0.07124160979101879,-0.3729544353224731,-0.057807915055892
2020-07-17,-0.05403842519832369,-0.3613398101294226,-0.05340680816040322
2020-07-20,0.0,-0.3219784055422662,0.0
2020-07-21,-0.02116363771049601,-0.33632780892726244,-0.031971005863764446
2020-07-22,-0.0094264005135134,-0.32836970864843573,-0.02076476483697476
2020-07-23,-0.055560566097490716,-0.3596496691566611,-0.09747865829718805
2020-07-24,-0.10056197777775266,-0.39016159805696116,-0.1241762318930627
2020-07-27,-0.015362945569313169,-0.3323948143927391,-0.0771259873123008
2020-07-28,-0.07359738049907638,-0.37187901881616237,-0.11181618073576749
2020-07-29,-0.013595721114558423,-0.33119659805016166,-0.081575495152714
2020-07-30,0.0,-0.2920503764909709,-0.06666133092558002
2020-07-31,-0.016883672201585265,-0.3040031658695329,-0.016315322815736333
2020-08-03,0.0,-0.26258331146145397,0.0
2020-08-04,0.0,-0.2309035828631446,0.0
2020-08-05,0.0,-0.23240936542538648,0.0
2020-08-06,0.0,-0.23520533954902667,0.0
2020-08-07,-0.03267836655261769,-0.26120037406579877,-0.03267836655261769
2020-08-10,-0.045704018099873456,-0.2607395007046598,-0.04570401809987357
2020-08-11,-0.09986290260949904,-0.2852289793107887,-0.09986290260949904
2020-08-12,-0.03252594823058452,-0.2132356374281571,-0.032525948230584634
2020-08-13,-0.025746588141720705,-0.2389847096298371,-0.025746588141720816
2020-08-14,-0.028564958072487934,-0.2416581558991291,-0.028564958072488156
2020-08-17,0.0,-0.21295921313817723,0.0
2020-08-18,0.0,-0.22595650374496434,0.0
2020-08-19,-0.019541316405752518,-0.24098209951002447,-0.01954131640575263
2020-08-20,0.0,-0.2607395007046598,0.0
2020-08-21,0.0,-0.24445417535308922,0.0
2020-08-24,0.0,-0.22355961775661148,0.0
2020-08-25,0.0,-0.19854816051828872,0.0
2020-08-26,0.0,-0.1895144624118722,0.0
2020-08-27,-0.009060332598513465,-0.22110171715784332,-0.009060332598513354
2020-08-28,0.0,-0.17697772785398547,0.0
2020-08-31,0.0,-0.17928241197191874,0.0
2020-09-01,0.0,-0.13306905756905274,0.0
2020-09-02,0.0,-0.055299001055743036,0.0
2020-09-03,-0.1706619716782488,-0.21652353618198128,-0.15355518467540208
2020-09-04,-0.19365752387024848,-0.23824745730903807,-0.18844884781482218
2020-09-08,-0.308472811769537,-0.3467135744815685,-0.3031571028131228
2020-09-09,-0.2512928508302489,-0.2926956082626294,-0.24328202817763644
2020-09-10,-0.2823872484462614,-0.32207051675204634,-0.2870566620072217
2020-09-11,-0.28489180954395354,-0.324436578122953,-0.30264134791757036
2020-09-14,-0.2396811612534091,-0.2817260335199583,-0.2667162665222119
2020-09-15,-0.20058542124331902,-0.24479224887796125,-0.23554721507459708
2020-09-16,-0.22465427450500175,-0.2675301185977156,-0.2722740529931863
2020-09-17,-0.22819965165699008,-0.2708794399348331,-0.3057927206292713
2020-09-18,-0.26417299148796636,-0.30486349000851753,-0.33260753574242297
2020-09-21,-0.26771822468863093,-0.3082126753546758,-0.3247005449912278
2020-09-22,-0.24117724736086843,-0.28313938756018164,-0.2878014836568995
2020-09-23,-0.2976742552366374,-0.336512167337782,-0.35375000812374613
2020-09-24,-0.2771506351756192,-0.3171234829641859,-0.34429607305897625
2020-09-25,-0.2459586865458967,-0.287656417934669,-0.29834404645666
2020-09-28,-0.18438773039529333,-0.22949027415324097,-0.25674666809705626
2020-09-29,-0.17758977308377044,-0.2230682370902649,-0.2645389652846474
2020-09-30,-0.17648393901492587,-0.22202355454076073,-0.2499855603274872
2020-10-01,-0.12535386834154372,-0.17372092569952613,-0.21486278466635844
2020-10-02,-0.19748039660879335,-0.24737317596459518,-0.27960807936977683
2020-10-05,-0.1468642514576859,-0.17390505745844675,-0.2341718534305962
2020-10-06,-0.1926932868334923,-0.1880088611709093,-0.2753108694440328
2020-10-07,-0.15024707370539014,-0.13903008527993055,-0.23720848681110984
2020-10-08,-0.1377366629473391,-0.10913265419448248,-0.22597835760830687
2020-10-09,-0.0993753393528215,-0.06239682252590517,-0.19154282797713784
2020-10-12,-0.015376787000470071,-0.021683395821179174,-0.116140459980688
2020-10-13,-0.01524901789237898,-0.022851376840467563,-0.11602576641708384
2020-10-14,-0.03956797606371476,-0.03833766464538779,-0.13785598827178225
2020-10-15,-0.05941868639191339,-0.045927229424454596,-0.15567523066633115
2020-10-16,-0.07384415519825471,-0.059539199167372714,-0.16862443606328126
2020-10-19,-0.11986458930980526,-0.0746875947686998,-0.20993526358420778
2020-10-20,-0.11418370760120833,-0.07763741999765172,-0.2048357479242342
2020-10-21,-0.11648161410626534,-0.09711839690230717,-0.20689849290094442
2020-10-22,-0.11603457518378157,-0.09395334331506966,-0.20649720273107985
2020-10-23,-0.11086456596643546,-0.10722742085439485,-0.2018562782551897
2020-10-26,-0.15139612892847587,-0.16425658955525957,-0.23823995083463145
2020-10-27,-0.131353917893976,-0.17289119952638876,-0.22024880539742608
2020-10-28,-0.23328827548207143,-0.25520870305875387,-0.3117514768970274
2020-10-29,-0.19428887112627624,-0.19590558419676263,-0.27674316596158655
2020-10-30,-0.250330716666748,-0.23505166976499403,-0.32704984080661514
2020-11-02,-0.2500753823916798,-0.22273016356539277,-0.32682063674974005
2020-11-03,-0.20545830005357602,-0.1764861658663598,-0.2929581630283421
2020-11-04,-0.12218292893466498,-0.0901742452161779,-0.19738716528678935
2020-11-05,-0.00641519415050773,0.0,-0.13544971181525867
2020-11-06,0.0,0.0,-0.1325273600900999
2020-11-09,-0.03819635945174671,-0.03819635945174671,-0.18546946968094413
2020-11-10,-0.12469155328869863,-0.12469155328869852,-0.229416052320769
2020-11-11,-0.029314149150097557,-0.029314149150097446,-0.17761968840880127
2020-11-12,-0.06688614237710133,-0.06688614237710122,-0.18965216911341698
2020-11-13,-0.032265424554380306,-0.032265424554380306,-0.1683951404712395
2020-11-16,0.0,0.0,-0.14925797474965818
2020-11-17,-0.024360398625437263,-0.024360398625437263,-0.15710757295146816
2020-11-18,-0.04506110908905292,-0.04506110908905292,-0.17664602884291403
2020-11-19,-0.0007373685844561662,-0.0007373685844562772,-0.15624814927335273
2020-11-20,-0.016959396864568044,-0.016959396864567933,-0.17337987103244257
2020-11-23,0.0,0.0,-0.17320805952495266
2020-11-24,0.0,0.0,-0.13940293258535685
2020-11-25,-0.010697600548724817,-0.010697600548724595,-0.12318784398343474
2020-11-27,0.0,0.0,-0.09923766767297382
2020-11-30,0.0,0.0,-0.09459683473225
2020-12-01,0.0,0.0,-0.05901555942220438
2020-12-02,0.0,0.0,-0.05523405862442965
2020-12-03,0.0,0.0,-0.05139525681243606
2020-12-04,0.0,0.0,-0.03976397474251847
2020-12-07,0.0,0.0,-0.023491768196710505
2020-12-08,0.0,0.0,-0.014553450724743455
2020-12-09,-0.08552335550081913,-0.08552335550081913,-0.08055918467064238
2020-12-10,-0.08729668461372808,-0.08729668461372797,-0.0692718917563705
2020-12-11,-0.11879421744413499,-0.11879421744413499,-0.07580365816631451
2020-12-14,-0.08560693516747409,-0.0856069351674742,-0.05609348230254507
2020-12-15,-0.04747602023661912,-0.04747602023661912,-0.026757651401682625
2020-12-16,-0.04958274482395364,-0.04958274482395364,-0.010428052306489466
2020-12-17,-0.04449300161847891,-0.04449300161847891,0.0
2020-12-18,-0.056966989909078336,-0.05696698990907845,-0.010893612901892502
2020-12-21,-0.07553195411291647,-0.07553195411291658,-0.01458174030231607
2020-12-22,-0.07895108872363188,-0.07895108872363199,-0.006808383431099685
2020-12-23,-0.0980814773733899,-0.09808147737339012,-0.021787316445663674
2020-12-24,-0.07204591884118916,-0.07204591884118938,-0.009078146714394997
2020-12-28,-0.07732387016200326,-0.0773238701620036,0.0
2020-12-29,-0.08441681733676132,-0.08441681733676165,0.0
2020-12-30,-0.03708136849825705,-0.03708136849825738,-0.0001663795976641902
2020-12-31,-0.026838304918195166,-0.02683830491819561,0.0
2021-01-04,-0.04027321319074195,-0.040273213190742396,-0.043729464219729675
2021-01-05,0.0,0.0,-0.0197470384670847
2021-01-06,-0.0073557848397168835,-0.0073557848397169945,-0.06028629769874472
2021-01-07,0.0,0.0,0.0
2021-01-08,0.0,0.0,0.0
2021-01-11,0.0,0.0,-0.0441978842779035
2021-01-12,0.0,0.0,-0.04834980292407509
2021-01-13,0.0,0.0,-0.029850374094150256
2021-01-14,0.0,0.0,-0.044618348740008695
2021-01-15,-0.06345318471709804,-0.06345318471709793,-0.06784733110014762
2021-01-19,0.0,0.0,-0.027433039271280157
2021-01-20,-0.008336034913542067,-0.008336034913542067,0.0
2021-01-21,0.0,0.0,0.0
2021-01-22,-0.054883098280638865,-0.054883098280638865,-0.009069446275247972
2021-01-25,-0.05082052587955421,-0.05082052587955421,0.0
2021-01-26,-0.09507562341720177,-0.09507562341720177,0.0
2021-01-27,-0.2320431182808832,-0.2320431182808831,-0.08064217646722627
2021-01-28,-0.1859342795473442,-0.1859342795473441,-0.0671050619360759
2021-01-29,-0.22609608976267126,-0.22609608976267126,-0.1252175370465629
2021-02-01,-0.13463525712034774,-0.13463525712034763,-0.06091670644354552
2021-02-02,-0.09524551247709379,-0.09524551247709367,-0.01547096596798403
2021-02-03,-0.15120964838615425,-0.15120964838615414,-0.02678397370246277
2021-02-04,-0.13023281545727972,-0.1302328154572796,0.0
2021-02-05,-0.14912431486130084,-0.14912431486130073,0.0
2021-02-08,-0.07009810364071178,-0.07009810364071156,0.0
2021-02-09,-0.08194576929758357,-0.08194576929758346,-0.000465757556525892
2021-02-10,-0.07326483936278494,-0.07326483936278483,-0.007544528394061389
2021-02-11,0.0,0.0,0.0
2021-02-12,0.0,0.0,0.0
2021-02-16,0.0,0.0,-0.008355178739626878
2021-02-17,-0.055200120788897356,-0.05520012078889758,-0.022159642572977756
2021-02-18,-0.08365154699975041,-0.08365154699975041,-0.03532840363230527
2021-02-19,-0.01681612153470813,-0.01681612153470813,-0.04804289437656595
2021-02-22,-0.12398189922976821,-0.12398189922976821,-0.12178731792189978
2021-02-23,-0.141757221747271,-0.141757221747271,-0.12959769147689648
2021-02-24,-0.0608961313437395,-0.06089613134373939,-0.10861855686257216
2021-02-25,-0.22247492600160057,-0.22247492600160046,-0.20170740929247577
2021-02-26,-0.16897770573379112,-0.1689777057337909,-0.18971937382369963
2021-03-01,-0.0863853415782343,-0.08638534157823408,-0.11906263910305481
2021-03-02,-0.17242716439618921,-0.172427164396189,-0.16129316583608655
2021-03-03,-0.24842207680566086,-0.24842207680566064,-0.2340387315136211
2021-03-04,-0.3564037537784531,-0.3564037537784531,-0.2719098736980534
2021-03-05,-0.2969387394921935,-0.2969387394921935,-0.239306148884593
2021-03-08,-0.40921376763742534,-0.40921376763742534,-0.3043320935085918
2021-03-09,-0.3033787873618876,-0.3033787873618875,-0.2224138511386211
2021-03-10,-0.3405177844424848,-0.3405177844424846,-0.22904378927893032
2021-03-11,-0.2600145683029803,-0.2600145683029802,-0.1755517548965726
2021-03-12,-0.2825554958441663,-0.28255549584416617,-0.1960766917397958
2021-03-15,-0.23640035574627183,-0.23640035574627183,-0.17037523511499364
2021-03-16,-0.20613110054020622,-0.2061311005402061,-0.156752276284565
2021-03-17,-0.17521787432482694,-0.17521787432482694,-0.14612661649719438
2021-03-18,-0.27633002053343714,-0.27633002053343714,-0.22450275463947678
2021-03-19,-0.2540037499953557,-0.2540037499953556,-0.21460355012759025
2021-03-22,-0.2057017020898576,-0.20570170208985739,-0.17273639612023262
2021-03-23,-0.26914424646609736,-0.26914424646609725,-0.18354363345449143
2021-03-24,-0.3000708148555483,-0.3000708148555482,-0.22477522977575792
2021-03-25,-0.29534599635133774,-0.29534599635133774,-0.22895289168953736
2021-03-26,-0.19053916569865537,-0.19053916569865537,-0.19489596614924443
2021-03-29,-0.23134493843515558,-0.23134493843515558,-0.1953500913763796
2021-03-30,-0.2371438019521459,-0.2371438019521459,-0.2067932491165596
2021-03-31,-0.17937109044744248,-0.17937109044744248,-0.17119237034797308
2021-04-01,-0.08916853597843899,-0.08916853597843921,-0.1290525961164023
2021-04-05,-0.03446176530096845,-0.033543492278596765,-0.0767413598685619
2021-04-06,-0.036741312072825716,-0.06833599782742128,-0.07892108841484469
2021-04-07,-0.029618098257695236,-0.06833599782742128,-0.07210979035954534
2021-04-08,0.0,-0.038053907112121976,-0.043138704643336134
2021-04-09,0.0,-0.04471139864153029,-0.025792426758160958
2021-04-12,-0.003915348060145374,-0.07456442868303959,-0.02960678849023246
2021-04-13,0.0,-0.08315509990248393,0.0
2021-04-14,-0.035109889395019245,-0.1136521009533068,-0.035109889395019245
2021-04-15,0.0,-0.06640324035808387,0.0
2021-04-16,0.0,-0.08186631344245998,0.0
2021-04-19,-0.027278520486055835,-0.14951822929421266,-0.027278520486055613
2021-04-20,-0.04856464372030278,-0.1901095983600274,-0.04856464372030267
2021-04-21,-0.02450589638058598,-0.12482009176038,-0.024505896380585868
2021-04-22,-0.06001263076376806,-0.18431081928717663,-0.06001263076376828
2021-04-23,-0.024595340476953997,-0.1377061830336863,-0.02459534047695411
2021-04-26,-0.005276915921834768,-0.09346378714402159,-0.005276915921834879
2021-04-27,-0.018334753817983995,-0.11214874193431801,-0.018334753817984106
2021-04-28,-0.028441222297870272,-0.153384166453586,-0.028441222297870272
2021-04-29,-0.01869267308539979,-0.13426981321294085,-0.01869267308539979
2021-04-30,-0.03711665667683739,-0.20750585113443953,-0.03711665667683739
2021-05-03,-0.05285767458208812,-0.23521096003866881,-0.05285767458208812
2021-05-04,-0.10276369398402707,-0.2704326951495625,-0.10276369398402718
2021-05-05,-0.11322793884938576,-0.25797634010316384,-0.11322793884938587
2021-05-06,-0.09381999875692693,-0.23972086820735572,-0.09381999875692693
2021-05-07,-0.07163943455899824,-0.20686145790442756,-0.07163943455899835
2021-05-10,-0.141400614535237,-0.314245523700599,-0.1414006145352371
2021-05-11,-0.14569371683799393,-0.3103796287632954,-0.14569371683799393
2021-05-12,-0.21071471691157806,-0.39585740695015814,-0.21071471691157817
2021-05-13,-0.1940792580426458,-0.370085182181476,-0.19407925804264592
2021-05-14,-0.14166901826531308,-0.314245523700599,-0.1416690182653132
2021-05-17,-0.15615781882140956,-0.33207125936949955,-0.15615781882140967
2021-05-18,-0.1738663210828736,-0.3494674276997721,-0.1738663210828736
2021-05-19,-0.1708255790112141,-0.3116682885571098,-0.1708255790112141
2021-05-20,-0.12288711540645969,-0.2560433293014073,-0.1228871154064598
2021-05-21,-0.13737605884449933,-0.2667817527698523,-0.13737605884449933
2021-05-24,-0.09417777514239956,-0.21545229801215127,-0.09417777514239967
2021-05-25,-0.08979537162521756,-0.20664663201304367,-0.08979537162521767
2021-05-26,-0.08058327266804144,-0.20149233061434468,-0.08058327266804166
2021-05-27,-0.09131577838153315,-0.18688796998652613,-0.09131577838153326
2021-05-28,-0.08246152725080114,-0.167129223515869,-0.08246152725080125
2021-06-01,-0.09140522247790128,-0.1765791983008489,-0.0914052224779015
2021-06-02,-0.0866648996933036,-0.15832381084918046,-0.08666489969330371
2021-06-03,-0.11537438283930679,-0.2027807792978099,-0.1153743828393069
2021-06-04,-0.0700295837063144,-0.14651176458865411,-0.07002958370631474
2021-06-07,-0.061801369809188045,-0.16433733136927542,-0.061801369809188156
2021-06-08,-0.06072818353471332,-0.18023030956883845,-0.06072818353471343
2021-06-09,-0.05965485437829543,-0.1903242553631318,-0.05965485437829565
2021-06-10,-0.03085592713592411,-0.16154535477854182,-0.03085592713592422
2021-06-11,-0.02316430637603506,-0.1518808074345973,-0.023164306376035282
2021-06-14,0.0,-0.1157996843140282,0.0
2021-06-15,-0.01852500429163728,-0.14006859228579138,-0.018525004291637392
2021-06-16,-0.029034446711737827,-0.15853855229642466,-0.029034446711737938
2021-06-17,0.0,-0.13426981321294085,0.0
2021-06-18,-0.02387473431629139,-0.19848544368808774,-0.02387473431629117
2021-06-21,-0.006012722869889964,-0.18130401680505936,-0.006012722869889742
2021-06-22,0.0,-0.17099507623110277,0.0
2021-06-23,0.0,-0.1613306977754374,0.0
2021-06-24,0.0,-0.1177325262275053,0.0
2021-06-25,-0.0031387483292366625,-0.12675284922971763,-0.0031387483292365514
2021-06-28,0.0,-0.06253721875457074,0.0
2021-06-29,0.0,-0.041275282153204085,0.0
2021-06-30,-0.004388689579398974,-0.04342294995806506,-0.0043886895793990854
2021-07-01,-0.003901071830684333,-0.08573199726941438,-0.003901071830684333
2021-07-02,0.0,-0.06962461539916576,0.0
2021-07-06,0.0,-0.0756382203634004,0.0
2021-07-07,0.0,-0.11429632529503952,0.0
2021-07-08,-0.017332211841756928,-0.14565262991139794,-0.017332211841756928
2021-07-09,-0.0006964924998653643,-0.10291376192900148,-0.0006964924998654753
2021-07-12,0.0,-0.06940995839606134,0.0
2021-07-13,-0.000535208726211156,-0.08465829003319336,-0.000535208726211156
2021-07-14,0.0,-0.0945375788243823,0.0
2021-07-15,-0.020698480801278785,-0.153384166453586,-0.020698480801278785
2021-07-16,-0.044745389180091744,-0.21051240028413776,-0.044745389180091855
2021-07-19,-0.06765080749829921,-0.20879421537376497,-0.06765080749829921
2021-07-20,-0.03690734789169303,-0.1765791983008489,-0.03690734789169303
2021-07-21,-0.01491492710851372,-0.10119566146276837,-0.014914927108513831
2021-07-22,0.0,-0.12503474876348453,0.0
2021-07-23,0.0,-0.1076389182097709,0.0
2021-07-26,0.0,-0.10978624823807304,0.0
2021-07-27,-0.03267000625254912,-0.15918286108229707,-0.03267000625254923
2021-07-28,-0.022095951873428943,-0.1155850273109238,-0.022095951873428943
2021-07-29,-0.01728322486610956,-0.0668325543642928,-0.01728322486610967
2021-07-30,-0.032013529365370275,-0.04664440944328696,-0.0320135293653705
2021-08-02,-0.03230541984289059,-0.02903349966577018,-0.03230541984289059
2021-08-03,-0.015460001568088577,-0.012710954127579055,-0.015460001568088577
2021-08-04,-0.010574229128957002,0.0,-0.010574229128957113
2021-08-05,0.0,-0.009241683166477,0.0
2021-08-06,-0.013021707352929068,-0.020584000379891387,-0.013021707352928957
2021-08-09,-0.007740953189301902,-0.03066590413111203,-0.007740953189301902
2021-08-10,-0.02257102875544703,-0.06637255367513917,-0.02257102875544703
2021-08-11,-0.02785201406475235,-0.07225376742803225,-0.02785201406475224
2021-08-12,-0.017723903884079628,-0.10480979624196596,-0.017723903884079517
2021-08-13,-0.007885303665323362,-0.0867463750312274,-0.007885303665323251
2021-08-16,-0.006148937330859527,-0.09661843009895765,-0.006148937330859194
2021-08-17,-0.032265047352503906,-0.1501784870000763,-0.032265047352503684
2021-08-18,-0.06040639801991399,-0.1879857705910407,-0.060406398019913765
2021-08-19,-0.047023005467057954,-0.16761178406479615,-0.04702300546705762
2021-08-20,-0.017579322262380348,-0.15080869373117323,-0.017579322262380015
2021-08-23,0.0,-0.082335671179253,0.0
2021-08-24,0.0,-0.08149545059450924,0.0
2021-08-25,0.0,-0.059441270654011835,0.0
2021-08-26,-0.016944462484781653,-0.061541739530792894,-0.01694446248478154
2021-08-27,0.0,-0.006511337898911673,0.0
2021-08-30,0.0,0.0,0.0
2021-08-31,-0.0028016768712781914,-0.02492672413651098,-0.0028016768712783024
2021-09-01,0.0,-0.0372852004993004,0.0
2021-09-02,-0.0013971104418727398,-0.030163349911890958,-0.0013971104418727398
2021-09-03,0.0,-0.010473498631338174,0.0
2021-09-07,0.0,-0.02031834191142179,0.0
2021-09-08,-0.010258357265613305,-0.05844163973213812,-0.010258357265613194
2021-09-09,-0.020845745079275724,-0.04587363903899477,-0.020845745079275613
2021-09-10,-0.042874823521650174,-0.02408879153548049,-0.04287482352164995
2021-09-13,-0.045045038419989414,0.0,-0.045045038419989414
2021-09-14,-0.053264919071827066,0.0,-0.053264919071827066
2021-09-15,-0.03228785592580141,0.0,-0.0322878559258013
2021-09-16,-0.03038080243322927,0.0,-0.03038080243322916
2021-09-17,-0.06464126583052443,-0.04727914886858986,-0.06464126583052421
2021-09-20,-0.12218053544784147,-0.11758697703622434,-0.12218053544784124
2021-09-21,-0.12106286111811781,-0.1114732981374188,-0.12106286111811759
2021-09-22,-0.0953505735395358,-0.057265168953289924,-0.09535057353953558
2021-09-23,-0.0702307930781303,-0.019767633887917135,-0.07023079307813007
2021-09-24,-0.06760043967389862,-0.022824353145464937,-0.0676004396738984
2021-09-27,-0.09009007683997905,-0.028123051139150257,-0.09009007683997872
2021-09-28,-0.16597631883522357,-0.13939250389041002,-0.16597631883522335
2021-09-29,-0.1715000294677742,-0.1823922618240139,-0.1715000294677741
2021-09-30,-0.18083784708546913,-0.184022704401674,-0.18083784708546902
2021-10-01,-0.1659106072746217,-0.18341140862690664,-0.1659106072746217
2021-10-04,-0.21720255118436815,-0.2455675046736603,-0.21720255118436815
2021-10-05,-0.1870849101569061,-0.21234960092698363,-0.1870849101569061
2021-10-06,-0.1710397333802015,-0.20399402341994377,-0.1710397333802015
2021-10-07,-0.14861575524749615,-0.17688987869997597,-0.14861575524749615
2021-10-08,-0.1617019157625066,-0.19849164029590582,-0.1617019157625067
2021-10-11,-0.18031173438284132,-0.21785198405102157,-0.1803117343828412
2021-10-12,-0.18866319573756252,-0.24495604864308607,-0.18866319573756252
2021-10-13,-0.16965868753580382,-0.2327286908454752,-0.16965868753580382
2021-10-14,-0.12382442753464606,-0.16343984922492671,-0.12382442753464618
2021-10-15,-0.1075821686033629,-0.1473404707530349,-0.107582168603363
2021-10-18,-0.08081807583733891,-0.12655369006222494,-0.08081807583733902
2021-10-19,-0.06062976152744104,-0.0945585381208901,-0.06062976152744137
2021-10-20,-0.06358935558862866,-0.09924586021190462,-0.06358935558862888
2021-10-21,-0.04682056373690413,-0.07091904381449832,-0.046820563736904575
2021-10-22,-0.07095419804424274,-0.10230257946945231,-0.07095419804424319
2021-10-25,-0.04307232589404186,-0.08171980442060822,-0.043072325894042196
2021-10-26,-0.03412904027609098,-0.08375761725897346,-0.03412904027609154
2021-10-27,-0.026501036414709467,-0.10148751843642889,-0.026501036414710022
2021-10-28,0.0,-0.04218453664477384,0.0
2021-10-29,0.0,-0.02893811217217368,0.0
2021-11-01,0.0,0.0,0.0
2021-11-02,0.0,0.0,0.0
2021-11-03,0.0,0.0,0.0
2021-11-04,0.0,0.0,0.0
2021-11-05,0.0,0.0,0.0
2021-11-08,-0.004104339524858003,0.0,-0.004104339524858003
2021-11-09,-0.024624913160140927,-0.002203372514507307,-0.024624913160141038
2021-11-10,-0.06736628113531495,-0.08797611568203845,-0.06736628113531506
2021-11-11,-0.05980295910712552,-0.02990255025501809,-0.05980295910712563
2021-11-12,-0.029960207979179088,-0.002990304529756904,-0.02996020797917931
2021-11-15,-0.030253381778508337,-0.005351100575505585,-0.030253381778508448
2021-11-16,-0.010201605224900212,0.0,-0.010201605224900323
2021-11-17,-0.009029284690585837,-0.024640948053581302,-0.009029284690585948
2021-11-18,0.0,0.0,0.0
2021-11-19,0.0,0.0,0.0
2021-11-22,-0.03466173526927663,-0.046349138162241066,-0.03466173526927663
2021-11-23,-0.04781516458809354,-0.05640599419313408,-0.04781516458809354
2021-11-24,-0.03900863400382504,-0.025214892094345798,-0.039008634003824816
2021-11-26,-0.09201772886062465,-0.10552400707680276,-0.09201772886062454
2021-11-29,-0.035621409732114806,-0.0029152383698780593,-0.035621409732114584
2021-11-30,-0.07705741317182746,-0.05742612704593919,-0.07705741317182746
2021-12-01,-0.1244211041802793,-0.0794345434714937,-0.1244211041802793
2021-12-02,-0.12317343703974692,-0.0781227721664709,-0.10793699752032238
2021-12-03,-0.12760955053469536,-0.08278680971258623,-0.15276022523174548
2021-12-06,-0.13218433004998087,-0.08759663783100302,-0.13294553141714094
2021-12-07,-0.0020121485294367636,0.0,-0.054758622617780195
2021-12-08,-0.02003349849323688,-0.01805768470752922,-0.041605283485455447
2021-12-09,-0.08643675292546027,-0.08459482174218991,-0.08298519092705858
2021-12-10,-0.0628701793323494,-0.06098073309533436,-0.054589342572037625
2021-12-13,-0.13578866545124102,-0.13404623786219527,-0.0952352221541315
2021-12-14,-0.14715628122928615,-0.14543677308894631,-0.1221630147901338
2021-12-15,-0.05566129050149504,-0.05375730966364456,-0.06407362464472155
2021-12-16,-0.1789021877672764,-0.17724668589621329,-0.1354857241546934
2021-12-17,-0.18264524369595714,-0.18099728859459807,-0.14869570040408053
2021-12-20,-0.2021918653763809,-0.2005833202798749,-0.17415579806703296
2021-12-21,-0.11949350031371975,-0.11771821832417184,-0.11894516075065831
2021-12-22,-0.09342516060369521,-0.0915973194859625,-0.08750127952085718
2021-12-23,-0.06527634002486415,-0.06339174510211287,-0.06582342296517851
2021-12-27,0.0,0.0,-0.021169385113006034
2021-12-28,-0.03384037290469455,-0.03384037290469455,-0.03268592959952232
2021-12-29,-0.02726374416097721,-0.02726374416097732,-0.03421008131665071
2021-12-30,-0.06343326345032474,-0.06343326345032496,-0.04324234869074017
