period_end,filing_date,form,source_type,series,accession,source_url,security_name,ticker_guess,cusip,shares,market_value_usd,pct_value
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,Broadcom Corp.,BRCM,,424039.0,18373610.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,Avago Technologies Ltd.,AVGO,,162768.0,16372833.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,NXP Semiconductors NV,NXPI,,211228.0,16137819.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,"Analog Devices, Inc.",ADI,,282433.0,15680680.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,"Skyworks Solutions, Inc.",SWKS,,185709.0,13502901.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,Lam Research Corp.,LRCX,,137685.0,10923928.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,"Xilinx, Inc.",XLNX,,245813.0,10641245.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,Altera Corp.,ALTR,,258272.0,9540568.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,KLA-Tencor Corp.,KLAC,,121398.0,8536707.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,Linear Technology Corp.,LLTC,,177814.0,8108318.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,NVIDIA Corp.,NVDA,,387324.0,7765846.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,"Microchip Technology, Inc.",MCHP,,169886.0,7663557.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,"Maxim Integrated Products, Inc.",MXIM,,193408.0,6163913.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,Marvell Technology Group Ltd.,MRVL,,421632.0,6113664.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,ON Semiconductor Corp.,ON,,397089.0,4022512.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,"Teradyne, Inc.",TER,,138547.0,2741845.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,"Cree, Inc. *",CREE,,65607.0,2113858.0,
2014-12-31,2015-02-25,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-000809,https://www.sec.gov/Archives/edgar/data/1137360/000093041315000809/c80352_nq.htm,"Advanced Micro Devices, Inc. *",AMD,,635426.0,1696587.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,Intel Corp.,INTC,,2469981.0,77236306.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,Taiwan Semiconductor Manufacturing Co. Ltd.,TSM,,2672367.0,62747177.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Texas Instruments, Inc.",TXN,,392576.0,22449458.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,ASML Holding NV,ASML,,213067.0,21526159.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Micron Technology, Inc.",MU,,749315.0,20328916.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,NXP Semiconductors NV,NXPI,,191524.0,19221349.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,Avago Technologies Ltd.,AVGO,,150513.0,19112141.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,Broadcom Corp.,BRCM,,428732.0,18561952.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Applied Materials, Inc.",AMAT,,800640.0,18062438.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Skyworks Solutions, Inc.",SWKS,,180561.0,17747341.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,ARM Holdings Plc,ARMH,,356387.0,17569879.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Analog Devices, Inc.",ADI,,267440.0,16848720.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Xilinx, Inc.",XLNX,,250378.0,10590989.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,Altera Corp.,ALTR,,241649.0,10369159.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,Linear Technology Corp.,LLTC,,178997.0,8377060.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,Lam Research Corp.,LRCX,,119123.0,8366604.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,NVIDIA Corp.,NVDA,,394903.0,8263345.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Microchip Technology, Inc.",MCHP,,161817.0,7912851.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Maxim Integrated Products, Inc.",MXIM,,183626.0,6392021.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,Marvell Technology Group Ltd.,MRVL,,421737.0,6199534.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,KLA-Tencor Corp.,KLAC,,89309.0,5205822.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,ON Semiconductor Corp.,ON,,374872.0,4539700.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Teradyne, Inc.",TER,,134219.0,2530028.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Cree, Inc.",CREE,,56465.0,2003943.0,
2015-03-31,2015-06-05,N-CSRS,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-002757,https://www.sec.gov/Archives/edgar/data/1137360/000093041315002757/c81493_ncsrs.htm,"Advanced Micro Devices, Inc.",AMD,,529819.0,1419915.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,Intel Corp.,INTC,,2646095.0,80480979.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,Taiwan Semiconductor Manufacturing Co. Ltd.,TSM,,2892670.0,65692536.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,ASML Holding NV,ASML,,247200.0,25740936.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Texas Instruments, Inc.",TXN,,415440.0,21399314.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Skyworks Solutions, Inc.",SWKS,,186715.0,19437032.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Applied Materials, Inc.",AMAT,,1003679.0,19290710.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,Broadcom Corp.,BRCM,,370867.0,19095942.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,ARM Holdings Plc,ARMH,,386499.0,19042806.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,NXP Semiconductors NV,NXPI,,190991.0,18755316.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,Avago Technologies Ltd.,AVGO,,140803.0,18716943.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Micron Technology, Inc.",MU,,887221.0,16715244.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Analog Devices, Inc.",ADI,,249343.0,16004081.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,Altera Corp.,ALTR,,253116.0,12959539.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Xilinx, Inc.",XLNX,,240969.0,10641191.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,Lam Research Corp.,LRCX,,122301.0,9949186.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,Linear Technology Corp.,LLTC,,182259.0,8061316.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Microchip Technology, Inc.",MCHP,,163198.0,7739665.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,NVIDIA Corp.,NVDA,,366703.0,7374397.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Maxim Integrated Products, Inc.",MXIM,,203261.0,7027749.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,Marvell Technology Group Ltd.,MRVL,,411585.0,5426748.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,ON Semiconductor Corp.,ON,,385204.0,4503035.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,KLA-Tencor Corp.,KLAC,,74531.0,4189388.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Teradyne, Inc.",TER,,134062.0,2586056.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Advanced Micro Devices, Inc. *",AMD,,662928.0,1591027.0,
2015-06-30,2015-08-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-003521,https://www.sec.gov/Archives/edgar/data/1137360/000093041315003521/c82219_nq.htm,"Cree, Inc. *",CREE,,50809.0,1322558.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,Intel Corp.,INTC,,1137080.0,34271591.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,Taiwan Semiconductor Manufacturing Co. Ltd.,TSM,,1170008.0,24277666.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,"Qualcomm, Inc.",QCOM,,367258.0,19732772.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,"Texas Instruments, Inc.",TXN,,200751.0,9941190.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,ASML Holding NV,ASML,,104955.0,9233941.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,Broadcom Corp.,BRCM,,165724.0,8523185.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,Avago Technologies Ltd.,AVGO,,67638.0,8455426.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,NXP Semiconductors NV,NXPI,,96790.0,8427505.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,ARM Holdings Plc,ARMH,,191987.0,8303438.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,"Micron Technology, Inc.",MU,,449523.0,6733855.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,"Skyworks Solutions, Inc.",SWKS,,77343.0,6513054.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,"Applied Materials, Inc.",AMAT,,441544.0,6486281.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,"Analog Devices, Inc.",ADI,,94653.0,5339376.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,Altera Corp.,ALTR,,105659.0,5291403.0,
2015-09-30,2015-12-08,N-CSR,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-15-004686,https://www.sec.gov/Archives/edgar/data/1137360/000093041315004686/c83143_ncsr.htm,"Xilinx, Inc.",XLNX,,97561.0,4136586.0,
