Symbol,SignalDate,TradeStartDate,ExpireDate,Score,BreakoutLevel,Target,TargetReturnPct,Stop,CupLowDate,LeftRimDate,RightRimDate,HandleLowDate,CupDepthPct,HandleDepthPctOfCup,CupWidthDays,HandleWidthDays,VolumeNote,CandidateJson
META,2025-08-11,2025-08-12,2025-08-14,84.18,782.91,1042.55,33.16,689.58,2025-04-21,2025-02-14,2025-07-09,2025-07-30,35.18,17.8,98,23,volume condition PASS: handle avg volume 0.79x cup avg; handle avg 0.79x cup avg; latest day 0.60x handle avg,"{""score"": 84.18, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3204, ""bottom_idx"": 3248, ""right_rim_idx"": 3302, ""handle_low_idx"": 3317, ""last_idx"": 3325, ""left_rim_date"": ""2025-02-14"", ""bottom_date"": ""2025-04-21"", ""right_rim_date"": ""2025-07-09"", ""handle_low_date"": ""2025-07-30"", ""last_date"": ""2025-08-11"", ""left_rim_price"": 737.95, ""bottom_price"": 478.31, ""right_rim_price"": 735.8, ""handle_low_price"": 689.58, ""last_close"": 764.08, ""cup_depth_pct"": 35.18, ""handle_depth_pct_of_cup"": 17.8, ""right_rim_gap_pct"": 0.29, ""cup_width_weeks"": 98, ""handle_width_weeks"": 23, ""breakout_level"": 782.91, ""projected_target"": 1042.55, ""volume_note"": ""volume condition PASS: handle avg volume 0.79x cup avg; handle avg 0.79x cup avg; latest day 0.60x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.79x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
META,2025-08-11,2025-08-12,2025-08-14,82.97,782.91,1040.41,32.89,689.58,2025-04-21,2025-01-30,2025-07-09,2025-07-30,35.0,17.95,109,23,volume condition PASS: handle avg volume 0.79x cup avg; handle avg 0.79x cup avg; latest day 0.60x handle avg,"{""score"": 82.97, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3193, ""bottom_idx"": 3248, ""right_rim_idx"": 3302, ""handle_low_idx"": 3317, ""last_idx"": 3325, ""left_rim_date"": ""2025-01-30"", ""bottom_date"": ""2025-04-21"", ""right_rim_date"": ""2025-07-09"", ""handle_low_date"": ""2025-07-30"", ""last_date"": ""2025-08-11"", ""left_rim_price"": 707.95, ""bottom_price"": 478.31, ""right_rim_price"": 735.8, ""handle_low_price"": 689.58, ""last_close"": 764.08, ""cup_depth_pct"": 35.0, ""handle_depth_pct_of_cup"": 17.95, ""right_rim_gap_pct"": 3.79, ""cup_width_weeks"": 109, ""handle_width_weeks"": 23, ""breakout_level"": 782.91, ""projected_target"": 1040.41, ""volume_note"": ""volume condition PASS: handle avg volume 0.79x cup avg; handle avg 0.79x cup avg; latest day 0.60x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.79x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
META,2025-08-11,2025-08-12,2025-08-14,82.75,782.91,1048.66,33.94,689.58,2025-04-07,2025-02-14,2025-06-30,2025-07-30,35.62,21.29,92,29,volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.62x handle avg,"{""score"": 82.75, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3204, ""bottom_idx"": 3239, ""right_rim_idx"": 3296, ""handle_low_idx"": 3317, ""last_idx"": 3325, ""left_rim_date"": ""2025-02-14"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-06-30"", ""handle_low_date"": ""2025-07-30"", ""last_date"": ""2025-08-11"", ""left_rim_price"": 737.95, ""bottom_price"": 480.4, ""right_rim_price"": 746.15, ""handle_low_price"": 689.58, ""last_close"": 764.08, ""cup_depth_pct"": 35.62, ""handle_depth_pct_of_cup"": 21.29, ""right_rim_gap_pct"": 1.1, ""cup_width_weeks"": 92, ""handle_width_weeks"": 29, ""breakout_level"": 782.91, ""projected_target"": 1048.66, ""volume_note"": ""volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.62x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.75x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
META,2025-08-11,2025-08-12,2025-08-14,81.58,782.91,1050.75,34.21,689.58,2025-04-21,2025-01-30,2025-06-30,2025-07-30,35.9,21.12,103,29,volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.62x handle avg,"{""score"": 81.58, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3193, ""bottom_idx"": 3248, ""right_rim_idx"": 3296, ""handle_low_idx"": 3317, ""last_idx"": 3325, ""left_rim_date"": ""2025-01-30"", ""bottom_date"": ""2025-04-21"", ""right_rim_date"": ""2025-06-30"", ""handle_low_date"": ""2025-07-30"", ""last_date"": ""2025-08-11"", ""left_rim_price"": 707.95, ""bottom_price"": 478.31, ""right_rim_price"": 746.15, ""handle_low_price"": 689.58, ""last_close"": 764.08, ""cup_depth_pct"": 35.9, ""handle_depth_pct_of_cup"": 21.12, ""right_rim_gap_pct"": 5.12, ""cup_width_weeks"": 103, ""handle_width_weeks"": 29, ""breakout_level"": 782.91, ""projected_target"": 1050.75, ""volume_note"": ""volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.62x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.75x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
META,2025-08-11,2025-08-12,2025-08-14,80.81,782.91,1048.66,33.94,689.58,2025-04-07,2025-01-30,2025-06-30,2025-07-30,35.62,21.29,103,29,volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.62x handle avg,"{""score"": 80.81, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3193, ""bottom_idx"": 3239, ""right_rim_idx"": 3296, ""handle_low_idx"": 3317, ""last_idx"": 3325, ""left_rim_date"": ""2025-01-30"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-06-30"", ""handle_low_date"": ""2025-07-30"", ""last_date"": ""2025-08-11"", ""left_rim_price"": 707.95, ""bottom_price"": 480.4, ""right_rim_price"": 746.15, ""handle_low_price"": 689.58, ""last_close"": 764.08, ""cup_depth_pct"": 35.62, ""handle_depth_pct_of_cup"": 21.29, ""right_rim_gap_pct"": 5.12, ""cup_width_weeks"": 103, ""handle_width_weeks"": 29, ""breakout_level"": 782.91, ""projected_target"": 1048.66, ""volume_note"": ""volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.62x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.75x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
META,2025-08-11,2025-08-12,2025-08-14,79.82,782.91,1040.46,32.9,689.58,2025-04-07,2025-02-14,2025-07-09,2025-07-30,34.9,17.95,98,23,volume condition PASS: handle avg volume 0.79x cup avg; handle avg 0.79x cup avg; latest day 0.60x handle avg,"{""score"": 79.82, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3204, ""bottom_idx"": 3239, ""right_rim_idx"": 3302, ""handle_low_idx"": 3317, ""last_idx"": 3325, ""left_rim_date"": ""2025-02-14"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-09"", ""handle_low_date"": ""2025-07-30"", ""last_date"": ""2025-08-11"", ""left_rim_price"": 737.95, ""bottom_price"": 480.4, ""right_rim_price"": 735.8, ""handle_low_price"": 689.58, ""last_close"": 764.08, ""cup_depth_pct"": 34.9, ""handle_depth_pct_of_cup"": 17.95, ""right_rim_gap_pct"": 0.29, ""cup_width_weeks"": 98, ""handle_width_weeks"": 23, ""breakout_level"": 782.91, ""projected_target"": 1040.46, ""volume_note"": ""volume condition PASS: handle avg volume 0.79x cup avg; handle avg 0.79x cup avg; latest day 0.60x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.79x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
META,2025-08-11,2025-08-12,2025-08-14,79.5,782.91,1038.31,32.62,689.58,2025-04-07,2025-01-30,2025-07-09,2025-07-30,34.71,18.1,109,23,volume condition PASS: handle avg volume 0.79x cup avg; handle avg 0.79x cup avg; latest day 0.60x handle avg,"{""score"": 79.5, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3193, ""bottom_idx"": 3239, ""right_rim_idx"": 3302, ""handle_low_idx"": 3317, ""last_idx"": 3325, ""left_rim_date"": ""2025-01-30"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-09"", ""handle_low_date"": ""2025-07-30"", ""last_date"": ""2025-08-11"", ""left_rim_price"": 707.95, ""bottom_price"": 480.4, ""right_rim_price"": 735.8, ""handle_low_price"": 689.58, ""last_close"": 764.08, ""cup_depth_pct"": 34.71, ""handle_depth_pct_of_cup"": 18.1, ""right_rim_gap_pct"": 3.79, ""cup_width_weeks"": 109, ""handle_width_weeks"": 23, ""breakout_level"": 782.91, ""projected_target"": 1038.31, ""volume_note"": ""volume condition PASS: handle avg volume 0.79x cup avg; handle avg 0.79x cup avg; latest day 0.60x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.79x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
META,2025-08-11,2025-08-12,2025-08-14,76.06,782.91,1050.75,34.21,689.58,2025-04-21,2025-02-27,2025-06-30,2025-07-30,35.9,21.12,84,29,volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.62x handle avg,"{""score"": 76.06, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3212, ""bottom_idx"": 3248, ""right_rim_idx"": 3296, ""handle_low_idx"": 3317, ""last_idx"": 3325, ""left_rim_date"": ""2025-02-27"", ""bottom_date"": ""2025-04-21"", ""right_rim_date"": ""2025-06-30"", ""handle_low_date"": ""2025-07-30"", ""last_date"": ""2025-08-11"", ""left_rim_price"": 685.9, ""bottom_price"": 478.31, ""right_rim_price"": 746.15, ""handle_low_price"": 689.58, ""last_close"": 764.08, ""cup_depth_pct"": 35.9, ""handle_depth_pct_of_cup"": 21.12, ""right_rim_gap_pct"": 8.07, ""cup_width_weeks"": 84, ""handle_width_weeks"": 29, ""breakout_level"": 782.91, ""projected_target"": 1050.75, ""volume_note"": ""volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.62x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.75x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
CFG,2025-08-11,2025-08-12,2025-08-14,75.06,48.41,65.6,35.51,44.85,2025-04-04,2024-11-25,2025-07-24,2025-08-01,35.5,20.71,163,12,volume condition PASS: handle avg volume 0.84x cup avg; handle avg 0.84x cup avg; latest day 0.86x handle avg,"{""score"": 75.06, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2560, ""bottom_idx"": 2648, ""right_rim_idx"": 2723, ""handle_low_idx"": 2729, ""last_idx"": 2735, ""left_rim_date"": ""2024-11-25"", ""bottom_date"": ""2025-04-04"", ""right_rim_date"": ""2025-07-24"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-11"", ""left_rim_price"": 46.76, ""bottom_price"": 31.23, ""right_rim_price"": 48.41, ""handle_low_price"": 44.85, ""last_close"": 45.86, ""cup_depth_pct"": 35.5, ""handle_depth_pct_of_cup"": 20.71, ""right_rim_gap_pct"": 3.41, ""cup_width_weeks"": 163, ""handle_width_weeks"": 12, ""breakout_level"": 48.41, ""projected_target"": 65.6, ""volume_note"": ""volume condition PASS: handle avg volume 0.84x cup avg; handle avg 0.84x cup avg; latest day 0.86x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.84x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
INCY,2025-08-12,2025-08-13,2025-08-15,86.61,81.82,107.03,30.81,73.81,2025-04-09,2024-12-06,2025-07-30,2025-08-01,32.0,19.67,159,9,volume condition PASS: handle avg volume 0.98x cup avg; handle avg 0.98x cup avg; latest day 0.98x handle avg,"{""score"": 86.61, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4262, ""bottom_idx"": 4345, ""right_rim_idx"": 4421, ""handle_low_idx"": 4423, ""last_idx"": 4430, ""left_rim_date"": ""2024-12-06"", ""bottom_date"": ""2025-04-09"", ""right_rim_date"": ""2025-07-30"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 76.46, ""bottom_price"": 53.56, ""right_rim_price"": 78.77, ""handle_low_price"": 73.81, ""last_close"": 81.61, ""cup_depth_pct"": 32.0, ""handle_depth_pct_of_cup"": 19.67, ""right_rim_gap_pct"": 2.93, ""cup_width_weeks"": 159, ""handle_width_weeks"": 9, ""breakout_level"": 81.82, ""projected_target"": 107.03, ""volume_note"": ""volume condition PASS: handle avg volume 0.98x cup avg; handle avg 0.98x cup avg; latest day 0.98x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.98x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
TFC,2025-08-12,2025-08-13,2025-08-15,82.45,44.13,57.75,30.86,40.16,2025-04-07,2025-01-21,2025-07-10,2025-08-01,30.06,27.53,117,23,volume condition PASS: handle avg volume 0.86x cup avg; handle avg 0.86x cup avg; latest day 1.10x handle avg,"{""score"": 82.45, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4290, ""bottom_idx"": 4343, ""right_rim_idx"": 4407, ""handle_low_idx"": 4423, ""last_idx"": 4430, ""left_rim_date"": ""2025-01-21"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-10"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 45.3, ""bottom_price"": 31.68, ""right_rim_price"": 43.91, ""handle_low_price"": 40.16, ""last_close"": 42.62, ""cup_depth_pct"": 30.06, ""handle_depth_pct_of_cup"": 27.53, ""right_rim_gap_pct"": 3.07, ""cup_width_weeks"": 117, ""handle_width_weeks"": 23, ""breakout_level"": 44.13, ""projected_target"": 57.75, ""volume_note"": ""volume condition PASS: handle avg volume 0.86x cup avg; handle avg 0.86x cup avg; latest day 1.10x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.86x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
BX,2025-08-12,2025-08-13,2025-08-15,82.28,174.96,240.7,37.57,161.01,2025-04-21,2025-01-30,2025-07-25,2025-08-01,36.64,21.23,121,12,volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 1.26x handle avg,"{""score"": 82.28, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4297, ""bottom_idx"": 4352, ""right_rim_idx"": 4418, ""handle_low_idx"": 4423, ""last_idx"": 4430, ""left_rim_date"": ""2025-01-30"", ""bottom_date"": ""2025-04-21"", ""right_rim_date"": ""2025-07-25"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 179.43, ""bottom_price"": 113.69, ""right_rim_price"": 174.96, ""handle_low_price"": 161.01, ""last_close"": 168.67, ""cup_depth_pct"": 36.64, ""handle_depth_pct_of_cup"": 21.23, ""right_rim_gap_pct"": 2.49, ""cup_width_weeks"": 121, ""handle_width_weeks"": 12, ""breakout_level"": 174.96, ""projected_target"": 240.7, ""volume_note"": ""volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 1.26x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.73x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
NKE,2025-08-12,2025-08-13,2025-08-15,81.88,78.55,106.34,35.38,71.22,2025-04-10,2024-12-06,2025-07-28,2025-08-01,35.27,26.36,157,11,volume condition PASS: handle avg volume 0.63x cup avg; handle avg 0.63x cup avg; latest day 0.59x handle avg,"{""score"": 81.88, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4262, ""bottom_idx"": 4346, ""right_rim_idx"": 4419, ""handle_low_idx"": 4423, ""last_idx"": 4430, ""left_rim_date"": ""2024-12-06"", ""bottom_date"": ""2025-04-10"", ""right_rim_date"": ""2025-07-28"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 78.79, ""bottom_price"": 51.0, ""right_rim_price"": 78.55, ""handle_low_price"": 71.22, ""last_close"": 73.55, ""cup_depth_pct"": 35.27, ""handle_depth_pct_of_cup"": 26.36, ""right_rim_gap_pct"": 0.31, ""cup_width_weeks"": 157, ""handle_width_weeks"": 11, ""breakout_level"": 78.55, ""projected_target"": 106.34, ""volume_note"": ""volume condition PASS: handle avg volume 0.63x cup avg; handle avg 0.63x cup avg; latest day 0.59x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.63x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
GOOGL,2025-08-12,2025-08-13,2025-08-15,81.86,204.04,265.35,30.05,187.4,2025-04-07,2025-01-21,2025-07-24,2025-08-01,30.45,16.48,127,13,volume condition PASS: handle avg volume 0.97x cup avg; handle avg 0.97x cup avg; latest day 0.82x handle avg,"{""score"": 81.86, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4290, ""bottom_idx"": 4343, ""right_rim_idx"": 4417, ""handle_low_idx"": 4423, ""last_idx"": 4430, ""left_rim_date"": ""2025-01-21"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-24"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 201.36, ""bottom_price"": 140.04, ""right_rim_price"": 197.5, ""handle_low_price"": 187.4, ""last_close"": 202.88, ""cup_depth_pct"": 30.45, ""handle_depth_pct_of_cup"": 16.48, ""right_rim_gap_pct"": 1.91, ""cup_width_weeks"": 127, ""handle_width_weeks"": 13, ""breakout_level"": 204.04, ""projected_target"": 265.35, ""volume_note"": ""volume condition PASS: handle avg volume 0.97x cup avg; handle avg 0.97x cup avg; latest day 0.82x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.97x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
TFC,2025-08-12,2025-08-13,2025-08-15,81.78,44.13,58.25,32.0,40.16,2025-04-07,2024-11-25,2025-07-24,2025-08-01,30.82,28.13,163,13,volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 1.33x handle avg,"{""score"": 81.78, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4254, ""bottom_idx"": 4343, ""right_rim_idx"": 4417, ""handle_low_idx"": 4423, ""last_idx"": 4430, ""left_rim_date"": ""2024-11-25"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-24"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 45.8, ""bottom_price"": 31.68, ""right_rim_price"": 44.13, ""handle_low_price"": 40.16, ""last_close"": 42.62, ""cup_depth_pct"": 30.82, ""handle_depth_pct_of_cup"": 28.13, ""right_rim_gap_pct"": 3.64, ""cup_width_weeks"": 163, ""handle_width_weeks"": 13, ""breakout_level"": 44.13, ""projected_target"": 58.25, ""volume_note"": ""volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 1.33x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.73x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
BAC,2025-08-12,2025-08-13,2025-08-15,81.55,48.51,64.68,33.33,44.02,2025-04-09,2025-01-16,2025-07-03,2025-08-05,33.33,27.75,115,27,volume condition PASS: handle avg volume 0.90x cup avg; handle avg 0.90x cup avg; latest day 0.91x handle avg,"{""score"": 81.55, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4288, ""bottom_idx"": 4345, ""right_rim_idx"": 4403, ""handle_low_idx"": 4425, ""last_idx"": 4430, ""left_rim_date"": ""2025-01-16"", ""bottom_date"": ""2025-04-09"", ""right_rim_date"": ""2025-07-03"", ""handle_low_date"": ""2025-08-05"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 46.17, ""bottom_price"": 32.34, ""right_rim_price"": 48.51, ""handle_low_price"": 44.02, ""last_close"": 46.73, ""cup_depth_pct"": 33.33, ""handle_depth_pct_of_cup"": 27.75, ""right_rim_gap_pct"": 4.82, ""cup_width_weeks"": 115, ""handle_width_weeks"": 27, ""breakout_level"": 48.51, ""projected_target"": 64.68, ""volume_note"": ""volume condition PASS: handle avg volume 0.90x cup avg; handle avg 0.90x cup avg; latest day 0.91x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.90x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
INCY,2025-08-12,2025-08-13,2025-08-15,81.5,81.82,107.03,30.81,73.81,2025-04-09,2025-02-07,2025-07-30,2025-08-01,32.0,19.67,118,9,volume condition PASS: handle avg volume 0.93x cup avg; handle avg 0.93x cup avg; latest day 0.98x handle avg,"{""score"": 81.5, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4303, ""bottom_idx"": 4345, ""right_rim_idx"": 4421, ""handle_low_idx"": 4423, ""last_idx"": 4430, ""left_rim_date"": ""2025-02-07"", ""bottom_date"": ""2025-04-09"", ""right_rim_date"": ""2025-07-30"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 76.96, ""bottom_price"": 53.56, ""right_rim_price"": 78.77, ""handle_low_price"": 73.81, ""last_close"": 81.61, ""cup_depth_pct"": 32.0, ""handle_depth_pct_of_cup"": 19.67, ""right_rim_gap_pct"": 2.3, ""cup_width_weeks"": 118, ""handle_width_weeks"": 9, ""breakout_level"": 81.82, ""projected_target"": 107.03, ""volume_note"": ""volume condition PASS: handle avg volume 0.93x cup avg; handle avg 0.93x cup avg; latest day 0.98x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.93x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
TFC,2025-08-12,2025-08-13,2025-08-15,81.14,44.13,57.68,30.7,40.16,2025-04-07,2025-01-30,2025-07-10,2025-08-01,29.95,27.69,110,23,volume condition PASS: handle avg volume 0.85x cup avg; handle avg 0.85x cup avg; latest day 1.10x handle avg,"{""score"": 81.14, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4297, ""bottom_idx"": 4343, ""right_rim_idx"": 4407, ""handle_low_idx"": 4423, ""last_idx"": 4430, ""left_rim_date"": ""2025-01-30"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-10"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 45.23, ""bottom_price"": 31.68, ""right_rim_price"": 43.91, ""handle_low_price"": 40.16, ""last_close"": 42.62, ""cup_depth_pct"": 29.95, ""handle_depth_pct_of_cup"": 27.69, ""right_rim_gap_pct"": 2.91, ""cup_width_weeks"": 110, ""handle_width_weeks"": 23, ""breakout_level"": 44.13, ""projected_target"": 57.68, ""volume_note"": ""volume condition PASS: handle avg volume 0.85x cup avg; handle avg 0.85x cup avg; latest day 1.10x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.85x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
GOOGL,2025-08-12,2025-08-13,2025-08-15,80.75,204.04,265.35,30.05,187.4,2025-04-07,2025-01-21,2025-07-30,2025-08-01,30.45,15.91,131,9,volume condition PASS: handle avg volume 0.85x cup avg; handle avg 0.85x cup avg; latest day 0.94x handle avg,"{""score"": 80.75, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4290, ""bottom_idx"": 4343, ""right_rim_idx"": 4421, ""handle_low_idx"": 4423, ""last_idx"": 4430, ""left_rim_date"": ""2025-01-21"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-30"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 201.36, ""bottom_price"": 140.04, ""right_rim_price"": 197.16, ""handle_low_price"": 187.4, ""last_close"": 202.88, ""cup_depth_pct"": 30.45, ""handle_depth_pct_of_cup"": 15.91, ""right_rim_gap_pct"": 2.09, ""cup_width_weeks"": 131, ""handle_width_weeks"": 9, ""breakout_level"": 204.04, ""projected_target"": 265.35, ""volume_note"": ""volume condition PASS: handle avg volume 0.85x cup avg; handle avg 0.85x cup avg; latest day 0.94x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.85x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
