Symbol,SignalDate,TradeStartDate,ExpireDate,Score,BreakoutLevel,Target,TargetReturnPct,Stop,CupLowDate,LeftRimDate,RightRimDate,HandleLowDate,CupDepthPct,HandleDepthPctOfCup,CupWidthDays,HandleWidthDays,VolumeNote,CandidateJson
TSM,2025-08-12,2025-08-13,2025-08-15,71.3,246.14,359.67,46.12,226.85,2025-04-07,2025-01-06,2025-07-17,2025-08-06,46.12,16.99,131,18,volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.62x handle avg,"{""score"": 71.3, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4050, ""bottom_idx"": 4112, ""right_rim_idx"": 4181, ""handle_low_idx"": 4195, ""last_idx"": 4199, ""left_rim_date"": ""2025-01-06"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-17"", ""handle_low_date"": ""2025-08-06"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 218.63, ""bottom_price"": 132.61, ""right_rim_price"": 246.14, ""handle_low_price"": 226.85, ""last_close"": 242.18, ""cup_depth_pct"": 46.12, ""handle_depth_pct_of_cup"": 16.99, ""right_rim_gap_pct"": 11.18, ""cup_width_weeks"": 131, ""handle_width_weeks"": 18, ""breakout_level"": 246.14, ""projected_target"": 359.67, ""volume_note"": ""volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.62x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.75x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
CDNS,2025-08-12,2025-08-13,2025-08-15,67.97,376.45,531.34,41.14,345.48,2025-04-07,2024-12-04,2025-07-31,2025-08-12,41.14,19.99,162,8,volume condition PASS: handle avg volume 0.84x cup avg; handle avg 0.84x cup avg; latest day 0.74x handle avg,"{""score"": 67.97, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4029, ""bottom_idx"": 4112, ""right_rim_idx"": 4191, ""handle_low_idx"": 4199, ""last_idx"": 4199, ""left_rim_date"": ""2024-12-04"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-31"", ""handle_low_date"": ""2025-08-12"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 326.19, ""bottom_price"": 221.56, ""right_rim_price"": 376.45, ""handle_low_price"": 345.48, ""last_close"": 353.61, ""cup_depth_pct"": 41.14, ""handle_depth_pct_of_cup"": 19.99, ""right_rim_gap_pct"": 13.35, ""cup_width_weeks"": 162, ""handle_width_weeks"": 8, ""breakout_level"": 376.45, ""projected_target"": 531.34, ""volume_note"": ""volume condition PASS: handle avg volume 0.84x cup avg; handle avg 0.84x cup avg; latest day 0.74x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.84x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
NVDA,2025-08-12,2025-08-13,2025-08-15,67.6,184.45,272.07,47.5,164.55,2025-04-07,2025-01-07,2025-07-18,2025-07-22,50.29,11.03,131,17,volume condition PASS: handle avg volume 0.60x cup avg; handle avg 0.60x cup avg; latest day 0.95x handle avg,"{""score"": 67.6, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4051, ""bottom_idx"": 4112, ""right_rim_idx"": 4182, ""handle_low_idx"": 4184, ""last_idx"": 4199, ""left_rim_date"": ""2025-01-07"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-18"", ""handle_low_date"": ""2025-07-22"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 153.08, ""bottom_price"": 86.6, ""right_rim_price"": 174.22, ""handle_low_price"": 164.55, ""last_close"": 183.13, ""cup_depth_pct"": 50.29, ""handle_depth_pct_of_cup"": 11.03, ""right_rim_gap_pct"": 12.13, ""cup_width_weeks"": 131, ""handle_width_weeks"": 17, ""breakout_level"": 184.45, ""projected_target"": 272.07, ""volume_note"": ""volume condition PASS: handle avg volume 0.60x cup avg; handle avg 0.60x cup avg; latest day 0.95x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.60x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
MPWR,2025-08-12,2025-08-13,2025-08-15,60.64,839.41,1329.55,58.39,683.14,2025-04-08,2024-10-29,2025-07-09,2025-07-16,52.95,18.67,171,24,volume condition PASS: handle avg volume 0.68x cup avg; handle avg 0.68x cup avg; latest day 1.14x handle avg,"{""score"": 60.64, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4004, ""bottom_idx"": 4113, ""right_rim_idx"": 4175, ""handle_low_idx"": 4180, ""last_idx"": 4199, ""left_rim_date"": ""2024-10-29"", ""bottom_date"": ""2025-04-08"", ""right_rim_date"": ""2025-07-09"", ""handle_low_date"": ""2025-07-16"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 925.69, ""bottom_price"": 435.55, ""right_rim_price"": 774.63, ""handle_low_price"": 683.14, ""last_close"": 835.99, ""cup_depth_pct"": 52.95, ""handle_depth_pct_of_cup"": 18.67, ""right_rim_gap_pct"": 16.32, ""cup_width_weeks"": 171, ""handle_width_weeks"": 24, ""breakout_level"": 839.41, ""projected_target"": 1329.55, ""volume_note"": ""volume condition PASS: handle avg volume 0.68x cup avg; handle avg 0.68x cup avg; latest day 1.14x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.68x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
MCHP,2025-08-12,2025-08-13,2025-08-15,59.45,74.08,115.19,55.49,59.23,2025-04-07,2024-11-25,2025-07-21,2025-08-11,55.49,36.12,160,16,volume condition PASS: handle avg volume 1.05x cup avg; handle avg 1.05x cup avg; latest day 1.18x handle avg,"{""score"": 59.45, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4023, ""bottom_idx"": 4112, ""right_rim_idx"": 4183, ""handle_low_idx"": 4198, ""last_idx"": 4199, ""left_rim_date"": ""2024-11-25"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-21"", ""handle_low_date"": ""2025-08-11"", ""last_date"": ""2025-08-12"", ""left_rim_price"": 68.18, ""bottom_price"": 32.97, ""right_rim_price"": 74.08, ""handle_low_price"": 59.23, ""last_close"": 62.8, ""cup_depth_pct"": 55.49, ""handle_depth_pct_of_cup"": 36.12, ""right_rim_gap_pct"": 7.97, ""cup_width_weeks"": 160, ""handle_width_weeks"": 16, ""breakout_level"": 74.08, ""projected_target"": 115.19, ""volume_note"": ""volume condition PASS: handle avg volume 1.05x cup avg; handle avg 1.05x cup avg; latest day 1.18x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 1.05x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AVGO,2025-08-14,2025-08-15,2025-08-19,63.91,315.54,483.75,53.31,280.0,2025-04-07,2024-12-16,2025-07-31,2025-08-01,55.11,14.98,154,10,volume condition PASS: handle avg volume 0.61x cup avg; handle avg 0.61x cup avg; latest day 0.90x handle avg,"{""score"": 63.91, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3866, ""bottom_idx"": 3941, ""right_rim_idx"": 4020, ""handle_low_idx"": 4021, ""last_idx"": 4030, ""left_rim_date"": ""2024-12-16"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-31"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-14"", ""left_rim_price"": 248.44, ""bottom_price"": 136.99, ""right_rim_price"": 305.2, ""handle_low_price"": 280.0, ""last_close"": 309.46, ""cup_depth_pct"": 55.11, ""handle_depth_pct_of_cup"": 14.98, ""right_rim_gap_pct"": 18.6, ""cup_width_weeks"": 154, ""handle_width_weeks"": 10, ""breakout_level"": 315.54, ""projected_target"": 483.75, ""volume_note"": ""volume condition PASS: handle avg volume 0.61x cup avg; handle avg 0.61x cup avg; latest day 0.90x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.61x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
QRVO,2025-08-15,2025-08-18,2025-08-20,80.43,91.43,133.31,45.81,81.54,2025-04-08,2025-01-24,2025-07-10,2025-08-01,45.85,23.28,114,26,volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.70x handle avg,"{""score"": 80.43, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 2530, ""bottom_idx"": 2581, ""right_rim_idx"": 2644, ""handle_low_idx"": 2660, ""last_idx"": 2670, ""left_rim_date"": ""2025-01-24"", ""bottom_date"": ""2025-04-08"", ""right_rim_date"": ""2025-07-10"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-15"", ""left_rim_price"": 91.33, ""bottom_price"": 49.46, ""right_rim_price"": 91.29, ""handle_low_price"": 81.54, ""last_close"": 89.35, ""cup_depth_pct"": 45.85, ""handle_depth_pct_of_cup"": 23.28, ""right_rim_gap_pct"": 0.05, ""cup_width_weeks"": 114, ""handle_width_weeks"": 26, ""breakout_level"": 91.43, ""projected_target"": 133.31, ""volume_note"": ""volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.70x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.75x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
NXPI,2025-08-18,2025-08-19,2025-08-21,74.78,233.12,337.24,44.66,200.37,2025-04-08,2025-02-20,2025-07-10,2025-08-06,41.74,31.45,96,27,volume condition PASS: handle avg volume 0.91x cup avg; handle avg 0.91x cup avg; latest day 0.87x handle avg,"{""score"": 74.78, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3657, ""bottom_idx"": 3690, ""right_rim_idx"": 3753, ""handle_low_idx"": 3772, ""last_idx"": 3780, ""left_rim_date"": ""2025-02-20"", ""bottom_date"": ""2025-04-08"", ""right_rim_date"": ""2025-07-10"", ""handle_low_date"": ""2025-08-06"", ""last_date"": ""2025-08-18"", ""left_rim_price"": 249.44, ""bottom_price"": 145.32, ""right_rim_price"": 233.12, ""handle_low_price"": 200.37, ""last_close"": 228.73, ""cup_depth_pct"": 41.74, ""handle_depth_pct_of_cup"": 31.45, ""right_rim_gap_pct"": 6.54, ""cup_width_weeks"": 96, ""handle_width_weeks"": 27, ""breakout_level"": 233.12, ""projected_target"": 337.24, ""volume_note"": ""volume condition PASS: handle avg volume 0.91x cup avg; handle avg 0.91x cup avg; latest day 0.87x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.91x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
MU,2025-08-19,2025-08-20,2025-08-22,76.46,128.41,181.74,41.53,103.23,2025-04-07,2024-12-18,2025-07-30,2025-08-01,46.49,21.55,151,14,volume condition PASS: handle avg volume 0.83x cup avg; handle avg 0.83x cup avg; latest day 0.58x handle avg,"{""score"": 76.46, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4039, ""bottom_idx"": 4112, ""right_rim_idx"": 4190, ""handle_low_idx"": 4192, ""last_idx"": 4204, ""left_rim_date"": ""2024-12-18"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-30"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-19"", ""left_rim_price"": 111.48, ""bottom_price"": 61.39, ""right_rim_price"": 114.72, ""handle_low_price"": 103.23, ""last_close"": 121.87, ""cup_depth_pct"": 46.49, ""handle_depth_pct_of_cup"": 21.55, ""right_rim_gap_pct"": 2.83, ""cup_width_weeks"": 151, ""handle_width_weeks"": 14, ""breakout_level"": 128.41, ""projected_target"": 181.74, ""volume_note"": ""volume condition PASS: handle avg volume 0.83x cup avg; handle avg 0.83x cup avg; latest day 0.58x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.83x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
OLED,2025-08-19,2025-08-20,2025-08-22,74.06,150.51,209.98,39.51,133.52,2025-04-08,2024-12-16,2025-08-01,2025-08-11,36.8,28.56,155,12,volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 0.71x handle avg,"{""score"": 74.06, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4037, ""bottom_idx"": 4113, ""right_rim_idx"": 4192, ""handle_low_idx"": 4198, ""last_idx"": 4204, ""left_rim_date"": ""2024-12-16"", ""bottom_date"": ""2025-04-08"", ""right_rim_date"": ""2025-08-01"", ""handle_low_date"": ""2025-08-11"", ""last_date"": ""2025-08-19"", ""left_rim_price"": 161.59, ""bottom_price"": 102.12, ""right_rim_price"": 150.51, ""handle_low_price"": 133.52, ""last_close"": 139.01, ""cup_depth_pct"": 36.8, ""handle_depth_pct_of_cup"": 28.56, ""right_rim_gap_pct"": 6.86, ""cup_width_weeks"": 155, ""handle_width_weeks"": 12, ""breakout_level"": 150.51, ""projected_target"": 209.98, ""volume_note"": ""volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 0.71x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""prior uptrend is not strong, so continuation quality is weaker"", ""handle avg volume 0.82x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
MCHP,2025-08-19,2025-08-20,2025-08-22,70.39,69.65,106.33,52.66,59.23,2025-04-07,2024-11-25,2025-07-29,2025-08-11,52.66,28.4,166,15,volume condition PASS: handle avg volume 0.93x cup avg; handle avg 0.93x cup avg; latest day 0.53x handle avg,"{""score"": 70.39, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4023, ""bottom_idx"": 4112, ""right_rim_idx"": 4189, ""handle_low_idx"": 4198, ""last_idx"": 4204, ""left_rim_date"": ""2024-11-25"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-29"", ""handle_low_date"": ""2025-08-11"", ""last_date"": ""2025-08-19"", ""left_rim_price"": 68.18, ""bottom_price"": 32.97, ""right_rim_price"": 69.65, ""handle_low_price"": 59.23, ""last_close"": 63.0, ""cup_depth_pct"": 52.66, ""handle_depth_pct_of_cup"": 28.4, ""right_rim_gap_pct"": 2.11, ""cup_width_weeks"": 166, ""handle_width_weeks"": 15, ""breakout_level"": 69.65, ""projected_target"": 106.33, ""volume_note"": ""volume condition PASS: handle avg volume 0.93x cup avg; handle avg 0.93x cup avg; latest day 0.53x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.93x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
SNPS,2025-08-19,2025-08-20,2025-08-22,69.3,651.73,904.48,38.78,588.37,2025-04-07,2024-12-04,2025-07-23,2025-07-28,40.87,11.92,156,19,volume condition PASS: handle avg volume 0.93x cup avg; handle avg 0.93x cup avg; latest day 0.87x handle avg,"{""score"": 69.3, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4029, ""bottom_idx"": 4112, ""right_rim_idx"": 4185, ""handle_low_idx"": 4188, ""last_idx"": 4204, ""left_rim_date"": ""2024-12-04"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-23"", ""handle_low_date"": ""2025-07-28"", ""last_date"": ""2025-08-19"", ""left_rim_price"": 592.99, ""bottom_price"": 365.74, ""right_rim_price"": 618.49, ""handle_low_price"": 588.37, ""last_close"": 612.79, ""cup_depth_pct"": 40.87, ""handle_depth_pct_of_cup"": 11.92, ""right_rim_gap_pct"": 4.12, ""cup_width_weeks"": 156, ""handle_width_weeks"": 19, ""breakout_level"": 651.73, ""projected_target"": 904.48, ""volume_note"": ""volume condition PASS: handle avg volume 0.93x cup avg; handle avg 0.93x cup avg; latest day 0.87x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.93x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ADI,2025-08-19,2025-08-20,2025-08-22,67.36,235.76,315.25,33.72,227.39,2025-04-07,2024-11-26,2025-08-13,2025-08-19,33.72,10.53,176,4,volume condition PASS: handle avg volume 0.87x cup avg; handle avg 0.87x cup avg; latest day 1.37x handle avg,"{""score"": 67.36, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4024, ""bottom_idx"": 4112, ""right_rim_idx"": 4200, ""handle_low_idx"": 4204, ""last_idx"": 4204, ""left_rim_date"": ""2024-11-26"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-08-13"", ""handle_low_date"": ""2025-08-19"", ""last_date"": ""2025-08-19"", ""left_rim_price"": 228.08, ""bottom_price"": 156.27, ""right_rim_price"": 235.76, ""handle_low_price"": 227.39, ""last_close"": 228.01, ""cup_depth_pct"": 33.72, ""handle_depth_pct_of_cup"": 10.53, ""right_rim_gap_pct"": 3.26, ""cup_width_weeks"": 176, ""handle_width_weeks"": 4, ""breakout_level"": 235.76, ""projected_target"": 315.25, ""volume_note"": ""volume condition PASS: handle avg volume 0.87x cup avg; handle avg 0.87x cup avg; latest day 1.37x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.87x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
CDNS,2025-08-19,2025-08-20,2025-08-22,65.85,376.45,531.34,41.14,344.79,2025-04-07,2024-12-04,2025-07-31,2025-08-15,41.14,20.44,162,13,volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 1.12x handle avg,"{""score"": 65.85, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4029, ""bottom_idx"": 4112, ""right_rim_idx"": 4191, ""handle_low_idx"": 4202, ""last_idx"": 4204, ""left_rim_date"": ""2024-12-04"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-31"", ""handle_low_date"": ""2025-08-15"", ""last_date"": ""2025-08-19"", ""left_rim_price"": 326.19, ""bottom_price"": 221.56, ""right_rim_price"": 376.45, ""handle_low_price"": 344.79, ""last_close"": 346.88, ""cup_depth_pct"": 41.14, ""handle_depth_pct_of_cup"": 20.44, ""right_rim_gap_pct"": 13.35, ""cup_width_weeks"": 162, ""handle_width_weeks"": 13, ""breakout_level"": 376.45, ""projected_target"": 531.34, ""volume_note"": ""volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 1.12x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.80x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AMAT,2025-08-19,2025-08-20,2025-08-22,65.27,199.65,276.8,38.64,160.31,2025-04-07,2025-01-22,2025-07-15,2025-08-19,38.65,50.98,119,25,volume condition PASS: handle avg volume 1.01x cup avg; handle avg 1.01x cup avg; latest day 1.18x handle avg,"{""score"": 65.27, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4060, ""bottom_idx"": 4112, ""right_rim_idx"": 4179, ""handle_low_idx"": 4204, ""last_idx"": 4204, ""left_rim_date"": ""2025-01-22"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-15"", ""handle_low_date"": ""2025-08-19"", ""last_date"": ""2025-08-19"", ""left_rim_price"": 198.07, ""bottom_price"": 122.49, ""right_rim_price"": 199.65, ""handle_low_price"": 160.31, ""last_close"": 161.04, ""cup_depth_pct"": 38.65, ""handle_depth_pct_of_cup"": 50.98, ""right_rim_gap_pct"": 0.79, ""cup_width_weeks"": 119, ""handle_width_weeks"": 25, ""breakout_level"": 199.65, ""projected_target"": 276.8, ""volume_note"": ""volume condition PASS: handle avg volume 1.01x cup avg; handle avg 1.01x cup avg; latest day 1.18x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 1.01x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
TSM,2025-08-19,2025-08-20,2025-08-22,64.16,246.14,359.67,46.12,226.85,2025-04-07,2025-01-06,2025-07-17,2025-08-06,46.12,16.99,131,23,volume condition PASS: handle avg volume 0.72x cup avg; handle avg 0.72x cup avg; latest day 1.28x handle avg,"{""score"": 64.16, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4050, ""bottom_idx"": 4112, ""right_rim_idx"": 4181, ""handle_low_idx"": 4195, ""last_idx"": 4204, ""left_rim_date"": ""2025-01-06"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-17"", ""handle_low_date"": ""2025-08-06"", ""last_date"": ""2025-08-19"", ""left_rim_price"": 218.63, ""bottom_price"": 132.61, ""right_rim_price"": 246.14, ""handle_low_price"": 226.85, ""last_close"": 230.69, ""cup_depth_pct"": 46.12, ""handle_depth_pct_of_cup"": 16.99, ""right_rim_gap_pct"": 11.18, ""cup_width_weeks"": 131, ""handle_width_weeks"": 23, ""breakout_level"": 246.14, ""projected_target"": 359.67, ""volume_note"": ""volume condition PASS: handle avg volume 0.72x cup avg; handle avg 0.72x cup avg; latest day 1.28x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.72x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
NVDA,2025-08-19,2025-08-20,2025-08-22,63.06,184.45,272.07,47.5,164.55,2025-04-07,2025-01-07,2025-07-18,2025-07-22,50.29,11.03,131,22,volume condition PASS: handle avg volume 0.60x cup avg; handle avg 0.60x cup avg; latest day 1.20x handle avg,"{""score"": 63.06, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4051, ""bottom_idx"": 4112, ""right_rim_idx"": 4182, ""handle_low_idx"": 4184, ""last_idx"": 4204, ""left_rim_date"": ""2025-01-07"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-18"", ""handle_low_date"": ""2025-07-22"", ""last_date"": ""2025-08-19"", ""left_rim_price"": 153.08, ""bottom_price"": 86.6, ""right_rim_price"": 174.22, ""handle_low_price"": 164.55, ""last_close"": 175.61, ""cup_depth_pct"": 50.29, ""handle_depth_pct_of_cup"": 11.03, ""right_rim_gap_pct"": 12.13, ""cup_width_weeks"": 131, ""handle_width_weeks"": 22, ""breakout_level"": 184.45, ""projected_target"": 272.07, ""volume_note"": ""volume condition PASS: handle avg volume 0.60x cup avg; handle avg 0.60x cup avg; latest day 1.20x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.60x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
TXN,2025-08-19,2025-08-20,2025-08-22,59.97,215.64,296.3,37.4,174.32,2025-04-11,2025-02-21,2025-07-11,2025-08-01,37.41,51.23,96,27,volume condition PASS: handle avg volume 0.98x cup avg; handle avg 0.98x cup avg; latest day 0.75x handle avg,"{""score"": 59.97, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 4081, ""bottom_idx"": 4116, ""right_rim_idx"": 4177, ""handle_low_idx"": 4192, ""last_idx"": 4204, ""left_rim_date"": ""2025-02-21"", ""bottom_date"": ""2025-04-11"", ""right_rim_date"": ""2025-07-11"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-19"", ""left_rim_price"": 198.44, ""bottom_price"": 134.98, ""right_rim_price"": 215.64, ""handle_low_price"": 174.32, ""last_close"": 191.97, ""cup_depth_pct"": 37.41, ""handle_depth_pct_of_cup"": 51.23, ""right_rim_gap_pct"": 7.98, ""cup_width_weeks"": 96, ""handle_width_weeks"": 27, ""breakout_level"": 215.64, ""projected_target"": 296.3, ""volume_note"": ""volume condition PASS: handle avg volume 0.98x cup avg; handle avg 0.98x cup avg; latest day 0.75x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.98x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AVGO,2025-08-21,2025-08-22,2025-08-26,56.65,315.54,483.75,53.31,280.0,2025-04-07,2024-12-16,2025-07-31,2025-08-01,55.11,14.98,154,15,volume condition PASS: handle avg volume 0.63x cup avg; handle avg 0.63x cup avg; latest day 0.83x handle avg,"{""score"": 56.65, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3866, ""bottom_idx"": 3941, ""right_rim_idx"": 4020, ""handle_low_idx"": 4021, ""last_idx"": 4035, ""left_rim_date"": ""2024-12-16"", ""bottom_date"": ""2025-04-07"", ""right_rim_date"": ""2025-07-31"", ""handle_low_date"": ""2025-08-01"", ""last_date"": ""2025-08-21"", ""left_rim_price"": 248.44, ""bottom_price"": 136.99, ""right_rim_price"": 305.2, ""handle_low_price"": 280.0, ""last_close"": 287.95, ""cup_depth_pct"": 55.11, ""handle_depth_pct_of_cup"": 14.98, ""right_rim_gap_pct"": 18.6, ""cup_width_weeks"": 154, ""handle_width_weeks"": 15, ""breakout_level"": 315.54, ""projected_target"": 483.75, ""volume_note"": ""volume condition PASS: handle avg volume 0.63x cup avg; handle avg 0.63x cup avg; latest day 0.83x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.63x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
