date,same_close_equity,next_day_equity,same_exposure,next_exposure,allocation
2015-08-26,458.07230979616503,5.46916597205781,0.2,0.2,TQQQ
2015-08-27,465.2312255747003,5.554640028741602,0.2,0.2,TQQQ
2015-08-28,465.155804480548,5.553739536673228,0.2,0.2,TQQQ
2015-08-31,461.70146362562605,5.512496346339293,0.2,0.2,TQQQ
2015-09-01,453.32459423404583,5.412480501571924,0.2,0.2,TQQQ
2015-09-02,460.69965447471975,5.500535220548757,0.2,0.2,TQQQ
2015-09-03,459.179096364412,5.482380478387782,0.2,0.2,TQQQ
2015-09-04,456.10723071970665,5.445703860536264,0.2,0.2,TQQQ
2015-09-08,463.8504255942603,5.538153932320271,0.2,0.2,TQQQ
2015-09-09,460.6211959289337,5.499598462749489,0.2,0.2,TQQQ
2015-09-10,463.56670234198435,5.534766411346738,0.2,0.2,TQQQ
2015-09-11,465.06585029945023,5.5526655264443106,0.2,0.2,TQQQ
2015-09-14,464.2350992400415,5.542746753079924,0.2,0.2,TQQQ
2015-09-15,467.47617886014734,5.581443705486632,0.2,0.2,TQQQ
2015-09-16,469.0389816271436,5.60010282879862,0.2,0.2,TQQQ
2015-09-17,469.2975503363635,5.603190016466727,0.2,0.2,TQQQ
2015-09-18,465.3260745698177,5.5557724807267705,0.2,0.2,TQQQ
2015-09-21,466.1178910802571,5.565226394055292,0.2,0.2,TQQQ
2015-09-22,462.00539351095944,5.516125124921208,0.2,0.2,TQQQ
2015-09-23,462.1527884699504,5.5178849507760495,0.2,0.2,TQQQ
2015-09-24,461.0831270714356,5.505113701352604,0.2,0.2,TQQQ
2015-09-25,458.844579584395,5.478386506800272,0.2,0.2,TQQQ
2015-09-28,450.93450267434935,5.383943942716815,0.2,0.2,TQQQ
2015-09-29,449.59817762359455,5.367988855847563,0.2,0.2,TQQQ
2015-09-30,455.54661333298105,5.439010355014861,0.2,0.2,TQQQ
2015-10-01,456.82145996833833,5.454231418782699,0.2,0.2,TQQQ
2015-10-02,461.5648557114972,5.510865312680439,0.2,0.2,TQQQ
2015-10-05,465.7735053767391,5.561114592205097,0.2,0.2,TQQQ
2015-10-06,464.4419260165981,5.54521616662941,0.2,0.2,TQQQ
2015-10-07,465.93433344436545,5.563034803001522,0.2,0.2,TQQQ
2015-10-08,467.0729825514028,5.576629732922289,0.2,0.2,TQQQ
2015-10-09,468.2101014979868,5.590206393453475,0.2,0.2,TQQQ
2015-10-12,468.998433819472,5.599618707219524,0.2,0.2,TQQQ
2015-10-13,467.16194014410235,5.577691844358723,0.2,0.2,TQQQ
2015-10-14,466.7641655861923,5.57294260492611,0.2,0.2,TQQQ
2015-10-15,471.32585329775515,5.627406991167522,0.2,0.2,TQQQ
2015-10-16,472.4969755694167,5.641389635261727,0.2,0.2,TQQQ
2015-10-19,485.2029007676393,5.661616664124937,1.5,0.2,TQQQ
2015-10-20,483.59439436183595,5.591233119500822,0.2,0.75,TQQQ
2015-10-21,482.03830928231116,5.573241938182681,0.2,0.2,TQQQ
2015-10-22,503.46814309982665,5.639313394197803,0.75,0.2,TQQQ
2015-10-23,534.8684050139086,5.991025652501088,0.75,0.75,TQQQ
2015-10-26,536.0595184878547,6.004367235796264,0.75,0.75,TQQQ
2015-10-27,538.6778082310437,6.033694526154194,0.75,0.75,TQQQ
2015-10-28,548.048236995489,6.138652079407438,0.75,0.75,TQQQ
2015-10-29,546.5290781117232,6.121636081158992,0.75,0.75,TQQQ
2015-10-30,540.9200042018009,6.058809215024985,0.75,0.75,TQQQ
2015-11-02,554.7537444817841,6.213760025561759,0.75,0.75,TQQQ
2015-11-03,558.7218766971155,6.258206812232487,0.75,0.75,TQQQ
2015-11-04,558.8895170084974,6.2600845402801095,0.75,0.75,TQQQ
2015-11-05,555.1996643092402,6.2187547440760795,0.75,0.75,TQQQ
2015-11-06,556.5780203328295,6.234193618794036,0.75,0.75,TQQQ
2015-11-09,543.1417045918348,6.083694334250747,0.75,0.75,TQQQ
2015-11-10,540.2627800147949,6.051447690345479,0.75,0.75,TQQQ
2015-11-11,538.464456670599,6.031304789427096,0.75,0.75,TQQQ
2015-11-12,526.7453818880513,5.900040207358546,0.75,0.75,TQQQ
2015-11-13,480.2719232245,5.379494068525491,1.5,1.5,TQQQ
2015-11-16,510.30822707097866,5.715928722664188,1.5,1.5,TQQQ
2015-11-17,512.9458555986017,5.74547262546837,1.5,1.5,TQQQ
2015-11-18,557.050083647955,6.239481168785792,1.5,1.5,TQQQ
2015-11-19,558.3027894050327,6.253512643173391,1.5,1.5,TQQQ
2015-11-20,574.9456286076377,6.439927985075413,1.5,1.5,TQQQ
2015-11-23,567.9844250872027,6.400941994809152,1.5,0.75,TQQQ
2015-11-24,565.3236889064767,6.385949314372798,1.5,0.75,TQQQ
2015-11-25,567.2115356526713,6.3966119611635435,1.5,0.75,TQQQ
2015-11-27,570.2910140432402,6.413976054688716,1.5,0.75,TQQQ
2015-11-30,567.5914643348489,6.383614630851251,0.75,0.75,TQQQ
2015-12-01,580.2336816265774,6.525799720552087,0.75,0.75,TQQQ
2015-12-02,572.3195082833436,6.436790220023101,0.75,0.75,TQQQ
2015-12-03,550.4285064010337,6.19058546064803,0.75,0.75,TQQQ
2015-12-04,607.1512967452471,6.8285380323421165,1.5,1.5,TQQQ
2015-12-07,596.013418836835,6.703272018244996,1.5,1.5,TQQQ
2015-12-08,596.0866870995267,6.704096055220682,1.5,1.5,TQQQ
2015-12-09,554.431273602969,6.235603972869862,1.5,1.5,TQQQ
2015-12-10,566.2246310414963,6.36824206526906,1.5,1.5,TQQQ
2015-12-11,507.99024383774,5.713288794243044,1.5,1.5,TQQQ
2015-12-14,525.0794712740584,5.905488728786225,1.5,1.5,TQQQ
2015-12-15,538.4549010339009,6.055920147287054,1.5,1.5,TQQQ
2015-12-16,574.1395200270939,6.457259614518562,1.5,1.5,TQQQ
2015-12-17,538.2735452755654,6.0538804667332675,1.5,1.5,TQQQ
2015-12-18,493.9244807291871,5.55509330185827,1.5,1.5,TQQQ
2015-12-21,515.9313806664809,5.678847425419676,1.5,0.75,TQQQ
2015-12-22,530.5842493903533,5.840131287859062,1.5,1.5,TQQQ
2015-12-23,548.7912477412301,6.040535391164296,1.5,1.5,TQQQ
2015-12-24,547.0983318101825,6.021901495966716,1.5,1.5,TQQQ
2015-12-28,546.8872420574788,6.0195780348562,1.5,1.5,TQQQ
2015-12-29,584.2998004274287,6.4313773917844355,1.5,1.5,TQQQ
2015-12-30,561.909216263079,6.184924634692776,1.5,1.5,TQQQ
2015-12-31,530.6479627915688,5.840832580120042,1.5,1.5,TQQQ
2016-01-04,524.1628982097849,5.3054751612269015,0.2,1.5,TQQQ
2016-01-05,523.2245323409103,5.295977203957396,0.2,0.2,TQQQ
2016-01-06,520.4186458085493,5.267576564855495,0.2,0.2,TQQQ
2016-01-07,510.51741505397376,5.167358228125847,0.2,0.2,TQQQ
2016-01-08,508.1066166157213,5.1429565940602595,0.2,0.2,TQQQ
2016-01-11,508.9961982994624,5.151960767272614,0.2,0.2,TQQQ
2016-01-12,512.4303804279982,5.18672089250144,0.2,0.2,TQQQ
2016-01-13,501.70857013781233,5.078196808915498,0.2,0.2,TQQQ
2016-01-14,508.19966281508175,5.143898389638008,0.2,0.2,TQQQ
2016-01-15,498.85798261308605,5.049343715041453,0.2,0.2,TQQQ
2016-01-19,499.2812944563533,5.053628395390974,0.2,0.2,TQQQ
2016-01-20,498.3773328064233,5.044478670950756,0.2,0.2,TQQQ
2016-01-21,498.7415629372053,5.0481653376691265,0.2,0.2,TQQQ
2016-01-22,507.3363212763651,5.13515981408266,0.2,0.2,TQQQ
2016-01-25,502.76747647685374,5.088914853437607,0.2,0.2,TQQQ
2016-01-26,505.63807212483664,5.117970465653418,0.2,0.2,TQQQ
2016-01-27,498.11476403584976,5.041821000796784,0.2,0.2,TQQQ
2016-01-28,502.04483302314947,5.081600396601486,0.2,0.2,TQQQ
2016-01-29,508.58602170112505,5.147809039323865,0.2,0.2,TQQQ
2016-02-01,509.16185069498016,5.153637468681316,0.2,0.2,TQQQ
2016-02-02,502.6989516267241,5.088221258199311,0.2,0.2,TQQQ
2016-02-03,501.2770680160135,5.073829228155701,0.2,0.2,TQQQ
2016-02-04,501.0972802280256,5.072009451046869,0.2,0.2,TQQQ
2016-02-05,490.787301802884,4.967653849698141,0.2,0.2,TQQQ
2016-02-08,486.3059361809162,4.922294336316081,0.2,0.2,TQQQ
2016-02-09,484.4138819535288,4.910864533212872,0.2,0.2,SOXL
2016-02-10,485.5656237675053,4.922540598322456,0.2,0.2,TQQQ
2016-02-11,485.334765933236,4.920200220408521,0.2,0.2,TQQQ
2016-02-12,489.47161901135576,4.962138583071711,0.2,0.2,TQQQ
2016-02-16,495.9873868393721,5.028193777452628,0.2,0.2,TQQQ
2016-02-17,502.84067251926587,5.097670641834881,0.2,0.2,TQQQ
2016-02-18,499.42517117342027,5.063045159272713,0.2,0.2,TQQQ
2016-02-19,500.46153999210134,5.073551602346689,0.2,0.2,TQQQ
2016-02-22,505.1898317132436,5.121485819306783,0.2,0.2,TQQQ
2016-02-23,500.15424282858714,5.07043630198541,0.2,0.2,TQQQ
2016-02-24,503.12993538736004,5.100603115103341,0.2,0.2,TQQQ
2016-02-25,505.9063183195556,5.128749378000168,0.2,0.2,TQQQ
2016-02-26,505.67409204697486,5.126395127207235,0.2,0.2,TQQQ
2016-02-29,502.9989137407015,5.09927485102663,0.2,0.2,TQQQ
2016-03-01,512.6251148198841,5.196862825340438,0.2,0.2,TQQQ
2016-03-02,519.1671064678633,5.197983198083135,0.75,0.2,SOXL
2016-03-03,520.002298375902,5.206345271587168,0.75,0.75,SOXL
2016-03-04,532.356983727603,5.3300423357418305,0.75,0.75,SOXL
2016-03-07,536.830166952588,5.374828553812559,0.75,0.75,SOXL
2016-03-08,529.5167099328224,5.100240471514168,0.2,0.75,SOXL
2016-03-09,549.102361959856,5.125393353568181,1.5,0.2,SOXL
2016-03-10,560.0752794171708,5.227816002059876,1.5,1.5,SOXL
2016-03-11,609.954594290093,5.69339605896901,1.5,1.5,SOXL
2016-03-14,599.3331284503935,5.5942539059000564,1.5,1.5,SOXL
2016-03-15,594.2355655234401,5.546672585994693,1.5,1.5,SOXL
2016-03-16,618.9247127860597,5.777124319681367,1.5,1.5,SOXL
2016-03-17,639.1632938058708,5.966033885239154,1.5,1.5,SOXL
2016-03-18,658.3156894485269,6.323575823253815,0.75,1.5,SOXL
2016-03-21,660.7098779114477,6.346573653205463,0.75,0.75,SOXL
2016-03-22,659.4221519410507,6.3342041579254715,0.75,0.75,SOXL
2016-03-23,639.5437947774788,6.143258839774434,0.75,0.75,SOXL
2016-03-24,638.4279043109126,6.13253994291556,0.75,0.75,SOXL
2016-03-28,637.8695972486418,6.127177018869371,0.75,0.75,SOXL
2016-03-29,656.1123775069792,6.302411493817389,0.75,0.75,SOXL
2016-03-30,670.8673310781454,6.444142990075696,0.75,0.75,SOXL
2016-03-31,662.262005338642,6.361482906669311,0.75,0.75,SOXL
2016-04-01,672.0080648236373,6.455100523747429,0.75,0.75,SOXL
2016-04-04,658.099429063779,6.321498493239602,0.75,0.75,SOXL
2016-04-05,649.2526693659283,6.236519270298207,0.75,0.75,SOXL
2016-04-06,664.0646174882849,6.378798238493977,0.75,0.75,SOXL
2016-04-07,640.7243320557625,6.1545987138060845,0.75,0.75,SOXL
2016-04-08,655.2354704820178,6.293988197591633,1.5,1.5,SOXL
2016-04-11,653.7355944863383,6.27958085513242,1.5,1.5,SOXL
2016-04-12,650.7396068808846,6.250802329734543,1.5,1.5,SOXL
2016-04-13,717.3096138291749,6.890253117918988,1.5,1.5,SOXL
2016-04-14,691.0663479763352,6.638168465934988,1.5,1.5,SOXL
2016-04-15,663.246029873263,6.37093514038689,1.5,1.5,SOXL
2016-04-18,664.7492387578759,6.385374497540905,1.5,1.5,SOXL
2016-04-19,626.7602589623293,6.020464169509024,1.5,1.5,SOXL
2016-04-20,654.411389327654,6.28607233025373,1.5,1.5,SOXL
2016-04-21,637.2095259903323,6.120836579597496,1.5,1.5,SOXL
2016-04-22,642.3984449872864,6.170679722095663,1.5,1.5,SOXL
2016-04-25,624.9324330236776,6.086793181981253,1.5,0.75,SOXL
2016-04-26,662.487075972885,6.452572476790737,1.5,1.5,SOXL
2016-04-27,694.3856129225248,6.763261740077682,1.5,1.5,SOXL
2016-04-28,610.5408475267348,5.946620261115465,1.5,1.5,SOXL
2016-04-29,540.2061931243001,5.261566210068115,1.5,1.5,SOXL
2016-05-02,562.5599548439791,5.479290106663862,2.0,2.0,SOXL
2016-05-03,525.0240370640945,5.11369319354389,2.0,2.0,SOXL
2016-05-04,521.2623486090554,4.74730767039083,0.2,2.0,SOXL
2016-05-05,522.0654275865163,4.754621574799623,0.2,0.2,SOXL
2016-05-06,522.4879620363818,4.758469735021061,0.2,0.2,SOXL
2016-05-09,522.0199757253672,4.7542076297494145,0.2,0.2,SOXL
2016-05-10,525.918085186138,4.789708994834617,0.2,0.2,SOXL
2016-05-11,524.9602156979597,4.780985362328652,0.2,0.2,SOXL
2016-05-12,519.4004893738357,4.730351105904383,0.2,0.2,SOXL
2016-05-13,520.6485767472584,4.741717848154188,0.2,0.2,SOXL
2016-05-16,525.4984359311698,4.785887111032151,0.2,0.2,SOXL
2016-05-17,523.4349984439742,4.767094707098749,0.2,0.2,SOXL
2016-05-18,574.2176659107142,4.81334415278211,2.0,0.2,SOXL
2016-05-19,571.9753745503442,4.625385463089884,0.2,2.0,SOXL
2016-05-20,651.8290699607189,4.7114857017503375,1.5,0.2,SOXL
2016-05-23,673.1265751983622,4.788455950573511,1.5,0.75,SOXL
2016-05-24,746.3096793688094,5.309062450982666,1.5,1.5,SOXL
2016-05-25,756.2215853373693,5.450084145461716,0.75,1.5,SOXL
2016-05-26,761.8611702307056,5.5313730502222045,0.75,1.5,SOXL
2016-05-27,772.3086687944897,5.683077886368274,0.75,1.5,SOXL
2016-05-31,781.7090018416736,5.821423672252918,0.75,1.5,SOXL
2016-06-01,791.8688703359898,5.972745708510517,0.75,1.5,SOXL
2016-06-02,791.4722294882532,5.966762306435037,0.75,1.5,SOXL
2016-06-03,797.0272206910512,6.050518402698488,0.75,1.5,SOXL
2016-06-06,792.4746907291426,5.981398639663339,0.75,1.5,SOXL
2016-06-07,809.926809985402,6.244847008677084,0.75,1.5,SOXL
2016-06-08,808.350966540054,6.220546291366586,0.75,1.5,SOXL
2016-06-09,810.7156299087358,6.238743211463489,0.75,0.75,SOXL
2016-06-10,780.2056448422355,6.003958096691607,0.75,0.75,SOXL
2016-06-13,764.25025759807,5.8811757545440715,1.5,1.5,SOXL
2016-06-14,761.0816694606266,5.856792349311555,1.5,1.5,SOXL
2016-06-15,761.4773106796106,5.85983694827826,1.5,1.5,SOXL
2016-06-16,760.2904923938431,5.85070396224664,1.5,1.5,SOXL
2016-06-17,731.8191804056655,5.631607157109557,1.5,1.5,SOXL
2016-06-20,768.9042884302016,5.9169901661438224,1.5,1.5,SOXL
2016-06-21,780.8067147742863,6.008583542186741,1.5,1.5,SOXL
2016-06-22,775.6226447323592,5.968690291595944,1.5,1.5,SOXL
2016-06-23,866.3418841804697,6.666806891765283,1.5,1.5,SOXL
2016-06-24,837.0974018876847,4.97895721322804,0.2,1.5,SOXL
2016-06-27,817.1604119877908,4.8603743345232635,0.2,0.2,SOXL
2016-06-28,830.2604176777022,4.938291632648941,0.2,0.2,SOXL
2016-06-29,930.1713598543715,4.9977174897964085,2.0,0.2,SOXL
2016-06-30,1031.5301488828156,5.542308104531469,2.0,2.0,SOXL
2016-07-01,981.5633040896414,5.184352305689004,1.5,2.0,SOXL
2016-07-05,971.6638759162159,4.661491242504696,0.2,2.0,SOXL
2016-07-06,972.498703846695,4.6654962726219855,0.2,0.2,SOXL
2016-07-07,1043.5820197106893,4.699598009097035,2.0,0.2,SOXL
2016-07-08,1218.9489285762422,5.489333708064456,2.0,2.0,SOXL
2016-07-11,1299.0872498905705,5.850223305803603,2.0,2.0,SOXL
2016-07-12,1405.2762250953278,6.32842768939262,2.0,2.0,SOXL
2016-07-13,1407.9905920035483,6.3406513891851555,0.75,0.75,SOXL
2016-07-14,1431.0425648104558,6.4444621136542635,0.75,0.75,SOXL
2016-07-15,1428.681944195237,6.433831451440869,0.75,0.75,SOXL
2016-07-18,1476.927445622384,6.651097040702139,0.75,0.75,SOXL
2016-07-19,1463.9118709199267,6.592483565380017,0.75,0.75,SOXL
2016-07-20,1516.7996287363328,6.830654783976226,0.75,0.75,SOXL
2016-07-21,1492.9754507162702,6.723366561798443,0.75,0.75,SOXL
2016-07-22,1510.6064517112366,6.802764841578409,0.75,0.75,SOXL
2016-07-25,1528.831590033559,6.884838719967814,0.75,0.75,SOXL
2016-07-26,1668.7766251982039,7.515057903722156,0.75,0.75,SOXL
2016-07-27,1661.07055221057,7.480354886051652,0.75,0.75,SOXL
2016-07-28,1641.45389545648,7.392014535906276,0.75,0.75,SOXL
2016-07-29,1622.7278033126852,7.307684695323603,0.75,0.75,SOXL
2016-08-01,1629.2101780151015,7.33687699134854,0.75,0.75,SOXL
2016-08-02,1570.6234848405315,7.073041565476487,0.75,0.75,SOXL
2016-08-03,1587.0117253627363,7.146843280220584,1.5,1.5,SOXL
2016-08-04,1648.8419174940707,7.425285264036157,1.5,1.5,SOXL
2016-08-05,1743.4296201436475,7.8512452467313825,1.5,1.5,SOXL
2016-08-08,1732.5763629946373,7.802369408774872,1.5,1.5,SOXL
2016-08-09,1799.5951834286036,8.104177516939496,1.5,1.5,SOXL
2016-08-10,1737.2181533238136,7.823272939285766,1.5,1.5,SOXL
2016-08-11,1774.4720252560928,7.991039553751423,1.5,1.5,SOXL
2016-08-12,1808.5792959319688,8.144635972946645,1.5,1.5,SOXL
2016-08-15,1921.1585390811772,8.651617865099546,1.5,1.5,SOXL
2016-08-16,1890.3523981803726,8.512887534650272,0.75,0.75,SOXL
2016-08-17,1889.6485980407308,8.50971808780988,0.75,0.75,SOXL
2016-08-18,1920.9783717985335,8.650806511715889,0.75,0.75,SOXL
2016-08-19,1958.4412674746075,8.81951442983726,0.75,0.75,SOXL
2016-08-22,1960.1805190223097,8.827346859829841,0.75,0.75,SOXL
2016-08-23,1983.8304078812757,8.933850199766432,0.75,0.75,SOXL
2016-08-24,1945.3783466172297,8.760687738983249,0.75,0.75,SOXL
2016-08-25,1963.1628692923741,8.840777378109093,0.75,0.75,SOXL
2016-08-26,1983.6756728182397,8.933153376152719,0.75,0.75,SOXL
2016-08-29,1998.9196031222402,9.00180188020356,0.75,0.75,SOXL
2016-08-30,1985.7877103373867,8.942664585748753,0.75,0.75,SOXL
2016-08-31,1986.8266932172035,8.94734347229648,0.75,0.75,SOXL
2016-09-01,2025.9580700261074,9.123565117620855,0.75,0.75,SOXL
2016-09-02,2017.7000071877264,9.08637630548991,0.75,0.75,SOXL
2016-09-06,2004.9513780632715,9.028964975167629,0.75,0.75,SOXL
2016-09-07,1971.8042858001918,8.879692559713297,0.75,0.75,SOXL
2016-09-08,1965.207268285311,8.849983988855103,0.75,0.75,SOXL
2016-09-09,1802.868267235314,8.11891730533283,0.75,0.75,SOXL
2016-09-12,1964.8546350096374,8.848395963564327,1.5,1.5,SOXL
2016-09-13,1879.3634425502812,8.463400601159842,1.5,1.5,SOXL
2016-09-14,1959.9484958755522,8.826301982189205,1.5,1.5,SOXL
2016-09-15,2163.108742884432,9.741200355615842,1.5,1.5,SOXL
2016-09-16,2163.8681515855465,9.748040097107053,0.75,1.5,SOXL
2016-09-19,2171.845638435225,9.819915882725349,0.75,1.5,SOXL
2016-09-20,2151.356994735614,9.634638665854387,0.75,1.5,SOXL
2016-09-21,2214.542978325156,10.200582971817104,0.75,1.5,SOXL
2016-09-22,2233.7717339359338,10.377725180365141,0.75,1.5,SOXL
2016-09-23,2180.383820183214,9.881662768560396,0.75,1.5,SOXL
2016-09-26,2129.5893279798547,9.42125388292512,0.75,1.5,SOXL
2016-09-27,2301.536845643354,9.801599801540164,1.5,0.75,SOXL
2016-09-28,2324.263858331062,9.849993787382951,1.5,0.75,SOXL
2016-09-29,2452.428604455389,10.121568365407112,1.5,0.75,SOXL
2016-09-30,2623.6763679762994,10.474951934402972,1.5,0.75,SOXL
2016-10-03,2582.775283463702,10.311655538717984,0.75,0.75,SOXL
2016-10-04,2567.973207398131,10.252558678598826,0.75,0.75,SOXL
2016-10-05,2612.877613987922,10.431838221766627,0.75,0.75,SOXL
2016-10-06,2646.8772983240656,10.567580977067154,0.75,0.75,SOXL
2016-10-07,2635.456725792919,10.521984671902658,0.75,0.75,SOXL
2016-10-10,2606.0465073056785,10.404565226122555,0.75,0.75,SOXL
2016-10-11,2483.862185133945,9.916747857521672,0.75,0.75,SOXL
2016-10-12,2442.177939583129,9.750324714066888,1.5,1.5,SOXL
2016-10-13,2309.5407638421207,9.220774630237885,1.5,1.5,SOXL
2016-10-14,2394.1356596299297,9.55851730234825,1.5,1.5,SOXL
2016-10-17,2333.224436129478,9.315331006118793,1.5,1.5,SOXL
2016-10-18,2461.338346724252,9.826822084816035,1.5,1.5,SOXL
2016-10-19,2406.531493246232,9.60800730915796,1.5,1.5,SOXL
2016-10-20,2484.002191485012,9.917306828824628,1.5,1.5,SOXL
2016-10-21,2454.020975586247,9.797607692411413,1.5,1.5,SOXL
2016-10-24,2658.8897410239515,10.615540306743599,1.5,1.5,SOXL
2016-10-25,2649.5268374934794,10.578159185487475,1.5,1.5,SOXL
2016-10-26,2638.047333615182,10.48649601176403,0.75,1.5,SOXL
2016-10-27,2611.650763687265,10.381567066120734,0.75,0.75,SOXL
2016-10-28,2544.150976069423,10.11324881245263,1.5,1.5,SOXL
2016-10-31,2604.282497696598,10.352277488583525,1.5,1.5,SOXL
2016-11-01,2494.1816201322326,9.914615738258442,1.5,1.5,SOXL
2016-11-02,2419.3240615259124,9.617049625712685,1.5,1.5,SOXL
2016-11-03,2395.180512916166,9.521076660034707,1.5,1.5,SOXL
2016-11-04,2332.119178206536,9.270401690521245,1.5,1.5,SOXL
2016-11-07,2634.735398353223,10.47333074536672,1.5,1.5,SOXL
2016-11-08,2660.3877265128144,10.575301257233683,1.5,1.5,SOXL
2016-11-09,2596.910110375193,10.322971528353786,1.5,1.5,SOXL
2016-11-10,2352.705047842417,9.352232534526431,1.5,1.5,SOXL
2016-11-11,2750.761257116206,10.934544875104166,1.5,1.5,SOXL
2016-11-14,2681.6327327752106,10.79714855443096,1.5,0.75,SOXL
2016-11-15,2913.8130127080053,11.264566210697668,1.5,0.75,SOXL
2016-11-16,2989.503555264611,11.55717974644412,0.75,0.75,SOXL
2016-11-17,3062.815332485237,11.840597167165349,0.75,0.75,SOXL
2016-11-18,3110.0051096350294,12.023029041432352,0.75,0.75,SOXL
2016-11-21,3141.018806459849,12.142925493194369,0.75,0.75,SOXL
2016-11-22,3235.472994599112,12.50807777013598,0.75,0.75,SOXL
2016-11-23,3245.2524059165507,12.545884185923985,0.75,0.75,SOXL
2016-11-25,3255.4465149281555,12.585293789566865,0.75,0.75,SOXL
2016-11-28,3235.0788889081464,12.506554189305456,0.75,0.75,SOXL
2016-11-29,3221.0466768614892,12.452306788736943,0.75,0.75,SOXL
2016-11-30,3177.611082730644,12.284388283378505,0.75,0.75,SOXL
2016-12-01,2825.1140727289703,10.921663259185362,0.75,0.75,SOXL
2016-12-02,2989.3701152717304,11.556663878188882,1.5,1.5,SOXL
2016-12-05,3153.0548014985256,12.189455679734651,1.5,1.5,SOXL
2016-12-06,3349.235999159851,12.947876374786787,1.5,1.5,SOXL
2016-12-07,3667.2950334006086,14.1774669608985,1.5,1.5,SOXL
2016-12-08,3808.2214230430386,14.449871991701484,1.5,0.75,SOXL
2016-12-09,3736.3847325611086,14.313583831631487,1.5,0.75,SOXL
2016-12-12,3609.2763679678733,14.070116367420466,1.5,0.75,SOXL
2016-12-13,3791.9309280173175,14.426139383244914,1.5,0.75,SOXL
2016-12-14,3779.161709781471,14.401849578712303,1.5,0.75,SOXL
2016-12-15,4077.415360830731,14.970150772016039,1.5,0.75,SOXL
2016-12-16,3977.8596622574046,14.604633971306182,0.75,0.75,SOXL
2016-12-19,4070.646442542256,14.945298820871852,0.75,0.75,SOXL
2016-12-20,4156.269758941952,15.259663152849631,0.75,0.75,SOXL
2016-12-21,4156.269758941952,15.259663152849631,0.75,0.75,SOXL
2016-12-22,4206.538050905527,15.444222203903266,0.75,0.75,SOXL
2016-12-23,4253.478747491962,15.616564053593859,0.75,0.75,SOXL
2016-12-27,4369.878982345089,16.043925239895557,0.75,0.75,SOXL
2016-12-28,4179.30201923226,15.344225646158135,0.75,0.75,SOXL
2016-12-29,4178.255587524753,15.340383692604789,1.5,1.5,SOXL
2016-12-30,3883.2967238242572,14.25744799182808,1.5,1.5,SOXL
2017-01-03,3892.4778391099435,14.291156277082095,1.5,1.5,SOXL
2017-01-04,3945.56487352423,14.486064285928943,1.5,1.5,SOXL
2017-01-05,3782.505464104388,13.887394852527487,1.5,1.5,SOXL
2017-01-06,3918.9906251097764,14.388497452478763,1.5,1.5,SOXL
2017-01-09,4108.224775306476,15.083266934850496,1.5,1.5,SOXL
2017-01-10,4201.719231498763,15.426530002673205,1.5,1.5,SOXL
2017-01-11,4261.376576586689,15.645560778689727,1.5,1.5,SOXL
2017-01-12,4096.288710721798,15.03944390711247,1.5,1.5,SOXL
2017-01-13,4212.496318060216,15.46609786526034,1.5,1.5,SOXL
2017-01-17,3908.810393248016,14.908609397755827,1.5,0.75,SOXL
2017-01-18,4153.790792006982,15.84299011919292,1.5,1.5,SOXL
2017-01-19,4068.412090517141,15.51734687141647,1.5,1.5,SOXL
2017-01-20,4305.196977972806,16.42046906032232,1.5,1.5,SOXL
2017-01-23,4177.7466642881345,15.934360307739071,1.5,1.5,SOXL
2017-01-24,4549.991689661679,17.354141551960645,1.5,1.5,SOXL
