date,SOXL/TQQQ Rotation with cash daily scanner,SOXL buy-and-hold,TQQQ buy-and-hold
2021-11-24,7.1021661904569875,3.4436019627059946,3.7479072435690792
2021-11-26,6.710404708928559,3.1598957142888957,3.541169516656317
2021-11-29,7.127199328686173,3.5223794601364062,3.7611175624467896
2021-11-30,6.8209682915403524,3.3298100397468815,3.5995153848088366
2021-12-01,6.470928929233723,3.252061389932234,3.414794973269311
2021-12-02,6.480149760654251,3.2566954556396013,3.479083691087889
2021-12-03,6.4473648508250205,3.2402189125351986,3.3042711945722254
2021-12-06,6.413555135616419,3.223227338274852,3.3815493441005278
2021-12-07,7.3755871571787415,3.706710811423083,3.686481617386493
2021-12-08,7.242401129761505,3.639776196288415,3.7377802000330274
2021-12-09,6.75165067637322,3.393142271080899,3.5763967991761048
2021-12-10,6.925818445325449,3.480672868770102,3.6871418167723355
2021-12-13,6.386917446734208,3.209840172308694,3.528621155820245
2021-12-14,6.30290556140239,3.1676187522358,3.4236016180336786
2021-12-15,6.979095434419085,3.507448010499833,3.6501527128760514
2021-12-16,6.068288777030137,3.049708604522678,3.3716424842701427
2021-12-17,6.04062587993625,3.0358062049512227,3.320123014455623
2021-12-20,5.896167396178226,2.963206449550532,3.220827549554084
2021-12-21,6.507346177941017,3.2703634188594126,3.4361513857943873
2021-12-22,6.700003143946079,3.367186036987092,3.5587838613785294
2021-12-23,6.908035816132449,3.471735944498105,3.6433284249250066
2021-12-27,7.4798611045298316,3.7591152315403136,3.8174810737859866
2021-12-28,7.226739815477222,3.631905370313272,3.7725660599480038
2021-12-29,7.275932085016286,3.6566276755959652,3.766621803357309
2021-12-30,7.005389104514354,3.5206622847178877,3.731395576030999
2021-12-31,6.969521721900945,3.50263659915858,3.6620429847132363
2022-01-03,7.388655037094948,3.7132782684587755,3.7677227218856446
2022-01-04,7.283104111342676,3.660232083890153,3.621311813014088
2022-01-05,6.559610446624378,3.296629602913813,3.2881988392520016
2022-01-06,6.716400835680637,3.3754269403808923,3.2791716590508075
2022-01-07,6.122029023272467,3.0767165630092235,3.171950635938729
2022-01-10,6.14867315747153,3.0901069681650415,3.1836196688767693
2022-01-11,6.4858256678065125,3.259547967033957,3.323645602015138
2022-01-12,6.6180223390870605,3.325985366555812,3.361514033809454
